pred,target
0.011253428,-0.34784037
0.009760434,0.0
0.00946947,-0.06192191
0.007733699,0.0
0.007675847,0.037151895
0.009814737,0.20537683
0.01532178,0.055666376
0.016358405,-0.008989787
0.016880378,-0.05685559
0.018526796,-0.054731037
0.015474683,-0.08449599
0.01238527,-0.043634746
0.008473309,0.04742083
0.0065709595,-0.10625349
0.007823514,-0.0074591567
0.01021814,-0.03998914
0.011473214,-0.10206525
0.009095939,0.104658924
0.012354057,0.0
0.009199431,0.054224227
0.011215929,0.0
0.008755919,-0.08184242
0.017676044,-0.048602134
0.01965262,-0.0476888
0.021490138,0.0
0.021973733,-0.14740175
0.01832519,-0.08257927
0.015334364,0.028585546
0.013031358,0.0
0.010699987,0.09435137
0.014278803,0.009926503
0.01643963,0.07076155
0.016138803,0.040696498
0.013900952,0.0
0.01010992,-0.1517971
0.009752519,0.0
0.0081652105,0.21346554
0.010357389,0.0
0.004287977,0.0010097243
0.008501539,-0.3211546
0.010426769,0.09845829
0.0070640463,0.009013068
0.0062426627,0.029281247
0.0050469637,0.044134546
0.0081612095,0.09215696
0.009881526,0.12702084
0.008059036,-0.08564212
0.007422479,-0.02530231
0.005085895,0.021152655
0.0,-0.045374364
0.0,0.017851323
0.0,-0.12621783
0.008514345,-0.2556054
0.013558777,0.13322559
0.01349353,-0.1714767
0.013797626,-0.013829617
0.011302348,0.0
0.007595934,-0.00841593
0.008165721,0.041677475
0.011433803,0.0
0.0065872036,-0.0341897
0.010875765,-0.23461899
0.01106053,-0.011906768
0.0063525047,-0.033486743
0.006343145,-0.102723226
0.0075898767,0.040007114
0.009385362,0.09747219
0.00912624,-0.06461725
0.007694658,0.008428189
0.0048290025,-0.03376777
0.0056889486,0.02017968
0.0045714043,-0.05332732
0.010998886,0.0035010898
0.013192026,-0.032953992
0.013418831,-0.0761466
0.013972703,-0.13721037
0.014699884,0.016495705
0.013322415,0.0
0.006150117,-0.10342355
0.0053534824,0.0
0.007865975,-0.05217915
0.0103963185,-0.018423757
0.013624635,-0.11258891
0.011805793,-0.0011564993
0.005339835,0.085861206
0.0017375741,0.009037187
0.00898811,-0.1662416
0.011437153,0.054903716
0.009908941,0.03145587
0.010013312,-0.0551014
0.010623194,-0.00038706462
0.008699708,-0.054473516
0.008974003,0.031108718
0.008350443,0.06434431
0.009834968,-0.13685614
0.012369942,-0.008062429
0.014468785,-0.047611244
0.012831509,-0.048224304
0.012973068,-0.018305033
0.009918407,-0.009762065
0.007581964,0.030001322
0.00897547,-0.09569041
0.0073827524,-0.00878314
0.011160908,0.00059018814
0.010476418,-0.11170553
0.010386966,-0.016551716
0.013338409,0.03925832
0.011164272,0.0
0.011944,0.03551178
0.011868952,0.07102
0.010564392,0.013905334
0.008911392,0.0
0.0047822464,-0.0056295283
0.0024711192,0.024873931
0.0036970936,-0.05677543
0.0044421367,-0.024942754
0.007510096,0.010201237
0.0069069434,-0.02763572
0.004872296,0.03234967
0.0027982295,0.02352644
0.0,0.08759019
0.0049634445,0.03528637
0.007343741,-0.03983244
0.010193879,0.0
0.0102420375,0.08900399
0.010123692,-0.046379194
0.011257531,0.04295807
0.009902965,-0.047650043
0.008513836,-0.018907744
0.011285059,0.014309658
0.0138002485,-0.015818698
0.016858092,0.11489921
0.02046891,0.033521455
0.023839083,0.0874497
0.019109428,0.052671254
0.013523703,0.029815128
0.012501551,0.019130312
0.015662955,0.047290105
0.013542045,-0.03087507
0.01216566,-0.003265644
0.0063692443,-0.006943275
0.0073561035,-0.028608652
0.006187577,0.026830738
0.0036994591,-0.0151546085
0.0072691217,0.0100510875
0.010176994,0.005854359
0.01212729,0.010404898
0.011092903,-0.029159546
0.0086762775,0.0
0.008449301,-0.08765804
0.0053368155,0.05896838
0.008831847,-0.0065781167
0.012048395,-0.005432129
0.00952341,-0.02110251
0.010530148,0.1050039
0.012135597,-0.063526176
0.012147119,0.061068304
0.012014054,0.033345714
0.0027816445,-0.0115619525
0.0015816316,0.029726751
0.0062480625,-0.07349843
0.0060857125,0.13658589
0.005053222,-0.00756073
0.008823587,0.10487213
0.008958342,-0.019092815
0.010039801,0.1186971
0.015130296,-0.023884583
0.017267626,0.019382732
0.01488515,-0.038479615
0.010128433,0.0
0.0064537954,0.081681825
0.0062393453,-0.017013468
0.006840542,0.036108203
0.0046012513,0.06688091
0.0039425436,0.008263599
0.0046838038,-0.07888026
0.0034013651,0.018247092
0.0014507063,-0.03444684
0.0015865229,-0.067347735
0.0009599477,0.018664567
0.0022013392,0.0020680747
0.006728228,-0.045608405
0.009792782,-0.051694285
0.010803157,-0.005712307
0.009721527,-0.017786229
0.007111661,0.14039756
0.01049035,-0.13032237
0.014426153,0.0
0.006895609,-0.091673955
0.008554909,-0.07164526
0.009593353,-0.032113712
0.007525718,-0.12692425
0.009900685,-0.005933566
0.0018163305,-0.06886465
0.0075923894,-0.009645939
0.012682624,-0.14792156
0.014319994,-0.03650684
0.015501218,-0.037483506
0.011834038,0.0
0.006629532,-0.06973816
0.012096638,0.1434753
0.016592838,-0.17142153
0.018608503,0.0053194263
0.017861715,0.0
0.01802956,-0.00079614884
0.02129864,0.0
0.014352037,0.0
0.011410795,-0.03735733
0.012576727,-0.0120333675
0.013646318,-0.01707325
0.008195177,0.00014357413
0.010682438,0.006488754
0.009308834,-0.09200001
0.009354701,-0.03459166
0.011651263,0.019550752
0.011323608,0.10244074
0.007177448,-0.021029992
0.010430871,-0.045064125
0.008649906,0.13617484
0.007004272,0.029498583
0.006298093,0.07252202
0.01286955,-0.17479548
0.01661111,-0.02186857
0.014759323,0.0
0.0068135373,0.02181135
0.00658641,-0.035108294
0.0060844216,-0.02999669
0.0077100284,0.08232342
0.012926307,0.1353798
0.014159819,0.029644012
0.010104425,0.0
0.0054602344,-0.059552874
0.007149428,0.057151992
0.009737648,-0.05232204
0.009307457,0.016676767
0.009740928,0.07698985
0.0073204637,0.012111692
0.009295043,0.03619831
0.009094914,0.0817029
0.0138284005,-0.019437365
0.015014866,0.008787973
0.011947539,0.0
0.012216024,-0.034287825
0.01355011,-0.09197487
0.012306597,0.018306864
0.010996483,-0.01680548
0.00968511,-0.052883856
0.009902051,-0.01381429
0.012495238,-0.08831901
0.013308274,0.14464861
0.015481953,-0.08192096
0.018294282,-0.010017822
0.020694174,-0.061096795
0.017428039,0.0
0.011853237,0.0
0.0050468277,-0.060952663
0.0063134655,-0.12268017
0.007371228,-0.11190392
0.009517223,-0.07670529
0.011996208,-0.015104455
0.008713074,-0.11073576
0.0061271973,0.006768096
0.009967146,-0.051854134
0.013704369,-0.01332283
0.012147162,0.0
0.0146685,-0.042328183
0.0140801,0.026426138
0.013138257,-0.017919064
0.015252562,-0.06935692
0.011253467,0.059872475
0.01088885,0.0
0.010125153,0.03521366
0.01057036,-0.16896395
0.0050773267,0.030635357
0.0059241187,-0.0235647
0.0068628844,-0.11208073
0.00493763,-0.035638623
0.0013627373,-0.003955472
0.0067911223,0.028251402
0.010071499,-0.005216537
0.014005501,-0.09698655
0.015022468,0.019061279
0.008487424,0.040380858
0.0053985976,0.04019928
0.010594204,-0.046804458
0.011111777,0.1127504
0.01096187,-0.043000285
0.007209286,0.0
0.0017487723,0.03292745
0.0055479817,0.1174792
0.004441969,0.0060853628
0.003771279,0.050696537
0.005760791,0.083609745
0.009554399,0.111465454
0.012894534,0.2500042
0.015008561,-0.03431386
0.012770927,-0.010097635
0.0095865205,0.006684928
0.0057110675,-0.04005892
0.003971407,-0.009255063
0.0054594707,-0.052680362
0.0068440028,-0.051678468
0.0076372214,0.23211403
0.010958869,-0.048059925
0.011755971,0.13592961
0.011610126,0.1215904
0.008175394,4.1165917e-05
0.0059959367,-0.07939046
0.008229969,0.023657227
0.011049703,0.044024512
0.009833805,-0.011940741
0.008194035,0.016931022
0.009000702,-0.029980714
0.010860007,-0.013574482
0.008654574,0.009439087
0.0008654371,0.04315317
0.006547751,-0.0033269932
0.01098291,-0.04672315
0.009649742,0.017463684
0.008775722,0.004802357
0.012378929,0.012889978
0.011046177,-0.024553854
0.012924267,-0.11660737
0.01576238,-0.033765957
0.008632081,-0.18579887
0.008501995,-0.010015676
0.004510142,-0.023788877
0.0063408203,-0.016676161
0.011335086,0.02712561
0.016514659,0.0064191674
0.017572593,0.10002558
0.013391603,0.0
0.012202948,-0.015058489
0.011244539,-0.073853776
0.0086369645,-0.0022198933
0.008562623,0.015808877
0.0062004495,-0.033780072
0.0057273656,-0.15187158
0.0024839044,-0.034908496
0.002542492,0.016268278
0.0049329065,-0.03005686
0.004276963,0.0
0.007645244,0.05148824
0.0111388285,-0.048518647
0.015993658,-0.038093284
0.015764588,0.009163011
0.01587754,0.00296803
0.010621166,0.0
0.009856718,0.10479007
0.015249066,-0.019993069
0.021692518,0.0
0.021313041,0.0
0.01714871,-0.0033243876
0.010887558,-0.0018149927
0.01180172,-0.002112626
0.011081902,0.050462052
0.012515862,-0.014672357
0.00889691,0.02673368
0.006898055,-0.014906057
0.009053681,0.023880634
0.011942616,0.016211215
0.005231235,-0.013174969
0.009385318,0.006917124
0.013033707,-0.003988744
0.01200477,0.040694185
0.009069232,0.0020735846
0.008441627,0.021894656
0.009268174,-0.058915094
0.0063817557,-0.030324737
0.0056236964,-0.093593195
0.007504672,0.007686365
0.011381529,0.0020306564
0.01683265,0.0069522825
0.020938827,-0.009208271
0.014472164,0.19316824
0.007631395,0.06402097
0.010433393,0.027365714
0.006804319,0.044112206
0.007165963,-0.033824313
0.0043127816,0.09425961
0.006869454,-0.0010178473
0.01251651,-0.009954145
0.016781779,-0.10561946
0.019123215,0.00047803693
0.017565375,0.005793325
0.008477522,-0.038240433
0.0110544,0.0
0.0038463827,0.038065147
0.0033788048,-0.13204056
0.008396059,-0.023592548
0.010104328,0.0
0.0072380602,-0.010958272
0.011111708,0.043311134
0.015442289,-0.009459972
0.014127808,-0.023015022
0.01523588,0.067477226
0.017819526,-0.00047877527
0.016846828,-0.00057026645
0.011963367,0.0
0.0063335225,0.08683885
0.0064476673,0.017103856
0.009071184,0.055078156
0.0069366116,0.024758145
0.008535275,0.039260864
0.01057715,0.0
0.0037257671,-0.17866181
0.00679064,0.009010573
0.00580531,0.061980356
0.0069670416,-0.026899485
0.008632727,0.02051016
0.00440952,0.0820066
0.00043047033,-0.0112396
0.0039690193,-2.5822564e-07
0.0063385554,0.029479742
0.011042047,0.07887219
0.01487698,0.04786375
0.018114336,0.076864585
0.01913736,-0.033269066
0.018070437,-0.07171649
0.011215376,0.0015316918
0.010412103,-0.0662384
0.009931361,-0.085574925
0.010405637,-0.023611853
0.0076687597,0.051440153
0.006018026,0.06614809
0.007818554,0.0
0.012805304,-0.2505221
0.01691991,-0.041416038
0.019339195,0.0029094652
0.021480408,-0.0116017135
0.021870283,-0.0046391604
0.017788123,-0.085718974
0.01740403,-0.0008983706
0.0042756293,-0.02788991
0.00798003,0.0105075175
0.010460667,-0.055727202
0.012629688,0.0
0.014886249,0.011494885
0.017677039,-0.014639774
0.012307849,0.0
0.010944288,0.025410917
0.013092225,0.0
0.013095086,0.0439451
0.017377784,0.0
0.00952626,0.0
0.009430781,0.06190498
0.0124875065,0.028484378
0.011414742,-0.012997796
0.014758313,0.040279206
0.014584947,0.01803307
0.016608167,-0.020416217
0.008692846,0.00707967
0.010970959,-0.024491798
0.0055598877,-0.013263804
0.009333326,-0.023566246
0.006305257,0.06976766
0.011492485,-0.020952664
0.016568903,0.025428105
0.014542857,-0.06002334
0.013092911,0.06416524
0.006979963,0.0
0.0048635844,-0.016045634
0.010220207,-0.0024395296
0.011205455,-0.03045028
0.014565008,0.011480466
0.012462998,0.0
0.010030638,-0.04105162
0.0118039735,0.0
0.012781242,-0.05703325
0.010047693,-0.02804499
0.009469371,0.07243776
0.015184008,0.008772373
0.014393805,-0.063941956
0.010740289,0.0014019012
0.0052038096,-0.040778216
0.008151198,0.0
0.0064233206,-0.09843265
0.010794604,-0.10110518
0.013783868,0.073246226
0.016949533,0.0
0.011596998,0.018880827
0.009584853,-0.023887416
0.0069602095,0.0
0.008456951,-0.015044427
0.01006352,-0.07995287
0.010839259,0.0
0.015513293,0.026174491
0.01700312,0.003880528
0.014948297,0.0023270743
0.011696018,-0.0078082616
0.015866356,-0.019806115
0.011142667,0.023283847
0.011219529,0.05951078
0.015777217,0.0
0.014037505,0.02093059
0.013154892,0.005284203
0.007623207,0.0
0.0058229696,-0.010689629
0.008270916,-0.015374261
0.008576784,0.019790832
0.007331213,-0.0421297
0.006706603,0.053773005
0.008312851,0.0
0.0075502805,0.07162323
0.012248917,0.060407978
0.010456905,-0.034820557
0.013498111,-0.028607985
0.010950375,0.0
0.010444883,0.033974543
0.0076001156,0.0021218436
0.010417765,0.02589075
0.0065451954,0.11387168
0.009562818,0.007901667
0.012136089,0.013274275
0.011482602,0.03512899
0.011675121,0.0
0.008516582,-0.01895184
0.008320494,0.046529062
0.011696914,0.025848825
0.015070479,0.0
0.01288677,0.082526945
0.01617153,0.028315505
0.019274488,0.0
0.011672787,-0.08549881
0.015572088,0.0044194637
0.017155388,0.0
0.017610222,0.04259949
0.022652904,0.0
0.023449609,0.008864432
0.020464785,-0.013348521
0.015969,-0.010639682
0.013224347,0.05967171
0.014735403,-0.09867724
0.011592442,0.11424616
0.006695833,0.015772358
0.007964991,0.06686731
0.009752732,-0.03907986
0.01135095,0.0
0.009595191,-0.009930141
0.008033952,-0.02507829
0.010571547,-0.024088483
0.00947547,0.14805062
0.008717006,0.023420937
0.012982121,-0.0066794823
0.013020761,0.008930075
0.010953529,0.0
0.0071871597,0.11885702
0.00821941,-0.006853301
0.0060489345,0.036905356
0.0101137385,0.020787075
0.010262914,0.017055739
0.013229132,0.0
0.010857215,0.03127463
0.012975505,-0.023141269
0.011782102,0.09546008
0.013205802,0.034573216
0.014387764,-0.0854506
0.018631866,0.014519755
0.020431237,0.056033
0.013045637,0.04656608
0.0033403877,-0.04864311
0.00637985,0.0944903
0.013461221,0.055138227
0.018485364,-0.046455383
0.023702443,0.059223153
0.024586398,-0.009618586
0.0183728,0.09723911
0.02021962,-0.007578691
0.023293197,0.09566012
0.025414824,-0.011352077
0.022392832,0.0
0.021141693,-0.08678681
0.014977621,0.060211882
0.008848807,0.008990786
0.008725865,-0.111054584
0.008787097,-0.0434328
0.009451883,-0.016513709
0.004681021,0.0
0.0019878745,0.05774943
0.0065372363,0.027868098
0.0072209295,-0.01609097
0.010062169,-0.012403011
0.00926511,0.029714968
0.010722989,0.037996355
0.012324836,0.11142066
0.011969253,-0.052471038
0.0145683065,0.029500965
0.010089651,-0.09822418
0.0042359866,0.050250877
0.0049622636,-0.03481326
0.004492406,-0.0013327062
0.006956378,0.0015817033
0.0051643476,0.0030652117
0.0031732041,0.071894854
0.0057100356,0.016825182
0.0077284817,-0.04980431
0.008539604,-0.015732713
0.007658813,-0.02996037
0.0036855694,0.009474167
0.0036472548,-0.06462697
0.0053461343,-0.027396066
0.008477494,-0.07140132
0.01303117,0.008892604
0.016127553,-0.025137765
0.017506268,0.0
0.014170323,0.19680235
0.010045702,-0.023142617
0.011646185,-0.034990583
0.01048352,-0.021002633
0.008807633,-0.054205343
0.010343164,0.0
0.009099741,0.0
0.0058161356,-0.08823263
0.006189665,0.0010603919
0.0069031455,-0.0018064941
0.0055951085,0.077936105
0.0072560012,-0.01712769
0.0049298983,-0.27235547
0.005602181,0.04634501
0.0088232085,0.09781189
0.007638268,-0.024017623
0.0074585676,-0.14580193
0.0110581275,0.11085615
0.009650717,0.15196228
0.0083559565,0.0
0.0058367383,0.18740639
0.0044946987,0.040223174
0.0043590833,0.046727147
0.0015440807,0.009162158
0.0030913819,-0.06608849
0.009001855,0.0
0.014139075,0.6021184
0.0136739835,0.13598871
0.014261574,0.043197155
0.013840094,0.0
0.014484385,0.1724473
0.019321222,0.31981874
0.01631706,-0.0043670656
0.014824005,0.11392142
0.020906683,0.04299343
0.025491774,0.06826085
0.025005713,0.0
0.023945827,0.0425333
0.01764637,0.11941274
0.014642106,0.0
0.015035335,0.13540275
0.020154715,0.39207783
0.020906402,0.014574705
0.017958423,0.0
0.018059677,0.124909654
0.01680366,0.04165569
0.020395368,0.005377117
0.018376583,0.0
0.014945287,-0.07431508
0.01185346,0.04259589
0.008931305,0.0
0.009450579,0.0
0.010596553,-0.14380431
0.014525726,-0.05617238
0.013799164,0.0
0.010144221,-0.051305052
0.009498144,0.10070427
0.011756279,-0.15362644
0.0103084035,0.021045
0.010145605,0.050854076
0.00959602,0.033165906
0.009020027,0.023449443
0.008946585,0.09859231
0.011025215,-0.2905469
0.0110592,-0.06991756
0.012455998,-0.081672244
0.01052421,0.021302855
0.012586374,-0.017638007
0.011379255,-0.05443514
0.013430297,0.17742704
0.011979269,-0.3037619
0.010749476,-0.06554011
0.010723593,0.01943287
0.009195158,0.0
0.006039627,-0.18556276
0.00866227,0.0
0.0025933683,-0.055674374
0.0072926097,0.019659095
0.0078076515,-0.12189669
0.008316761,-0.072497666
0.008207971,-0.18993038
0.009136112,-0.049925424
0.008524133,-0.04597352
0.009666275,0.0
0.009233516,-0.008956909
0.0074706525,0.14534844
0.008093184,0.0
0.007434923,0.04351156
0.012137994,0.0
0.013269972,0.16254488
0.012818985,0.11388803
0.013205413,0.00032364693
0.014837176,0.080924064
0.016278878,-0.15788338
0.017257158,0.11565252
0.015263017,0.016094826
0.016359035,0.016218053
0.015095811,-0.11353653
0.013926644,0.0
0.012864949,-0.023055427
0.012006728,0.0
0.011669476,-0.013818323
0.011712687,0.0
0.007982222,0.004400768
0.0047067646,-0.014235297
0.004296733,0.0
0.0035437122,-0.30516183
0.0052793995,0.17493261
0.005371336,0.0
0.00854959,0.14313602
0.011606758,-0.21412401
0.021900505,0.08464496
