group,数据采集时间,部分区域容量,累计里程,安时容量,SOH1,SOH2,SOH,加权容量,平均容量
61,2022-01-24 00:06:28,21.004454571759258,43892.6,135.2848148148148,0.9697596016493191,0.9893765030662723,0.9804629041405164,153.2358309487599,150.27306510717406
64,2022-01-24 23:34:40,20.536853298611117,44348.5,136.38049242424242,0.9776137269146644,0.967350998386962,0.9720142142555392,152.52589050586428,150.91176273708703
65,2022-01-25 14:19:27,21.041906828703695,44581.8,136.3683665008292,0.9775268048852044,0.991140623285678,0.9849547270276162,155.04199279863255,150.54524617290068
69,2022-01-26 08:48:21,20.83136718749999,45064.6,131.23893229166669,0.9407575778128758,0.9812235376856064,0.9628364678428876,146.41883001433092,150.54524617290068
72,2022-01-27 02:18:48,20.961196469907406,45497.4,137.81698312236287,0.9879108962539515,0.9873389091171768,0.9875988107101723,156.80914133205226,150.0494484821398
73,2022-01-27 09:55:52,19.63584780092592,45629.7,129.44532585470083,0.9279005024182087,0.9249107785994027,0.9262692601685962,138.0893084270634,149.53885153966334
76,2022-01-28 01:45:52,19.81314959490739,45990.0,134.76529790660226,0.9660355583363432,0.9332622560594562,0.9481539081995984,146.56415912198284,150.35252432868018
80,2022-01-29 13:16:48,20.674648437499993,46593.4,132.57617845117846,0.9503433343867409,0.9738415869517661,0.9631643655920394,147.60573545668944,149.95396693050893
81,2022-01-29 23:01:45,20.777630208333324,46773.7,137.08088768115942,0.9826343571034603,0.9786923553427551,0.9804835364224125,154.77767787469054,149.97306041305472
91,2022-02-02 23:15:37,20.942312789351845,48141.1,134.9904761904762,0.9676496996068811,0.9864494278040937,0.977907139014369,152.48778754979497,149.94792155429553
93,2022-02-04 14:36:30,20.49636574074074,48400.2,135.02560763888889,0.9679015317098757,0.965443905856345,0.9665606108191893,150.32141358562052,149.94792155429553
98,2022-02-05 23:21:50,20.83965133101851,49038.8,132.87348090277774,0.9524744819765641,0.9816137471489015,0.9683733419892471,148.85169956887634,150.37089185833463
99,2022-02-06 08:05:57,19.724337384259265,49198.3,137.54678362573102,0.9859740302680814,0.929078918943968,0.9549311263033371,150.18308872105845,150.76591420142682
101,2022-02-06 23:08:11,20.659230324074063,49517.9,136.34291187739464,0.9773443389852745,0.9731153448542571,0.975036930569659,153.08288682498116,151.10212168590175
105,2022-02-08 13:02:01,20.792644675925924,49939.2,130.84504357298474,0.9379340726955717,0.9793995844398696,0.9605583345867981,145.6568452849657,151.10212168590175
106,2022-02-12 12:00:40,20.693388310185192,51783.0,138.93480725623584,0.9959237740352643,0.9747242944575405,0.9843569909968256,157.13113026601502,153.6944652054352
113,2022-02-14 23:52:09,21.127722800925913,52526.6,139.50345486111104,1.0,0.9951828280577364,0.997371672143614,160.20898626318373,155.4668857359525
115,2022-02-15 23:07:58,20.782576678240737,52839.2,136.00102880658434,0.9748936249785807,0.9789253497812823,0.9770934000198768,153.19222615054272,153.29204832101203
122,2022-02-18 01:26:01,20.72042824074075,53773.1,138.3409645909646,0.9916669427914613,0.9759979610431123,0.9831176898887224,156.37606907118874,153.62862142208564
123,2022-02-18 12:46:55,20.629335937499988,53929.3,132.37823183760685,0.9489243973878781,0.971707224326827,0.961355080661916,147.0946026603214,153.62862142208564
124,2022-02-18 23:48:38,20.899495081018518,54199.9,138.02743827160492,0.9894194979545443,0.9844325777880454,0.9866985526886747,156.812975122283,153.00550764680864
127,2022-02-20 00:55:34,20.619477719907376,54626.7,139.39828431372547,0.9992461079369663,0.9712428709766877,0.9839670835106361,157.45221061813268,152.7353472325543
132,2022-02-22 01:09:10,19.218096064814823,55236.0,130.8424095607235,0.9379151913548633,0.9052333453953448,0.920083441281779,138.06818641642906,151.4696928931672
134,2022-02-22 23:00:36,21.019253472222218,55548.2,138.7989635157546,0.9949500078972393,0.9900735782671183,0.9922893480764627,158.5859143457422,151.32614845505256
135,2022-02-23 23:20:26,20.34153269675925,55724.6,137.03411616161617,0.9822990856968142,0.9581507778634154,0.9691233736973621,152.5164197594402,151.32614845505256
137,2022-02-25 01:08:13,20.78523871527779,56099.6,135.51023391812865,0.971375469181333,0.9790507401781504,0.9755632226615975,152.47611496966348,150.83579857970315
139,2022-02-26 01:15:57,19.311164641203707,56461.1,136.18776276276276,0.9762321864956723,0.9096171708519122,0.939885943644351,146.15125611876144,149.19816092605285
142,2022-02-27 01:04:41,20.82197337962963,56970.9,136.3363997113997,0.9772976579478664,0.9807810595079655,0.9791982588533605,153.88920529496278,148.17237005859891
145,2022-02-28 00:56:18,20.81625434027777,57308.2,135.7405838041431,0.9730266819505351,0.9805116745955647,0.9771106164476979,152.97334862839756,147.34243367880205
149,2022-03-01 01:56:52,20.62682725694444,57735.9,129.92251461988303,0.9313211256970894,0.9715890575071708,0.9532919683749108,143.51747845530824,147.34243367880205
154,2022-03-08 15:13:22,20.953482349537023,58401.1,129.82346491228068,0.9306111095351172,0.9869755495540798,0.96136447055005,144.95160007551019,146.6281117302815
155,2022-03-09 01:07:26,19.20621672453703,58612.9,134.8037211740042,0.9663109871236819,0.9046737907493233,0.9326807239398157,143.6421003731375,145.569215426651
157,2022-03-09 23:43:56,19.076236979166655,58933.5,131.65823412698413,0.9437632512977003,0.898551332034452,0.9190948881451011,138.53928186091863,145.569215426651
159,2022-03-11 01:35:36,19.22515509259257,59212.0,134.62450980392157,0.9650263496194634,0.9055658480172974,0.9325837267301877,143.47769384538168,145.7139398351047
162,2022-03-12 01:07:11,19.30746238425927,59642.9,136.5539617486339,0.9788572038204097,0.9094427827945302,0.9409835595735543,146.6630376807733,144.80557700623157
171,2022-03-15 01:54:25,20.330896990740722,61052.4,129.7792929292929,0.9302944723376244,0.9576498023397568,0.9452199881230234,141.88715193335895,145.02323197531865
174,2022-03-16 17:16:13,20.66766203703703,61577.3,132.5946502057613,0.9504757451187993,0.9735125053069439,0.9630449785298311,147.59850020329796,146.74281664899996
180,2022-03-18 13:28:32,20.531647858796287,62453.5,130.99884259259258,0.9390365473243254,0.9671058056435217,0.9543515940846805,144.6133651147164,149.0857890718063
181,2022-03-19 13:00:27,20.687418981481493,62633.9,136.7061111111111,0.9799478532428825,0.9744431201219564,0.9769443807538142,153.76472479096472,149.0857890718063
188,2022-03-22 00:40:05,20.685313946759262,63741.7,133.6247276688453,0.9578596300850143,0.974343966302694,0.9668537537314709,149.19524297450675,150.58648486640968
193,2022-03-24 00:43:41,20.430350115740726,64482.6,134.1341463414634,0.9615112864051052,0.962334360307942,0.9619603689980909,148.6849200459762,151.16210907952583
194,2022-03-24 15:23:43,20.95426070601852,64713.1,135.54371584699453,0.9716154770642863,0.9870122126157734,0.980016187986049,153.3705504090139,150.38901392106592
195,2022-03-24 23:22:44,20.668699363425922,64916.2,136.63970588235293,0.9794718418865738,0.9735613666735495,0.9762469898711046,153.5718571026155,150.746334694455
199,2022-03-26 00:56:38,20.893087384259257,65355.0,137.85622427983537,0.9881921879073486,0.9841307549251509,0.9859762035970732,156.52304363821258,151.00588298472402
202,2022-03-27 23:38:08,20.95893807870372,65837.2,138.88086854460096,0.9955371261799221,0.9872325317207048,0.9910060035181695,158.4022079648782,150.25615144347063
203,2022-03-28 13:31:44,20.795389178240736,66003.2,127.01041666666664,0.9104463885365247,0.9795288592131616,0.9481389152396618,140.14043641991455,150.25615144347063
204,2022-03-29 00:16:29,20.783243634259268,66264.1,138.6372549019608,0.9937908350727757,0.9789567655274546,0.9856971239333693,157.14032690317603,149.56327073793497
208,2022-03-30 01:57:30,20.510664062499988,66783.3,133.81071937321934,0.9591928709324127,0.9661174022108231,0.9629710085346403,148.6070182455556,149.48314464832592
209,2022-03-31 01:56:01,20.825732060185185,66977.2,133.65406378600824,0.9580699196236651,0.9809581052965859,0.970558088347409,149.9316153447795,149.74261312148673
210,2022-03-31 12:41:10,20.91684751157406,67119.3,127.2855392156863,0.9124185443465265,0.9852499323641468,0.9521565417110172,141.11187201954695,149.42208190327082
211,2022-03-31 23:14:38,20.75862181712963,67390.0,137.5553125,0.9860351676376002,0.9777969997621673,0.9815402884071922,155.39150474851272,149.15885066955462
217,2022-04-03 02:00:33,20.356335358796276,68083.7,129.25599747474746,0.9265433433418125,0.9588480302463437,0.9441693092613743,141.25937294842984,147.87404227280314
219,2022-04-04 01:47:16,20.46046151620372,68579.1,134.13618326118328,0.961525887618544,0.9637527028785964,0.9627408744716541,148.83650898336523,147.08226706734135
220,2022-04-04 14:16:29,20.085762442129635,68720.6,129.92168209876544,0.9313151579515707,0.9461031867560487,0.9393837485092048,140.91455555711266,147.08226706734135
221,2022-04-05 00:47:05,20.627417534722202,68916.0,133.25081699346407,0.9551793332009443,0.9716168614647362,0.9641479176616341,148.36137939379938,146.24409541435514
223,2022-04-06 00:43:26,20.152924479166664,69326.9,138.4272423025435,0.9922854056937944,0.9492667319514494,0.9688137131951755,153.63464021889885,146.0292842478824
224,2022-04-06 14:40:31,20.68664641203703,69521.6,129.74974279835388,0.9300826486880349,0.9744067296480823,0.9542665927307834,143.5564205545217,145.6108218384146
229,2022-04-09 00:16:49,20.044505208333334,70226.0,131.4804526748971,0.9424888638478408,0.9441598400454678,0.943400575810839,142.94873251675273,145.64370007583548
231,2022-04-10 00:47:53,20.4198365162037,70631.9,128.4255319148936,0.9205903326390981,0.9618391363872709,0.9430963551006872,140.37552444098677,145.58725278956638
238,2022-04-13 14:46:06,20.39950665509259,71851.0,131.93547453703704,0.94575058853124,0.9608815353781509,0.9540062807855099,145.32852884063416,143.81858030410595
242,2022-04-15 00:50:21,20.49129629629628,72497.8,135.6527777777778,0.9723972636579721,0.9652051189266576,0.9684731117756975,151.22133730385352,143.36360553074985
244,2022-04-15 23:50:21,20.3618287037037,72861.5,132.41312636165574,0.9491745311503977,0.9591067842337931,0.9545937309980779,145.83801435890518,143.19716728162737
245,2022-04-16 13:50:06,20.559985532407396,73002.2,128.00599747474746,0.917582991777441,0.9684406000475662,0.9453317352575678,140.44413851640002,143.19716728162737
247,2022-04-17 12:52:04,20.549651331018527,73343.5,131.62500000000003,0.9435250197283302,0.9679538263492933,0.9568537764573195,145.60888980716098,143.7818686943817
249,2022-04-17 23:32:45,20.253297164351853,73561.5,128.68529810298105,0.9224524097349381,0.9539946041241176,0.9396623472580871,139.95199002622425,143.7818686943817
250,2022-04-18 14:48:54,20.42616030092592,73744.6,131.54166666666669,0.9429276629573722,0.9621370067267857,0.9534085953254039,144.8874324438265,143.89294321962583
251,2022-04-18 23:13:48,20.358514178240743,73912.6,129.65629629629632,0.9294127978793177,0.9589506595603025,0.945529138671116,141.84337453589973,143.89294321962583
256,2022-04-21 16:12:14,19.92387152777776,74886.2,128.80357142857142,0.9233002261973198,0.9384776106587283,0.9315812555741236,138.55169804760462,143.84975006883587
257,2022-04-22 00:05:45,20.011941550925904,75066.5,130.312091503268,0.9341137223662745,0.9426259883863951,0.9387581540307042,141.11791177640563,143.22428080583242
261,2022-04-24 12:58:03,20.388955729166657,75795.2,132.98830128205128,0.9532975467486006,0.9603845532660448,0.9571643335005459,146.80723998128434,144.2466709507194
263,2022-04-24 23:55:28,20.256141493055555,76082.7,132.26976495726495,0.9481468762831149,0.9541285810372921,0.9514105923020811,145.11476299731126,143.96683144279552
267,2022-04-26 11:58:39,20.030989583333337,76905.0,132.81770833333331,0.9520746885126679,0.9435232111935465,0.9474088625217156,144.81021103115447,144.5129144830637
271,2022-04-27 14:35:38,20.38453414351852,77434.0,130.8707264957265,0.9381181751091452,0.9601762825427266,0.9501534395592646,143.71570614781172,145.0872572020467
272,2022-04-28 00:33:02,20.61894097222222,77633.7,133.73581560283688,0.9586559396395137,0.9712175884564511,0.9655097808358444,149.0310271917554,145.4481067861959
275,2022-04-29 13:39:17,20.494852430555543,78239.4,134.48589065255732,0.9640326885556405,0.9653726241416035,0.9647637793426334,149.51980742219365,144.7984836473799
277,2022-04-29 23:36:59,20.251712384259253,78470.9,127.48284722222223,0.9138329036305484,0.9539199559498083,0.9357050554976466,138.23597429550315,144.16660501369927
278,2022-04-30 04:06:10,20.125535300925918,78634.8,132.7429337231969,0.951538683076739,0.947976614690984,0.9495951602635939,145.16315834221214,144.4736194159433
279,2022-04-30 23:15:17,20.511691261574068,78886.7,133.1017113095238,0.9541105017222636,0.9661657865487451,0.9606880624375285,147.57456208046406,145.10018251507265
282,2022-05-02 02:29:43,20.25122106481481,79439.7,132.17884615384617,0.9474951447291594,0.9538968132439517,0.9509879998496416,144.95916474122083,145.44591200736835
284,2022-05-03 06:01:48,20.2582450810185,79732.3,132.18174603174603,0.9475159318695406,0.9542276667095986,0.9511779642520741,144.99756041724362,144.7739680776406
288,2022-05-04 02:56:50,19.51576244212964,80252.1,133.39116575591984,0.9561853926035269,0.9192543769085412,0.9360352259748166,143.1262710889763,144.91656003508052
290,2022-05-05 14:55:20,19.46648726851853,80662.9,130.89083820662768,0.9382623415093336,0.9169333597743525,0.9266248999742788,139.32484167880745,144.91656003508052
291,2022-05-05 23:44:35,19.94285300925925,80804.8,128.7688888888889,0.9230516119983594,0.9393716987059572,0.9319561184237741,138.59281774343629,144.6087449466065
292,2022-05-06 14:57:34,20.288039641203692,81040.9,134.9011437908497,0.9670093398414872,0.9556310850971466,0.9608011778202756,149.10595022648369,145.06394285025672
293,2022-05-06 23:10:15,20.653155381944455,81269.1,136.47276688453158,0.9782751761983473,0.9728291957909722,0.9753037601514227,153.24550280375425,145.20968329406833
294,2022-05-07 12:27:14,20.599058883101844,81428.9,134.2241185897436,0.9621562327856071,0.9702810789298473,0.9665892818246917,149.65042392329445,145.02776954126864
298,2022-05-09 15:41:20,19.556387442129612,82175.1,127.77546296296296,0.915930455558793,0.9211679433998645,0.9187881146490564,135.36675306145182,145.21359540468626
299,2022-05-09 23:09:52,20.537044270833324,82318.0,129.33462532299745,0.9271069698722686,0.9673599937849975,0.9490696785572906,142.23865728626143,145.2315983203065
302,2022-05-11 00:18:32,20.66211805555555,82750.9,136.0397173489279,0.9751709553313097,0.9732513661760765,0.9741235960694883,152.64695541490445,144.54866026310285
305,2022-05-12 00:15:50,19.592550636574064,83182.0,134.36549707602342,0.9631696735381718,0.9228713446825269,0.9411822457347696,144.9025810950833,144.8687704291866
308,2022-05-13 00:03:59,20.334004629629614,83690.4,133.44511648745518,0.9565721266208962,0.9577961819987088,0.9572399912696619,147.20352455557452,144.374647002044
312,2022-05-14 23:27:09,19.725230034722205,84450.4,135.62155414908577,0.9721734439058153,0.9291209656150904,0.948683307092307,147.37490096564986,142.79051890465124
316,2022-05-16 00:55:38,19.754584780092596,84911.0,128.11546840958604,0.9183677102272283,0.930503667328374,0.9249892870559471,136.7782150768458,143.5880816508102
317,2022-05-16 09:57:16,19.987029803240727,85124.5,132.49053945249597,0.9497294499580882,0.9414525659713628,0.9452134465836761,144.12384876291605,142.6445679899161
319,2022-05-16 23:44:28,19.32114872685185,85570.0,133.30965501792113,0.955601100708535,0.9100874529871196,0.9307681095706426,142.0638846637701,141.68765134960577
322,2022-05-17 22:47:44,19.84816406249998,86018.0,127.88821138211382,0.9167386679379281,0.9349115486599915,0.9266540891030972,136.90051641502177,141.36615837505803
324,2022-05-18 23:43:07,19.37757957175924,86436.9,134.65104166666666,0.9652165374737462,0.9127455249598437,0.936587494230946,144.2612804055448,141.14056944968547
328,2022-05-19 23:01:34,19.46695457175925,86848.3,131.1011530398323,0.9397699373851062,0.9169553712407581,0.9273219366811135,139.6251091527914,141.44856594182724
332,2022-05-21 13:07:19,19.194741319444447,87490.0,127.44452861952864,0.9135582251092763,0.9041332627330884,0.9084158113744898,133.20943138097508,141.35149899736373
336,2022-05-22 21:58:28,19.30153356481481,88056.1,133.41624579124576,0.9563651733505405,0.9091635165736801,0.9306111768436405,142.12087237149095,140.81176634555774
339,2022-05-23 23:08:55,19.669954571759256,88569.5,134.13406432748536,0.961510698505844,0.9265173158004848,0.9424177361503312,144.94763530184886,140.43770226661638
342,2022-05-24 23:16:29,19.426027199074067,89026.7,134.6719001610306,0.9653660570278298,0.9150275620358764,0.9379005502488198,144.52853086324484,140.05534445272355
346,2022-05-26 23:32:40,19.566273148148156,89771.4,132.247,0.9479836906667615,0.9216335915421456,0.9336066453011738,141.73388065603336,139.86568981060975
349,2022-05-27 23:07:48,18.578621238425917,90249.9,133.88129340277777,0.959698765425339,0.8751120506304613,0.9135468693667803,139.27927772439818,140.5313156535732
350,2022-05-28 10:41:22,19.489538483796302,90551.7,131.47136488340195,0.9424237200024487,0.9180191452054873,0.9291081845532472,140.25901086601576,140.5313156535732
352,2022-05-28 23:36:43,19.364066840277765,90843.0,133.22482943469788,0.9549930470706685,0.9121090324018322,0.9315948267665777,142.15102639178923,140.35469824047124
353,2022-05-29 08:29:51,19.098687789351846,90934.0,127.39988425925924,0.9132382017785721,0.8996088364793374,0.9058017969937335,132.6986698186479,140.35469824047124
359,2022-05-31 14:25:12,18.845175057870367,91957.4,133.77858293075684,0.958962507874419,0.88766758188027,0.9200628293378569,140.4234465991927,139.48875115967442
360,2022-05-31 23:14:21,18.84772222222221,92190.9,131.46252314814816,0.9423603399573983,0.8877875614089242,0.9125845387656437,137.17080594307018,139.48875115967442
367,2022-06-03 13:40:38,19.407651909722222,93566.1,133.10680751173706,0.9541470327330427,0.9141620275627175,0.932330559460652,142.19389127824806,140.9716051742508
375,2022-06-06 22:14:18,19.506121238425933,94898.3,131.18462962962963,0.9403683210586893,0.9188002456016257,0.9286004260755184,139.93149546171617,140.69659657713657
378,2022-06-08 11:34:17,20.066970775462952,95435.4,132.71200854700854,0.9513170027160687,0.9452180395892916,0.9479893086097946,144.83283897801985,140.09942096069506
379,2022-06-08 23:41:49,20.119633969907408,95679.5,130.06171594982078,0.9323189599806656,0.9476986432622767,0.9407103669048822,141.27715278525798,139.45576161788074
384,2022-06-10 09:09:43,19.927702546296292,96403.4,128.29758230452677,0.919673153845969,0.9386580637950902,0.930031631448246,137.85420349169195,138.54045806207094
388,2022-06-11 17:06:22,19.21536313657406,96973.0,130.27857905982904,0.9338734957462793,0.9051046157976902,0.9181767239739248,137.26185809984068,138.54045806207094
389,2022-06-12 06:27:15,19.973236400462955,97244.7,133.86070853462158,0.9595512073008704,0.9408028529041164,0.9493217982797695,146.03791724224547,138.54045806207094
390,2022-06-12 11:55:35,19.608519097222224,97367.3,128.18309523809526,0.9188524783541292,0.9236235098816494,0.9214556312450316,136.18341528007224,138.32449150207393
393,2022-06-14 00:35:22,20.132264178240742,97740.3,125.81450617283951,0.9018737657651549,0.9482935661778488,0.9272011686427923,135.32201602916285,138.1905745054371
394,2022-06-14 13:32:35,19.296847511574068,98009.5,132.5216894977169,0.9499527422432286,0.9089427885870205,0.9275770403011756,140.82338922193262,137.65054826829063
395,2022-06-15 05:13:13,18.68378472222222,98078.2,128.51299283154125,0.9212172770881422,0.8800655846293182,0.8987642401354832,132.29519992849998,137.83184710811878
396,2022-06-15 12:29:04,20.08246383101851,98259.8,129.31568287037035,0.9269711850442444,0.9459478116990602,0.9373251431455722,140.03463924256252,137.5447383016905
399,2022-06-16 05:57:37,18.662951388888896,98616.9,127.37294238683128,0.9130450748595665,0.8790842684799213,0.8945155030479759,130.6313709838491,138.00135109898577
406,2022-06-18 06:10:39,19.339592013888893,99773.4,128.76785714285714,0.9230442161526236,0.9109561903671557,0.9164487914342507,135.73289278210964,137.22037733323083
409,2022-06-20 00:01:31,19.39110966435185,100317.3,130.45811287477954,0.9351604446259988,0.913382835281314,0.9232782245242122,138.3525241322628,138.16803183514625
410,2022-06-20 12:31:33,19.258969907407405,100526.1,132.07571684587816,0.9467558848443726,0.9071586331628978,0.9251509762220238,140.0074331860563,137.87299212550334
412,2022-06-20 22:38:55,19.473424479166656,100811.1,133.78192371475953,0.9589864555537507,0.9172601244227098,0.9362198863361764,143.4807046665287,138.36101285120967
418,2022-06-22 23:07:24,19.568794849537042,101891.1,128.58551810237205,0.9217371586272983,0.9217523716843955,0.9217454591202491,136.56056521250252,139.726259598183
423,2022-06-25 03:06:20,19.635806712962967,102712.7,133.4265342377261,0.9564389238285524,0.9249088432258864,0.9392355957855967,143.76159899515855,140.26334261852782
427,2022-06-26 11:36:57,19.274518229166663,103375.3,131.03071581196582,0.9392650235251834,0.9078910084863403,0.9221468474082404,138.60349771998804,140.40311222219262
433,2022-06-28 23:01:48,19.233046874999996,104361.1,133.08108164983165,0.9539626225194675,0.9059375760264464,0.9277593711066632,141.31086009085726,140.65893760285076
436,2022-06-30 01:41:11,19.336232638888884,104903.3,131.82914462081126,0.9449883857862855,0.910797953138065,0.9263335261241701,140.02955694486846,141.55186215277317
440,2022-07-02 00:12:58,19.809771412037023,105628.1,131.7166666666667,0.9441821121763843,0.9331031329199534,0.9381372397597445,142.15259436978096,141.23618546100383
444,2022-07-03 01:16:29,19.51642216435184,106144.0,131.5294014084507,0.9428397421368577,0.9192854519199379,0.9299881358714938,140.47082389564517,141.67496675117312
446,2022-07-04 00:57:38,19.437732928240724,106535.8,133.1362721417069,0.9543582434876379,0.9155789390473186,0.9331996202677513,142.3820035940051,141.67496675117312
451,2022-07-06 04:25:04,19.61167100694444,107370.7,133.46825396825398,0.9567379825907131,0.9237719748374184,0.9387511891919483,143.70396161188174,141.7477880832363
472,2022-07-14 22:58:53,19.36877025462964,110111.2,131.6129943502825,0.9434389598545481,0.9123305781519507,0.9264657176335938,139.87942889427626,135.0361966730752
475,2022-07-15 23:11:10,19.225140335648142,110496.0,126.87268518518518,0.9094590905400802,0.9055651529183592,0.9073344944399482,132.55959665772104,135.52984072680363
477,2022-07-16 12:01:44,19.27521556712964,110805.2,130.7631076388889,0.9373467328753686,0.9079238553185638,0.9212931293037167,138.22927630195525,135.52984072680363
480,2022-07-17 02:03:06,19.534971064814794,111124.3,124.53515625000004,0.8927030256991602,0.9201591640276751,0.9076835441574058,130.7700837683198,135.52984072680363
482,2022-07-17 08:24:27,19.521725983796284,111311.3,125.1412037037037,0.8970473442990617,0.9195352786563051,0.9093171293538898,131.54447994736105,135.52984072680363
485,2022-07-18 00:10:10,19.607057291666646,111745.8,133.3859259259259,0.9561478320284202,0.923554654198499,0.938364460738113,143.5631781936914,135.52984072680363
486,2022-07-18 05:28:01,19.237463831018513,111838.9,124.02777777777776,0.8890659941093159,0.9061456286795095,0.8983849222804035,128.70733294820164,135.52984072680363
493,2022-07-20 01:19:18,19.16457465277777,112742.3,130.28337813620072,0.9339078968754589,0.9027123169487608,0.916887077876225,137.02689672727053,135.30748595919184
494,2022-07-20 05:54:23,19.183644386574056,112915.0,130.54717813051147,0.9357988894288217,0.9036105619602328,0.918236411122014,137.48829310243588,135.99516569172408
504,2022-07-23 12:01:45,19.367271412037045,114494.4,130.20241769547326,0.9333275496660792,0.9122599779067578,0.9218327376923519,137.87823598577015,136.9565521093619
509,2022-07-24 22:59:23,19.425222800925923,115316.3,133.0404365079365,0.9536712667108561,0.9149896723289972,0.9325659556981274,142.18428328451438,136.84021989888632
515,2022-07-26 17:14:10,19.240293692129622,116156.9,126.2689909297052,0.9051316403268864,0.9062789241231359,0.9057576171441984,131.79614291143005,138.30513944548173
516,2022-07-26 23:10:41,19.695982349537015,116308.1,124.9870801033592,0.8959425429842991,0.9277433067764642,0.9132935602058316,132.13810920908827,138.30513944548173
519,2022-07-28 00:19:05,19.275959201388893,116738.4,132.1424418604651,0.947234188515442,0.9079588828533406,0.9258049389106897,140.18390354502407,138.92649260950253
523,2022-07-29 23:04:07,19.526856192129625,117421.7,128.47880116959064,0.920972181638824,0.9197769277580946,0.9203200315582731,136.21257125394135,139.042965567695
525,2022-07-30 22:45:59,19.57171874999999,117818.8,134.67832647462276,0.9654121226510688,0.9218900966800846,0.9416657929379258,145.2519911471553,138.77398120984347
528,2022-08-01 01:14:22,19.233777488425932,118323.4,132.99067164179104,0.9533145381538823,0.9059719902386306,0.9274836691358513,141.1856906114774,138.77398120984347
529,2022-08-01 12:21:59,19.31123119212963,118518.5,130.4183760683761,0.9348756000216625,0.9096203056118337,0.9210958980275935,137.9153270609344,138.77398120984347
530,2022-08-02 00:54:01,19.51431712962963,118818.9,134.36488340192042,0.9631652745496049,0.9191862981006764,0.9391696251765942,144.51867108568985,140.71879696686753
540,2022-08-05 00:08:51,19.274522569444454,120171.9,131.85079365079363,0.9451435721220213,0.9078912129272053,0.9248180752202388,139.76342406385052,141.02795695362963
543,2022-08-08 11:58:39,19.17297309027778,121374.7,130.61489898989902,0.9362843315955047,0.9031079100214869,0.9181827329722216,137.53263775267024,138.64803090826038
555,2022-08-15 00:44:05,19.056565393518525,124331.4,129.4094982078853,0.9276436797692557,0.8976247378897755,0.9112648537471155,135.2919057341432,135.1127466677585
557,2022-08-15 15:29:22,19.220046296296285,124664.3,127.19444444444444,0.911765551405724,0.9053252074904403,0.9082515943537173,132.98119465176532,134.4119555367746
