group,数据采集时间,累计里程,安时容量,平均容量
60,2022-01-24 11:34:43,321925.5,126.66827380952384,126.18598319912097
62,2022-01-24 22:23:45,322275.6,128.2525077160494,126.13855714901821
63,2022-01-25 06:39:37,322275.7,125.77442528735632,126.13855714901821
64,2022-01-25 10:26:07,322438.3,124.87207264957264,126.34959065133461
65,2022-01-25 15:02:58,322605.0,126.63364197530863,126.21384456021379
68,2022-01-27 11:49:43,322967.5,124.3453282828283,126.2955350330555
69,2022-01-27 17:52:44,323171.2,127.9743265993266,126.3790141162229
71,2022-01-28 01:59:44,323464.2,128.40672514619882,126.25063241853314
72,2022-01-28 10:48:05,323627.7,124.52849002849004,126.16135364956959
73,2022-01-28 15:37:26,323811.2,126.04250334672024,126.08113218069515
74,2022-01-28 20:39:17,323970.7,127.06352459016392,126.23183411679554
75,2022-01-29 01:49:44,324131.5,124.81091269841266,126.15514408545705
76,2022-01-29 12:18:32,324270.2,126.37988683127573,126.03369890695656
78,2022-01-29 21:55:14,324627.9,129.16203703703704,126.00831591085387
79,2022-01-30 02:07:14,324777.5,129.20047514619887,125.9209115116496
81,2022-02-08 09:41:36,325049.3,123.2274305555556,126.13841446449665
82,2022-02-08 13:31:26,325198.9,127.48603128991058,126.04837379637756
83,2022-02-08 20:27:28,325410.4,130.48796296296297,125.93881916035771
84,2022-02-08 21:04:38,325410.4,124.12369791666666,125.93881916035771
85,2022-02-10 09:51:10,325437.4,123.9294590643275,125.93881916035771
88,2022-02-10 21:42:22,325819.0,129.4107638888889,125.93393768563155
89,2022-02-11 01:51:14,325926.1,121.66042673107891,125.97654463789799
91,2022-02-11 14:22:23,326054.9,124.01866319444444,125.8689947955867
92,2022-02-11 18:21:04,326215.2,125.10445205479448,126.03878859843202
93,2022-02-12 04:08:22,326556.2,124.31458333333336,125.8366869488999
94,2022-02-12 14:21:50,326676.4,122.99756944444444,125.8777179189194
97,2022-02-13 21:31:13,327323.7,128.34474206349208,125.64024741922718
98,2022-02-14 02:03:14,327417.4,126.263671875,125.64024741922718
99,2022-02-14 10:04:05,327417.5,127.54305555555554,125.64024741922718
100,2022-02-14 14:46:00,327557.1,124.38262527233115,125.60148841233497
101,2022-02-14 19:23:30,327716.8,124.16037735849058,125.5316905279803
102,2022-02-15 13:16:22,327864.8,124.9783950617284,125.45195835965296
103,2022-02-16 07:16:59,328092.0,126.25391737891736,125.19023963331522
105,2022-02-16 22:52:27,328373.9,127.08432539682538,125.05828933288646
106,2022-02-17 03:17:40,328512.0,125.50287940379408,125.18897635603288
107,2022-02-17 14:55:35,328691.7,129.11292270531402,125.2798517566739
109,2022-02-18 03:21:07,328898.4,121.81259645061728,125.42728780656074
111,2022-02-19 10:32:56,329240.7,122.86585794655414,125.58343487437872
112,2022-02-19 18:22:33,329394.4,124.89425925925924,125.58343487437872
114,2022-02-20 02:08:25,329593.4,126.1962962962963,125.3442182696783
115,2022-02-20 09:37:06,329593.7,124.01587301587304,125.3442182696783
116,2022-02-20 14:52:47,329739.9,127.7144097222222,125.3442182696783
117,2022-02-20 17:13:27,329760.9,130.03968253968256,125.30533539166069
119,2022-02-21 07:20:33,329962.1,122.14217836257308,125.2089507063892
122,2022-02-22 07:08:47,330290.3,123.29918981481484,125.28707148897074
124,2022-02-22 15:07:08,330474.6,120.83251633986929,125.36737534716413
126,2022-02-23 11:07:41,330673.7,121.30193236714976,125.33043609584108
127,2022-02-23 17:30:32,330869.5,129.73641304347825,125.27648388498234
128,2022-02-24 01:04:00,331053.4,126.3814236111111,125.188038796693
129,2022-02-24 11:05:00,331215.0,128.93778935185185,125.21026448233924
132,2022-02-25 03:25:10,331730.3,125.78854166666667,125.38936349471781
133,2022-02-25 17:05:39,331911.7,123.9507297551789,125.64310063935822
134,2022-02-26 15:56:56,332061.6,120.75729166666665,125.64310063935822
135,2022-02-26 23:01:00,332244.8,124.2554976851852,125.60673328433127
136,2022-02-27 02:46:41,332438.0,129.03479689366787,125.39564046264789
138,2022-02-28 00:13:24,332847.9,126.18494572158365,125.30885264958377
139,2022-02-28 08:50:01,332962.8,126.08811728395062,125.30885264958377
140,2022-02-28 16:02:59,333184.5,123.98163082437276,125.6952265920054
143,2022-03-02 03:14:38,333679.3,129.6241134751773,125.38561511197803
144,2022-03-02 17:38:55,333919.7,124.39046121593292,125.33351123175379
145,2022-03-02 19:49:15,333990.5,126.93077601410934,125.33351123175379
146,2022-03-03 03:34:31,334233.6,128.20670803782502,125.29646735913394
149,2022-03-03 23:31:37,334596.8,125.47849462365592,125.36333922671831
150,2022-03-04 03:25:53,334703.4,126.00490196078432,125.38351774758416
152,2022-03-04 21:10:31,334979.3,126.02156432748538,125.18071889655566
153,2022-03-05 07:48:12,335045.0,123.29897660818716,125.16350675149582
154,2022-03-05 09:59:32,335139.3,124.24614197530862,125.16350675149582
155,2022-03-05 16:34:37,335260.5,120.66984649122809,125.17140688059611
156,2022-03-05 23:08:07,335515.5,125.86055555555556,124.93439072621815
157,2022-03-06 01:53:37,335581.1,125.16049382716052,124.93439072621815
158,2022-03-06 05:36:58,335712.4,124.93373842592592,124.97250112229196
161,2022-03-06 19:02:09,335953.5,124.06303418803418,124.93631032275455
162,2022-03-07 03:20:52,336253.0,125.64477124183006,124.76608227188638
163,2022-03-08 12:16:31,336344.5,127.42814009661836,124.76608227188638
164,2022-03-08 19:32:32,336601.3,128.0351654846336,124.73425349750089
165,2022-03-09 00:07:03,336725.8,122.1607905982906,124.73425349750089
166,2022-03-09 03:11:13,336872.0,123.69272660818712,124.75814396135146
167,2022-03-09 12:47:56,336934.1,122.68709150326796,124.76689496533669
168,2022-03-09 19:13:13,337158.9,125.88798076923078,124.73153074034047
169,2022-03-10 00:21:28,337220.7,122.83680555555556,124.68605319675318
171,2022-03-10 19:09:31,337541.2,124.73320312499996,124.60098341325764
172,2022-03-11 14:16:56,337750.1,125.37681023720349,124.61514491534125
174,2022-03-12 07:04:23,337958.7,120.9392361111111,124.93143549081375
175,2022-03-12 17:33:22,338228.0,127.26466916354558,124.81563075746952
176,2022-03-12 22:08:22,338337.0,123.11519607843138,124.81563075746952
177,2022-03-13 01:23:12,338445.5,122.33055555555558,124.90246262292297
178,2022-03-13 08:03:23,338445.7,126.13005050505048,124.90246262292297
179,2022-03-13 14:13:54,338689.9,124.68749999999996,124.9921255708191
180,2022-03-14 00:26:54,338956.8,125.66394927536231,124.91835543551389
182,2022-03-15 20:16:44,339308.5,128.87564102564102,124.81367080227398
183,2022-03-15 23:18:14,339409.6,125.01192307692308,124.85850857003747
184,2022-03-16 13:41:48,339456.1,124.45293209876544,124.87603194225554
186,2022-03-17 03:13:02,339955.2,123.6396103896104,124.93799887744602
187,2022-03-18 16:03:16,340159.1,123.32649572649574,124.80617331654861
188,2022-03-19 01:02:37,340431.4,129.2096920289855,124.88996364786368
189,2022-03-19 17:49:22,340667.7,123.19679849340864,125.1298763471338
190,2022-03-20 00:28:05,340857.0,127.07325925925926,125.03368957672824
192,2022-03-20 23:33:40,341131.5,126.39427083333337,125.20484288060028
193,2022-03-21 03:55:07,341263.3,127.21217948717953,125.187999626632
194,2022-03-21 16:53:24,341432.7,123.94270833333331,125.187999626632
195,2022-03-22 00:05:39,341591.6,126.22285353535352,125.03257642928007
196,2022-03-22 16:57:45,341741.7,121.25130208333331,125.03257642928007
197,2022-03-23 02:37:26,341950.0,123.12517580872012,124.92849129474509
198,2022-03-23 17:37:46,342114.4,123.01572327044026,125.07726426551278
199,2022-03-24 02:43:22,342294.1,127.25823643410853,125.07726426551278
200,2022-03-25 19:38:14,342473.5,121.43756410256412,125.09645964967824
202,2022-03-26 19:01:09,342701.3,127.75973818646231,125.11827062165199
203,2022-03-28 14:41:43,342885.4,124.60179398148148,125.18233234154052
204,2022-03-29 02:04:42,343154.9,127.17696629213484,125.04198682252651
205,2022-03-29 20:54:50,343338.8,122.8453196347032,125.02482551060965
207,2022-03-30 03:54:59,343478.5,129.40740740740742,124.94603959720006
208,2022-03-30 05:02:49,343478.5,123.33203124999996,124.94603959720006
209,2022-03-30 14:41:58,343673.2,124.26641865079364,124.88811034775472
211,2022-03-31 14:42:50,344050.9,121.77836934156376,124.89513698083425
212,2022-04-01 01:31:36,344287.6,126.35694444444444,125.04369089926098
213,2022-04-01 15:32:22,344514.4,128.0234833971903,125.1424883735953
215,2022-04-02 11:41:44,344821.7,123.12731481481482,125.07557286050664
216,2022-04-02 11:59:44,344821.7,126.06944444444446,125.07557286050664
217,2022-04-02 17:50:17,345008.1,123.8717700258398,125.29101559142039
218,2022-04-03 01:52:19,345226.6,126.78387533875345,125.2193883392029
219,2022-04-03 16:06:19,345426.4,125.5607085346216,125.14230947476902
220,2022-04-04 01:59:27,345673.3,125.26339285714286,125.14673571603575
221,2022-04-04 09:50:19,345673.5,122.51203703703705,125.14673571603575
225,2022-04-07 00:16:43,346223.8,126.43541666666664,124.89654231164293
227,2022-04-08 03:32:33,346613.7,123.95148669796556,124.99318559827822
229,2022-04-08 14:39:50,346785.3,127.08796296296296,124.92633990205367
230,2022-04-08 18:32:11,346926.9,125.49631519274377,124.87368031024357
231,2022-04-09 01:30:52,347121.7,123.59241452991454,124.73673234994148
232,2022-04-09 16:29:38,347378.1,126.39274691358024,124.74990879949503
233,2022-04-10 00:57:46,347619.4,126.11231138545952,124.74202304560976
235,2022-04-10 14:51:48,347796.4,122.8289800995025,124.56589159619081
236,2022-04-11 01:32:24,348073.1,127.27876984126983,124.56946820549864
237,2022-04-11 12:42:05,348229.0,122.015873015873,124.59676768897816
239,2022-04-12 16:13:03,348642.2,122.28777100271004,124.79593954393783
240,2022-04-13 10:51:53,348783.7,124.43858506944444,124.72762799715747
241,2022-04-13 17:25:44,348975.2,121.72086056644882,124.76686517117798
242,2022-04-13 19:59:24,349001.6,127.63480392156862,124.76686517117798
243,2022-04-14 02:50:00,349139.6,123.38888888888889,124.87463083936846
244,2022-04-14 17:30:01,349373.2,125.09311424100156,124.67478397327162
246,2022-04-15 16:15:08,349879.4,124.25947971781304,124.67770639427029
247,2022-04-16 02:26:53,350043.7,124.18871252204583,124.67770639427029
248,2022-04-16 15:16:41,350233.2,122.90898345153664,124.6203221946227
249,2022-04-17 10:49:33,350388.2,125.63939393939393,124.82284354619816
250,2022-04-17 16:28:24,350578.9,123.77925084175084,124.98507659093119
251,2022-04-18 00:06:26,350736.9,131.01583333333332,125.2859727521653
252,2022-04-18 08:45:20,350736.9,122.14542483660134,125.2859727521653
253,2022-04-18 15:45:36,350951.6,124.29349279835388,125.27069128913938
255,2022-04-18 21:42:38,351131.9,125.91161616161617,125.47113559996905
256,2022-04-19 14:18:20,351304.5,125.70855734767024,125.50414088497551
257,2022-04-19 21:01:51,351542.9,127.1986780455154,125.56534893245453
258,2022-04-20 01:28:39,351602.7,124.32158119658123,125.44065227745945
259,2022-04-20 15:24:48,351770.6,121.89194444444443,125.51664351407317
260,2022-04-20 22:43:20,351941.6,124.16252072968491,125.45195266022921
261,2022-04-21 17:27:08,352140.1,122.239797008547,125.45195266022921
262,2022-04-22 01:18:11,352366.5,129.15514184397165,125.47465269502251
264,2022-04-23 14:12:31,352796.6,127.8920138888889,125.54697630996097
265,2022-04-23 21:37:42,352963.4,131.33459595959596,125.54355343479678
266,2022-04-24 02:17:03,353125.5,130.55099502487562,125.56461586687773
267,2022-04-24 05:04:43,353215.0,124.16375968992249,125.58766937020759
268,2022-04-24 12:12:23,353216.2,125.3954678362573,125.58766937020759
269,2022-04-24 21:25:22,353355.4,124.8580917874396,125.51128785368762
270,2022-04-25 02:29:23,353563.6,130.7416331994645,125.4736086434945
271,2022-04-25 09:28:47,353563.8,125.81307870370372,125.4736086434945
272,2022-04-25 17:42:39,353789.0,122.21237373737372,125.62574759250846
274,2022-04-26 02:51:06,354065.7,122.0738425925926,125.68439799039126
276,2022-04-27 01:54:42,354424.3,123.3464611872146,125.98197550636878
278,2022-04-28 16:35:46,354770.2,127.88743781094529,126.27700303037352
279,2022-04-29 11:49:32,354827.5,123.67476851851852,126.27700303037352
280,2022-04-29 20:43:38,355034.4,123.7058933933934,126.2916729604794
281,2022-04-30 04:31:10,355279.1,124.20169082125604,126.3533128059644
283,2022-04-30 16:13:58,355497.8,124.34793650793652,126.0816467961079
284,2022-05-01 00:02:24,355666.1,126.21011396011396,125.770509256892
286,2022-05-01 15:25:02,355918.3,123.31383333333332,125.88782817840723
288,2022-05-02 06:42:16,356167.0,129.86722883597884,125.66272655678486
289,2022-05-02 14:01:12,356389.8,128.74774774774775,125.84251992639753
290,2022-05-03 17:23:18,356582.3,128.08475783475782,125.91113314188574
291,2022-05-03 23:35:49,356800.7,125.5682057057057,125.92596883349785
292,2022-05-04 10:35:08,356988.0,124.50198412698413,126.02748801835918
293,2022-05-04 16:13:39,357217.1,129.27602171136652,125.99424546203865
294,2022-05-05 01:53:11,357468.5,129.52189009661836,125.98389636180264
295,2022-05-05 15:19:01,357736.4,127.89430894308944,125.91704534929946
297,2022-05-06 03:10:07,358025.4,123.08369408369408,126.08434942316512
298,2022-05-06 14:34:00,358241.4,125.45731707317071,126.07408208396764
299,2022-05-07 04:16:18,358454.8,129.06501831501834,126.20320716378882
300,2022-05-07 15:30:50,358630.1,122.53745791245794,126.12015225249932
301,2022-05-07 20:38:20,358789.3,126.16782786885244,125.89505569165277
302,2022-05-08 03:45:59,358947.2,123.58333333333331,125.77619352264882
303,2022-05-08 16:30:43,359099.9,126.2523540489642,125.58284713138578
304,2022-05-09 16:09:29,359344.1,125.6814024390244,125.54564074886686
306,2022-05-10 02:17:30,359656.4,125.22966666666667,125.45199919020153
307,2022-05-10 15:05:30,359865.4,125.3299315619968,125.1551612202976
309,2022-05-11 00:33:02,360163.1,122.1683201058201,124.94607074715182
310,2022-05-11 17:12:32,360382.2,126.31327160493828,124.83209381038897
311,2022-05-11 22:33:53,360565.3,125.57230392156862,124.8601581939221
312,2022-05-12 02:35:44,360651.2,126.37579787234044,124.8601581939221
313,2022-05-13 15:31:48,360730.5,126.18429487179488,124.8601581939221
314,2022-05-13 18:31:58,360843.7,126.41283524904216,124.876058049027
316,2022-05-14 01:39:31,361108.0,124.12683438155138,124.73027032044412
317,2022-05-15 11:59:40,361213.7,124.2398148148148,124.77739713499777
319,2022-05-16 09:37:37,361529.8,123.44444444444446,124.78618776625419
321,2022-05-16 19:51:19,361771.0,124.67525252525252,124.72979675538073
322,2022-05-17 01:25:17,361912.5,124.62841130604288,124.75811523568092
323,2022-05-17 16:28:10,362146.6,123.0781746031746,124.75257418785733
325,2022-05-18 07:24:01,362357.4,121.85507246376812,124.67804103373547
326,2022-05-18 14:13:35,362549.6,124.29462826797386,124.65296832111002
327,2022-05-18 21:31:12,362744.6,125.49426328502416,124.77602101159694
328,2022-05-19 01:33:52,362834.4,124.38271604938274,124.73960817398724
330,2022-05-19 18:07:14,363023.7,123.81336805555556,124.67290591476956
331,2022-05-20 01:24:35,363253.6,125.87071330589848,124.48362065183441
332,2022-05-20 13:36:21,363409.1,123.1784188034188,124.40323671028409
333,2022-05-20 21:24:57,363596.7,126.8263888888889,124.3791054203791
334,2022-05-21 01:01:31,363668.3,125.76262626262624,124.3896167136636
335,2022-05-21 10:04:16,363684.7,122.8246527777778,124.3896167136636
336,2022-05-21 15:48:07,363868.7,125.21111111111112,124.41679855463525
339,2022-05-22 16:37:32,364377.0,126.41768292682929,124.56238043627738
340,2022-05-23 01:31:13,364589.0,124.60850694444444,124.60393184477698
341,2022-05-23 15:14:54,364773.6,123.21727150537636,124.66496213444105
343,2022-05-24 01:20:23,365114.0,125.36769005847952,124.66655061962491
345,2022-05-25 16:05:14,365306.2,123.79287439613525,124.63344211300893
346,2022-05-26 00:33:55,365521.2,124.5123106060606,124.53673042092468
347,2022-05-26 15:07:10,365739.1,124.0544532627866,124.56687051948175
350,2022-05-27 17:14:39,366083.5,123.7999544626594,124.59202960163252
351,2022-05-27 22:40:50,366242.1,124.21379781420764,124.47121638651143
352,2022-05-28 02:05:11,366295.9,125.09517973856208,124.47121638651143
353,2022-05-28 19:12:54,366477.9,125.56498655913978,124.43598330438765
354,2022-05-29 01:46:36,366617.7,126.0138138138138,124.33962777310465
355,2022-05-29 12:25:30,366803.0,124.74282407407408,124.41511468382082
357,2022-05-30 04:47:42,367081.9,125.70874792703152,124.32408885459314
359,2022-05-30 16:40:20,367297.4,123.87184343434345,124.26571611524734
360,2022-05-31 03:42:12,367428.6,122.5414562289562,124.26571611524734
361,2022-05-31 08:51:20,367553.0,124.4426638176638,124.26571611524734
364,2022-06-01 17:21:01,367940.2,121.9649237472767,124.24250604477022
367,2022-06-02 16:27:49,368352.0,125.06092047930282,124.50484381492709
369,2022-06-03 08:40:42,368619.0,124.84231902356905,124.54194325452013
370,2022-06-04 09:05:05,368712.0,123.32142857142856,124.7681516473497
372,2022-06-04 19:29:37,369029.7,122.3161616161616,124.9919406877836
373,2022-06-05 00:44:57,369212.5,126.0758267195767,124.9351699585597
377,2022-06-06 01:39:15,369735.0,122.2758620689655,124.9301432472149
379,2022-06-06 23:34:26,370070.7,124.43064692982456,125.44344485465705
382,2022-06-07 22:04:04,370538.6,129.25879043600565,125.48073002357833
384,2022-06-08 16:07:53,370826.4,124.5547288359788,125.51777501865985
386,2022-06-09 15:32:27,371144.8,129.06611111111113,125.37886111855951
387,2022-06-10 09:08:09,371284.7,126.6527777777778,125.48772412753124
388,2022-06-10 16:12:20,371509.2,127.70502645502648,125.4229598061471
389,2022-06-11 01:08:47,371756.7,127.21717171717172,125.69606324715359
390,2022-06-11 12:29:14,371903.7,123.18613834422658,125.69606324715359
391,2022-06-11 20:34:44,372168.8,124.88792438271604,125.55044726932927
392,2022-06-12 01:46:55,372370.9,128.8654806491885,125.71084352987839
393,2022-06-12 10:35:31,372371.4,126.29976851851852,125.71084352987839
394,2022-06-12 16:50:22,372606.1,127.25787037037038,125.75825821876927
395,2022-06-13 10:58:04,372734.9,121.1695075757576,125.53253443547129
396,2022-06-13 17:39:55,372909.0,125.17013888888889,125.45594523388223
397,2022-06-14 01:53:46,373158.3,128.00839438339435,125.29535564238047
398,2022-06-14 08:40:56,373158.4,123.76805555555556,125.29535564238047
399,2022-06-14 16:07:23,373368.8,125.28350694444444,125.2813873098107
400,2022-06-15 00:14:24,373568.3,123.64792768959435,125.35471860476167
401,2022-06-15 09:26:35,373568.6,123.29456018518522,125.35471860476167
402,2022-06-15 14:16:46,373727.5,125.82527777777776,125.25292269426785
403,2022-06-16 12:04:09,373875.2,123.93338041431264,125.20776607867076
404,2022-06-16 18:48:30,374063.7,125.92227095516569,125.12452406612556
405,2022-06-17 00:28:01,374235.6,129.38765432098762,125.0766692782191
406,2022-06-17 01:03:51,374235.6,124.69155092592594,125.0766692782191
407,2022-06-17 08:47:02,374235.7,126.33712121212125,125.0766692782191
408,2022-06-17 16:04:19,374409.4,124.06076388888889,125.06804957115153
409,2022-06-18 00:38:18,374623.7,123.25411522633746,125.02576582001439
410,2022-06-18 14:04:50,374818.3,126.76695736434108,124.96427680619898
412,2022-06-19 01:48:12,375106.4,123.29996141975307,124.70099377647739
413,2022-06-20 09:19:43,375213.7,121.67056530214424,124.85216356233715
414,2022-06-20 15:58:18,375358.5,123.23485838779956,125.01063368018227
415,2022-06-21 01:38:40,375610.1,124.51793981481484,125.00513350057169
416,2022-06-21 10:24:32,375611.8,125.21851851851854,125.00513350057169
417,2022-06-21 18:13:21,375798.9,124.1217105263158,124.87412252988885
419,2022-06-22 01:39:23,376035.0,127.62798874824192,125.00498959652036
420,2022-06-22 13:39:05,376208.1,125.80864197530867,125.25491575176956
422,2022-06-23 21:35:03,376572.3,123.64102564102564,125.2767594200968
426,2022-06-24 16:44:19,376970.4,123.79953703703704,125.14583931754383
429,2022-06-25 07:23:21,377237.3,123.04325396825396,125.24470669502233
430,2022-06-25 13:31:20,377399.0,125.12264109347444,125.09329310633102
431,2022-06-26 05:00:39,377619.7,126.87623456790124,125.16801525993844
432,2022-06-26 08:59:18,377660.4,127.06084656084658,125.22303707378333
433,2022-06-26 15:13:59,377849.7,125.92361111111111,125.33078236293213
435,2022-06-27 02:08:36,378179.9,123.10300925925924,125.88170123967086
437,2022-07-02 21:06:17,378333.2,128.94778481012656,125.88184177919169
438,2022-07-03 17:44:24,378568.5,128.68550446998722,125.82229836094926
439,2022-07-04 01:34:15,378775.5,128.07274305555552,125.65549913002434
440,2022-07-04 11:17:27,378778.9,129.77631578947367,125.65549913002434
441,2022-07-05 12:27:08,378904.0,121.19729344729346,125.65549913002434
442,2022-07-05 16:55:38,379063.5,122.5011153198653,125.61667936291514
444,2022-07-06 05:58:08,379341.2,125.37380952380954,125.69570551179073
445,2022-07-06 19:32:17,379558.9,125.72579966329964,125.83228575870429
446,2022-07-07 01:57:28,379764.2,122.98161764705884,126.11421678242205
448,2022-07-08 04:02:22,380121.9,126.54356060606064,125.84554663670664
449,2022-07-08 16:07:52,380348.9,124.3641975308642,125.71901462870142
450,2022-07-08 22:37:03,380538.2,129.9150641025641,125.90115178162522
451,2022-07-09 01:40:14,380622.1,126.1171875,125.95916315742289
452,2022-07-09 12:01:15,380622.5,130.71203703703702,125.95916315742289
453,2022-07-09 19:49:01,380817.6,124.12522401433692,126.06664901133237
454,2022-07-10 03:06:42,380983.2,126.13940329218104,125.91692158631551
455,2022-07-10 14:48:56,381172.4,121.63866120218576,125.61577323689642
457,2022-07-11 06:36:29,381468.0,124.64618518518516,125.40669521590839
459,2022-07-13 16:46:36,381846.8,127.21404320987652,125.56739877537849
461,2022-07-14 02:09:19,382113.8,125.06582952815828,125.51181335507268
462,2022-07-14 08:00:50,382114.2,128.35714285714286,125.51181335507268
463,2022-07-14 12:48:37,382182.5,128.89699074074073,125.63096675333782
465,2022-07-14 19:33:58,382372.0,120.60576923076924,125.5803386123859
466,2022-07-15 02:38:35,382579.4,124.72193287037037,125.44246845886417
467,2022-07-15 08:28:40,382579.4,125.26262626262628,125.44246845886417
468,2022-07-15 15:06:51,382748.3,123.51795033670034,125.33087664200276
469,2022-07-15 23:17:12,383008.4,130.85763888888889,125.37105651721846
471,2022-07-16 06:59:20,383022.5,126.06696428571428,125.37105651721846
472,2022-07-16 12:26:28,383067.7,127.64149305555554,125.2143666004824
473,2022-07-16 16:53:48,383205.2,126.3275848765432,125.07895239107904
474,2022-07-17 00:02:00,383374.5,124.4559620596206,125.01825882248013
475,2022-07-17 13:04:00,383573.6,124.16887400793654,124.97673495323194
476,2022-07-17 14:51:01,383599.1,121.09795321637424,125.11719999410083
477,2022-07-18 09:34:30,383725.7,121.75154320987656,125.24603476417178
481,2022-07-19 06:34:54,384188.6,126.9679292929293,125.38284221622884
482,2022-07-19 18:14:38,384391.5,124.16940789473684,125.29345539508914
483,2022-07-20 02:12:13,384639.3,128.96726190476193,125.02098605170211
485,2022-07-20 19:47:00,384797.3,121.51340155945418,124.87743032247846
486,2022-07-21 02:20:06,384956.0,121.444234006734,125.04172497985188
487,2022-07-21 12:35:47,385108.6,123.19580610021788,124.90571289345499
488,2022-07-22 01:06:18,385355.1,125.56959378733572,124.96122339572517
489,2022-07-22 17:39:23,385634.5,127.8232600732601,124.75334289182132
490,2022-07-23 13:16:53,385853.9,122.42580409356724,124.43668204769942
491,2022-07-23 23:19:04,386087.9,128.90975609756094,124.41080095509164
492,2022-07-24 03:09:46,386242.7,126.96965811965812,124.68226029527037
493,2022-07-24 21:17:27,386458.5,124.7590579710145,124.68073935474861
494,2022-07-25 01:34:17,386615.9,127.3769547325103,124.68073935474861
496,2022-07-25 17:37:55,386872.0,124.6218253968254,124.7600081693358
499,2022-07-26 04:52:19,387071.5,120.50037537537536,124.86903342115065
503,2022-07-27 00:57:58,387480.4,120.47139303482582,124.96513507523174
504,2022-07-27 09:48:57,387480.5,125.97685185185183,124.96513507523174
506,2022-07-27 20:30:28,387868.1,126.53652263374488,125.13309072321124
507,2022-07-28 12:09:07,387900.2,128.0792181069959,125.13309072321124
509,2022-07-29 01:24:11,388234.7,121.5214025500911,125.19092222504275
510,2022-07-29 05:43:11,388234.8,121.64300411522636,125.19092222504275
511,2022-07-29 13:49:49,388432.9,123.56700779727092,125.06058382823772
514,2022-07-31 11:03:50,388745.7,122.79611111111107,124.6205510755537
515,2022-07-31 15:50:00,388910.0,126.53190690690693,124.58411201357977
516,2022-08-01 00:04:05,389117.1,127.30795610425238,124.46045415206457
517,2022-08-01 07:14:16,389117.3,126.94944444444444,124.46045415206457
518,2022-08-01 13:28:40,389290.7,124.13299663299662,124.46045415206457
