group,数据采集时间,部分区域容量,累计里程,安时容量,result_svm_partial,result_svm_Ah,SOH1,SOH2,SOH3
114,2022-03-02 00:20:47,20.95765914351853,147878.8,122.65384615384616,1.0,1,0.9048270209135441,0.9512258465117949,0.9263614549162846
115,2022-03-03 00:45:31,21.20765625,148209.1,124.28703703703704,1.0,1,0.9168751978583355,0.9625727105680261,0.9380841413789518
118,2022-03-05 00:01:08,21.34291956018519,148589.5,124.6798433048433,1.0,1,0.9197729604335872,0.9687120391949394,0.9424863663905905
119,2022-03-06 00:57:59,21.571620370370365,148896.2,127.49562198067632,1.0,1,0.940545180063864,0.9790923073478168,0.958435515816733
121,2022-03-07 01:57:46,21.688412905092573,149292.0,128.18086419753087,1.0,1,0.945600265518771,0.9843932847588245,0.9636047236450447
123,2022-03-08 00:07:28,21.89936776620368,149520.3,123.27182539682542,1.0,1,0.9093859021467502,0.9939681001025625,0.9486418474471168
125,2022-03-09 00:22:11,21.933651620370366,149798.2,124.35207231040565,1.0,1,0.9173549681590776,0.9955241750429014,0.9536345421565224
130,2022-03-13 01:15:49,21.174008969907394,151167.3,124.56781045751634,1.0,1,0.9189464853521279,0.961045528440016,0.9384853218046789
132,2022-03-14 00:34:38,21.123054108796286,151585.3,124.74392361111111,1.0,1,0.9202456858672994,0.958732790144084,0.9381081639864925
133,2022-03-14 14:33:04,21.167288773148126,151696.0,122.44861111111112,1.0,1,0.9033129859433559,0.9607405122735021,0.9299660156214131
135,2022-03-16 00:01:05,21.130311053240735,152150.5,123.95855379188713,1.0,1,0.9144519512545869,0.9590621682046292,0.9351562634946544
141,2022-03-19 01:10:34,20.962837094907393,153094.2,122.31627680311892,1.0,1,0.902336745397951,0.9514608632738931,0.9251360309553467
143,2022-03-20 01:07:33,21.71637008101852,153423.1,123.83469498910677,1.0,1,0.91353823517435,0.9856622045439076,0.9470121181526073
144,2022-03-21 00:31:59,22.032264178240727,153644.2,121.28754340277776,1.0,1,0.8947476986037932,1.0,0.9435969681451891
146,2022-03-22 00:50:21,21.356807002314813,153909.3,123.61334325396828,1.0,1,0.9119053061031476,0.9693423621620786,0.9385627586801237
152,2022-03-26 00:27:36,21.472002314814812,155027.7,121.7775974025974,1.0,1,0.89836286530788,0.9745708448803353,0.9337322024716014
158,2022-03-30 16:09:29,21.09116174768518,156160.7,123.54557291666669,1.0,1,0.9114053590217491,0.9572852602464259,0.932698951957263
159,2022-03-31 00:13:21,21.743181423611116,156340.5,124.03900709219856,1.0,1,0.9150454615465686,0.9868791172667986,0.9483846053360441
161,2022-04-01 01:24:10,21.042957175925917,156670.1,123.45095486111109,1.0,1,0.9107073542219191,0.9550973520328492,0.9313094592518643
166,2022-04-04 01:02:46,21.973038194444438,157590.7,124.43632478632478,1.0,1,0.9179765052668082,0.9973118521402453,0.954797303407763
168,2022-04-05 00:49:54,21.620745081018512,157924.4,124.94865319865318,1.0,1,0.9217559920549764,0.9813219788083045,0.9494015152769266
171,2022-04-07 00:42:34,21.546215277777772,158552.7,122.72222222222224,1.0,1,0.9053314365204783,0.977939221473979,0.9390298660174803
172,2022-04-08 00:37:40,21.0111964699074,158859.6,124.3879472693032,1.0,1,0.9176196205381311,0.9536557976941044,0.9343445843420777
174,2022-04-09 01:03:03,21.07215277777776,159206.3,123.89027777777775,1.0,1,0.9139482737558076,0.9564224814710064,0.9336612300875327
176,2022-04-10 00:54:19,20.989913194444437,159540.6,122.44868173258004,1.0,1,0.9033135069234582,0.9526897927800936,0.9262298276572367
178,2022-04-26 00:42:26,21.14793258101851,159857.4,123.92136437908496,1.0,1,0.9141776020462212,0.9598619737822682,0.9353804466316595
179,2022-04-27 00:22:57,21.495850694444446,160132.8,122.89930555555554,1.0,1,0.9066377941274989,0.9756532746949337,0.9386689779405408
180,2022-04-28 00:01:21,21.57953993055553,160388.4,120.73628257887516,1.0,1,0.890681004368926,0.9794517601993756,0.931880926094451
182,2022-04-29 02:22:38,21.12016348379627,160755.5,123.52095959595958,1.0,1,0.9112237846288658,0.9586015905099188,0.933212578974097
183,2022-04-29 15:40:22,21.02273871527778,160876.5,120.4372427983539,1.0,1,0.8884749645077358,0.9541796769140066,0.9189695680831166
184,2022-04-30 00:28:54,21.115138888888872,161043.8,123.8000478927203,1.0,1,0.9132826408331228,0.9583735342889717,0.9342100426957723
191,2022-05-05 01:09:35,21.050067997685176,163010.4,123.68055555555554,1.0,1,0.9124011365114143,0.9554200978796552,0.9323669216903769
192,2022-05-06 01:08:02,21.645036168981473,163388.0,125.00359477124184,1.0,1,0.9221613003352186,0.9824245022605673,0.9501304122237784
194,2022-05-07 01:05:06,21.78878327546295,163782.5,124.34851421188633,1.0,1,0.9173287197878743,0.9889488932772402,0.9505687830736511
201,2022-05-11 01:01:19,21.19744791666665,165041.7,121.5656392694064,1.0,1,0.8967992335733069,0.9621093749230482,0.9271107104366068
202,2022-05-12 01:07:50,21.127400173611104,165377.4,123.57407407407408,1.0,1,0.9116156142901993,0.9589300492537088,0.9335749971832239
205,2022-05-14 00:48:17,21.558553240740736,165969.8,123.48197399527186,1.0,1,0.9109361848019141,0.9784992167092916,0.9422932640571555
207,2022-05-15 01:03:30,21.608790509259247,166282.7,124.40519323671498,1.0,1,0.917746845389249,0.9807793849258712,0.9470012509733357
211,2022-05-17 01:20:24,21.15640190972222,167138.1,123.34370816599731,1.0,1,0.9099161869598594,0.9602463795172029,0.9332752309873056
212,2022-05-18 00:49:27,21.024939236111106,167475.0,124.6554330065359,1.0,1,0.9195928837528332,0.9542795541129874,0.9356915199578348
215,2022-05-20 00:42:16,20.816504629629627,168114.4,123.44766865079364,1.0,1,0.9106831115912567,0.9448191280398773,0.9265261805450753
217,2022-05-21 01:22:27,21.452877604166645,168427.1,122.95382882882882,1.0,1,0.9070400165809589,0.9737028128663104,0.9379792821450244
221,2022-05-23 00:36:38,21.259971064814817,169042.5,123.86756651017215,1.0,1,0.9137807309574922,0.9649471744175692,0.9375278923487392
225,2022-05-25 00:55:15,21.50819878472222,169676.2,124.41002415458937,1.0,1,0.9177824834484345,0.9762137295886241,0.9449013554776273
228,2022-05-27 02:25:46,21.422442129629626,170323.4,119.2019371345029,1.0,1,0.8793620179610947,0.9723214081095957,0.9225059515903841
230,2022-05-28 01:36:18,20.980512152777788,170640.3,123.98967717717716,1.0,1,0.9146815509033203,0.9522630984743884,0.9321237457316423
232,2022-05-29 01:34:35,21.295467303240756,170971.4,124.5347222222222,1.0,1,0.9187023908511618,0.9665582770322971,0.940913069878546
240,2022-06-03 01:02:27,21.02305121527777,172518.6,123.48109567901234,1.0,1,0.9109297053941382,0.9541938606582403,0.9310092889656295
255,2022-06-12 01:21:24,21.087000868055558,175439.8,124.8255649717514,1.0,1,0.9208479605732945,0.9570964063185698,0.9376714416105598
256,2022-06-13 01:55:56,21.00227141203704,175730.8,124.02735042735044,1.0,1,0.9149594694178336,0.9532507073321626,0.9327310428384428
259,2022-06-16 01:57:20,21.272445023148133,176572.1,123.3181818181818,1.0,1,0.9097278770945517,0.9655133422082421,0.9356188000072265
260,2022-06-17 01:04:27,21.484709201388878,176876.2,127.76321954484604,1.0,1,0.9425192682346313,0.9751475848137016,0.9576625896642798
262,2022-06-18 01:41:27,21.53884259259259,177221.2,128.8763227513228,1.0,1,0.9507307176907076,0.977604590174829,0.9632033099588445
264,2022-06-19 00:51:03,21.63909288194444,177529.8,123.49037037037036,1.0,1,0.9109981255180439,0.9821547484581913,0.9440230476104743
266,2022-06-20 00:56:31,21.190908564814812,177813.3,122.83166666666664,1.0,1,0.9061388167513268,0.9618125669418559,0.931977890988762
268,2022-06-21 02:42:57,21.282777777777756,178196.5,124.06172839506172,1.0,1,0.9152130783757642,0.9659823250847196,0.9387758944282478
270,2022-06-23 02:09:29,21.55118489583333,178814.8,124.40277777777776,1.0,1,0.9177290263596561,0.9781647824065892,0.9457782233644931
283,2022-06-30 01:44:55,21.350917245370386,181151.7,125.01519841269842,1.0,1,0.9222469013062451,0.9690750379825581,0.9439805854184006
285,2022-07-01 01:25:23,21.231924189814805,181400.8,124.74854892205636,1.0,1,0.9202798071480796,0.9636741833725675,0.9404198283414513
286,2022-07-02 01:37:27,21.72594097222222,181673.5,118.97552083333332,1.0,1,0.8776917271899716,0.9860966079772665,0.9280041590411986
289,2022-07-05 01:39:27,21.79024160879629,182572.2,123.7821285140562,1.0,1,0.9131504481745011,0.9890150840836658,0.948360434075296
293,2022-07-07 02:10:15,21.408580729166648,183203.1,124.4852207977208,1.0,1,0.9183372149690586,0.9716922671211417,0.9431001445145238
295,2022-07-08 01:39:04,20.980062210648146,183458.9,117.2056530214425,1.0,1,0.864635273846998,0.9522426765093102,0.9052952648372484
297,2022-07-09 02:44:12,21.17417968749999,183781.6,123.47916666666669,1.0,1,0.9109154749191164,0.9610532769669587,0.9341852274466984
302,2022-07-12 02:11:15,21.341530671296297,184684.6,122.10733882030182,1.0,1,0.900795393549017,0.968649000331677,0.9322873332321668
304,2022-07-13 01:10:53,21.043959780092592,184944.7,124.61131535947712,1.0,1,0.9192674244182124,0.9551428582122671,0.935917784667565
305,2022-07-14 02:00:59,21.246013599537044,185216.6,124.72586336336336,1.0,1,0.9201124540064243,0.9643136732410738,0.9406269438922439
306,2022-07-15 01:52:04,21.700888310185164,185467.2,127.96141975308642,1.0,1,0.9439814066802666,0.9849595182149807,0.9630000009447411
312,2022-07-19 00:56:46,21.630791377314818,186462.1,121.56643239625168,1.0,1,0.8968050845321078,0.9817779599192349,0.9362423494510753
315,2022-07-21 02:04:52,21.370853587962955,186921.5,123.92052469135804,1.0,1,0.9141714076041529,0.9699799083322999,0.9400730217124094
316,2022-07-22 02:27:47,21.291928530092573,187165.3,121.233024691358,1.0,1,0.8943455098034835,0.966397659261942,0.927786060017049
318,2022-07-24 01:03:52,20.9702349537037,187699.6,123.49927536231884,1.0,1,0.9110638183404761,0.9517966371524403,0.9299685683452887
321,2022-07-26 01:38:13,21.151306134259258,188196.5,123.6566767068273,1.0,1,0.9122249803757925,0.9600150925545132,0.9344051326410048
323,2022-07-27 03:30:26,21.74233506944445,188492.4,121.85667438271604,1.0,1,0.8989462223781006,0.9868407029594982,0.9397394508031887
324,2022-07-28 01:33:05,21.39216218171295,188749.9,121.27266589506168,1.0,1,0.8946379460651858,0.9709470623922554,0.9300542224076345
332,2022-08-04 01:50:11,21.858885995370358,190562.2,127.3153540903541,1.0,1,0.9392153297307402,0.9921307142349174,0.9637742025177662
333,2022-08-05 03:55:11,21.069388020833316,190813.7,123.3983372456964,1.0,1,0.9103191899556022,0.9562969947338251,0.9316582214897292
336,2022-08-06 04:08:15,21.05076099537036,191227.4,124.29250841750844,1.0,1,0.9169155606602163,0.9554515516458038,0.9348007278796345
340,2022-08-10 04:02:39,21.716017071759257,192632.7,127.83365261813536,1.0,1,0.943038858527774,0.9856461821661616,0.9628135960797273
341,2022-08-11 02:53:30,20.970708043981478,192895.6,124.27916666666664,1.0,1,0.9168171375202454,0.9518181097652392,0.9330616462362158
344,2022-08-15 02:26:43,21.146053240740738,194231.9,124.59417344173444,1.0,1,0.9191409671496454,0.9597766743204169,0.9380006460949819
346,2022-08-17 01:50:55,21.353616898148132,194748.6,125.03997747747748,1.0,1,0.922429698406117,0.9691975697730225,0.9441354124282679
348,2022-08-19 01:00:23,21.545953414351846,195282.8,127.55930087390762,1.0,1,0.9410149442421947,0.9779273360216347,0.9581465732092782
354,2022-08-23 01:44:12,20.74853443287037,196358.3,122.91549531459172,1.0,1,0.9067572272467803,0.9417340980035006,0.9229905500781533
358,2022-08-26 01:42:01,21.448702256944426,197101.9,124.62677648578811,1.0,1,0.9193814823568637,0.9735133022836285,0.944504922198951
360,2022-08-27 02:32:56,21.53626736111112,197383.9,128.45105363984675,1.0,1,0.9475934741774404,0.9774877056158641,0.9614678631446831
361,2022-08-28 02:43:24,21.240915798611123,197614.3,119.1840277777778,1.0,1,0.8792298992351012,0.9640822943467088,0.9186112473391848
362,2022-09-01 01:24:47,21.38494068287036,198615.6,129.001221001221,1.0,1,0.9516521018536712,0.9706192931360332,0.9604550774380959
363,2022-09-02 01:20:01,21.36376446759259,198913.2,124.9190340909091,1.0,1,0.9215374895794113,0.9696581474677326,0.9438710533733962
364,2022-09-11 02:28:06,21.463033854166667,200991.2,124.13645833333337,1.0,1,0.9157643669781173,0.9741637845539163,0.9428684668636097
365,2022-09-12 02:04:18,21.127489872685185,201282.7,128.4072997416021,1.0,1,0.9472706982462853,0.9589341205136281,0.9526838782960765
368,2022-09-14 02:12:44,20.80721354166666,201821.2,121.04797979797982,1.0,1,0.8929804191450086,0.944397424310846,0.9168438702148571
371,2022-09-17 01:57:34,21.233889756944436,202532.7,124.68385416666666,1.0,1,0.9198025488751138,0.9637633964971801,0.9402054784668836
