group,数据采集时间,累计里程,安时容量,平均容量
59,2022-05-30 23:36:12,28099.9,127.65277777777776,127.13902154116751
60,2022-05-31 00:17:42,28099.9,123.4013888888889,127.13902154116751
62,2022-06-07 12:06:37,28340.1,125.05753968253968,126.5216848540814
63,2022-06-07 13:27:57,28340.1,122.56889467592592,126.5216848540814
65,2022-06-20 07:22:44,28596.3,130.37280701754383,125.71445269949773
66,2022-06-20 08:55:44,28596.3,126.54722222222222,125.71445269949773
67,2022-06-20 10:00:14,28596.3,137.67478070175437,125.71445269949773
68,2022-06-27 12:29:06,28845.7,127.37698412698414,124.6984853495726
69,2022-06-27 14:02:56,28845.7,120.36631944444444,124.6984853495726
70,2022-06-27 14:36:16,28845.7,124.79018518518517,124.6984853495726
71,2022-07-05 11:45:26,29091.0,135.75757575757578,124.42781550081428
73,2022-07-05 15:15:46,29091.0,131.828125,124.42781550081428
76,2022-07-10 21:34:14,29262.0,134.8760683760684,124.54584240704479
78,2022-07-11 00:10:14,29262.0,125.28543906810036,124.54584240704479
79,2022-07-17 23:20:18,29469.3,136.25208333333333,124.36029562989813
81,2022-07-18 01:53:28,29469.3,128.93618055555558,124.36029562989813
83,2022-07-27 14:37:14,29706.2,123.79666666666668,123.74062655577205
84,2022-07-27 16:25:44,29706.2,120.14290674603174,123.74062655577205
85,2022-08-03 18:06:20,29930.1,137.97880116959064,123.3950415127002
86,2022-08-03 19:44:00,29930.1,131.19835069444443,123.3950415127002
87,2022-08-05 12:41:29,29970.2,122.66562499999998,123.3950415127002
88,2022-08-09 11:21:20,30088.4,122.21412037037037,123.06322426419587
89,2022-08-10 08:25:51,30219.7,126.74336734693878,123.06322426419587
90,2022-08-10 12:53:23,30296.2,126.25530303030304,122.75325212588245
92,2022-08-10 20:22:10,30428.4,112.34226190476193,122.58202296031885
93,2022-08-11 11:46:46,30444.9,110.29545454545452,122.65440493350076
94,2022-08-23 12:12:34,30698.3,122.31349206349208,122.34316883353142
95,2022-08-23 12:56:34,30698.3,131.4451754385965,122.34316883353142
96,2022-08-24 09:02:23,30698.3,107.62361111111112,122.34316883353142
97,2022-08-31 09:56:22,30784.3,114.52415458937196,122.34316883353142
98,2022-09-03 12:24:29,30858.4,108.51975308641975,122.28551987879804
99,2022-09-10 22:57:10,30989.5,113.92777777777778,122.47467432017777
100,2022-09-13 20:20:51,31184.6,119.2361111111111,121.9419137911388
101,2022-09-13 21:32:51,31184.6,121.42013888888889,121.9419137911388
102,2022-09-14 00:24:31,31184.6,107.45039682539684,121.9419137911388
103,2022-09-19 18:37:57,31326.5,115.02928743961353,121.9419137911388
104,2022-09-29 13:01:57,31510.1,125.01805555555552,121.80216905398886
106,2022-10-05 22:09:11,31722.5,130.0196078431373,121.28083508334541
107,2022-10-05 23:23:31,31722.5,124.61934156378602,121.28083508334541
109,2022-10-12 07:57:04,31890.7,123.78174603174604,120.88083878158456
110,2022-10-12 08:35:04,31890.7,118.09953703703704,120.88083878158456
112,2022-10-25 12:26:57,32075.6,125.3472222222222,120.32306291668647
113,2022-10-25 13:25:47,32075.6,117.90083979328168,120.32306291668647
114,2022-10-30 07:50:06,32193.8,110.15006038647344,120.32306291668647
116,2022-11-07 18:10:39,32394.8,121.04501915708812,120.24072672720334
117,2022-11-07 20:12:09,32394.8,104.66041666666663,120.24072672720334
118,2022-11-21 12:35:35,32587.5,126.09837962962962,119.39962951957023
119,2022-11-21 13:35:15,32587.5,115.41145833333331,119.39962951957023
121,2022-12-03 19:36:19,32803.9,118.35119047619048,118.89922063166135
122,2022-12-03 20:09:09,32803.9,125.57142857142856,118.89922063166135
123,2022-12-03 20:39:39,32803.9,115.43322072072074,118.89922063166135
125,2022-12-14 18:04:17,33025.1,125.91724537037038,119.37299328207094
126,2022-12-14 19:57:37,33025.1,109.07815904139436,119.37299328207094
127,2022-12-21 12:26:26,33189.3,129.86388888888888,119.37299328207094
129,2022-12-21 13:27:26,33189.3,115.00816993464052,119.37299328207094
130,2022-12-27 22:47:04,33359.6,122.5625,119.8336888421214
131,2022-12-27 23:12:14,33359.6,132.60879629629628,119.8336888421214
132,2022-12-28 00:40:24,33359.6,121.89960317460316,119.8336888421214
