group,,数据采集时间,部分区域容量,累计里程,安时容量,SOH1,SOH2,SOH3
157,0,2022-03-29 20:33:32,19.489020543981468,264564.7,125.22348484848486,1.043792624400101,0.9181631245220733,1.0256876351046822
161,0,2022-03-31 21:55:19,20.567151331018504,265148.1,125.55596405228756,1.0465639842701413,0.9689558223816414,1.0353795495506477
163,0,2022-04-01 20:23:51,20.788045428240743,265427.3,124.0972222222222,1.034404731834638,0.9793625441579539,1.0264723734343393
165,0,2022-04-02 22:06:12,21.35241464120369,265741.5,127.68759512937594,1.0643320634678972,1.0059510019405666,1.0559185260819033
166,0,2022-04-03 12:24:21,21.260289351851856,265850.6,122.92491319444446,1.0246330223330808,1.001610812379583,1.0213151959852116
167,0,2022-04-03 23:06:01,20.370662615740745,266095.0,130.36320395738204,1.0866344356134394,0.9596988824371417,1.0683412255497504
168,0,2022-04-04 12:50:19,20.845332754629638,266202.7,123.76944444444442,1.0316725604108778,0.9820614540633563,1.0245228977104148
170,0,2022-04-05 21:23:02,21.05292824074074,266463.5,122.15017361111111,1.018175228382588,0.9918416541372544,1.014380187565863
172,0,2022-04-06 22:29:14,20.295221354166653,266760.3,126.54871794871794,1.054839023063322,0.9561447077012469,1.0406157751407887
176,0,2022-04-08 12:51:19,20.333145254629624,267234.5,127.76707175925928,1.0649945360079707,0.9579313714725003,1.0495652184533333
178,0,2022-04-09 12:45:23,20.782896412037022,267483.1,121.24935400516794,1.0106665021900838,0.979119964660685,1.0061201995714169
181,0,2022-04-10 21:10:25,21.099184027777767,267914.7,136.4258701472557,1.1371694152208733,0.9940208482048731,1.1165396803576804
183,0,2022-04-11 18:52:13,20.723282696759256,268214.8,126.34291187739468,1.0531235392659823,0.9763114543530335,1.042053830507626
185,0,2022-04-12 21:09:58,20.641753472222216,268448.5,126.41439909297053,1.053719416536506,0.9724704646341372,1.0420102924383876
189,0,2022-04-14 22:00:40,20.932947048611112,269131.1,133.8570536828964,1.1157572042272244,0.9861891224463458,1.0970846095265505
196,0,2022-04-18 22:43:56,21.140760995370375,270197.8,129.85716966966967,1.0824164180598885,0.9959796145978189,1.069959651114781
197,0,2022-04-19 12:26:57,21.370855034722215,270340.2,123.16421568627452,1.0266277134748822,1.0068197623429775,1.023773107323019
199,0,2022-04-20 22:20:27,20.24590277777777,270847.2,127.556338028169,1.0632379780069654,0.9538212200692231,1.0474694743264956
200,0,2022-04-21 13:13:33,20.623867187499993,270940.8,124.70238095238096,1.0394489950564716,0.9716278093026604,1.0296750021386654
203,0,2022-04-22 23:28:33,21.074609664351847,271388.2,132.91573488045006,1.107910899483418,0.9928631053488192,1.0913308837761935
207,0,2022-04-24 22:10:13,20.653728298611103,272001.0,127.37177938808372,1.0616996008605109,0.9730346204360164,1.0489217220738998
210,0,2022-04-26 13:02:06,19.19199074074073,272392.0,125.12771002710028,1.042994299291313,0.9041695114718826,1.022987682216105
211,0,2022-04-26 21:42:57,20.859968171296305,272600.5,128.96833333333333,1.075007577671129,0.9827509551013908,1.0617120924094803
213,0,2022-04-27 22:46:00,20.570428240740746,272865.7,132.0454365079365,1.100656581147235,0.9691102035452591,1.0816988860147445
215,0,2022-04-28 21:01:11,20.734720775462957,273174.3,128.37569444444443,1.0700676728129996,0.9768503229974284,1.0566337331555402
217,0,2022-04-29 20:16:57,20.821199363425922,273469.2,127.28495370370372,1.0609758707305437,0.980924486208922,1.0494393330442953
229,0,2022-05-04 22:51:18,20.2187109375,275308.1,130.98200312989047,1.091792397900072,0.9525401631287473,1.071724179668321
231,0,2022-05-05 21:47:56,20.48539930555554,275665.7,129.6165824915825,1.0804110184951305,0.9651043361068083,1.0637936933258216
233,0,2022-05-06 22:11:57,20.65878761574073,276132.6,133.41543209876542,1.112076094786375,0.9732729740471281,1.0920726002441323
235,0,2022-05-07 21:03:29,16.394192708333335,276440.9,130.60713383838387,1.0886676980719039,0.7723601690054557,1.0430833056054174
236,0,2022-05-08 13:12:55,19.789732349537026,276524.1,122.54894179894184,1.0214991359851175,0.9323302033830388,1.008648630555963
237,0,2022-05-08 21:34:11,21.050591724537025,276658.3,124.55386904761905,1.0382110832461298,0.991731576618825,1.031512728395074
241,0,2022-05-10 19:31:30,20.10439091435185,277303.0,127.85887896825398,1.0657597893287145,0.9471543393818708,1.048667065058135
243,0,2022-05-11 21:56:59,20.008471498842585,277603.3,127.43667081260364,1.0622404993220307,0.942635401652416,1.04500371166397
244,0,2022-05-12 22:07:00,20.975542534722216,277877.2,135.6788389513109,1.1309425828222428,0.988195873095002,1.1103707612828977
246,0,2022-05-13 22:49:19,20.50270109953703,278208.3,125.42264957264956,1.045452749658357,0.9659194550188149,1.0339908760579979
247,0,2022-05-14 13:12:48,20.774749710648138,278302.0,125.17550505050508,1.0433926917571779,0.9787361587744483,1.034074770101295
248,0,2022-05-14 23:09:40,20.258771701388888,278504.9,130.28769841269843,1.0860050638088021,0.9544274984137584,1.0670428740738482
253,0,2022-05-17 13:13:49,21.17797453703704,279274.3,122.76359953703702,1.023288402304173,0.9977328120770915,1.0196054799973213
254,0,2022-05-17 21:47:52,20.53749276620371,279379.0,125.32924836601308,1.044674209668712,0.9675585535718652,1.0335607520055186
259,0,2022-05-19 20:03:11,20.068622685185183,280091.2,117.965,0.9832899722152058,0.9454692331972796,0.9778394683468532
262,0,2022-05-22 21:20:34,20.73920428240741,280824.1,135.36880856760376,1.1283583437057145,0.9770615491457946,1.1065543339102601
265,0,2022-05-24 13:17:19,20.263745659722222,281342.6,132.71691176470588,1.1062536216810541,0.9546618306170762,1.0844070987135077
268,0,2022-05-25 22:05:12,20.39184606481481,281837.7,126.78814814814812,1.0568347787039372,0.960696873164593,1.042979945624416
269,0,2022-05-26 12:36:15,20.18380931712961,282010.4,123.98391812865496,1.0334602925601448,0.9508958844571824,1.0215615926024275
270,0,2022-05-26 21:54:26,20.851328125,282196.9,126.74074074074072,1.0564396171872805,0.9823439068412932,1.0457613764559794
272,0,2022-05-27 22:07:45,20.272194733796294,282587.2,130.44805936073058,1.0873417425875496,0.9550598818292273,1.0682780539210122
274,0,2022-05-28 22:26:58,17.413201678240736,282959.3,137.67361111111111,1.147569882967079,0.8203675307717776,1.100415392264789
275,0,2022-05-29 23:08:11,20.747661168981484,283262.4,131.43904320987653,1.0956020272609055,0.9774599684189981,1.0785760842081338
276,0,2022-05-30 18:08:25,21.277272858796273,283528.2,135.9038580246913,1.1328182154116726,1.0024109362116782,1.1140246804835476
277,0,2022-05-31 13:18:59,20.85551215277776,283678.9,126.4872222222222,1.054326429232971,0.9825410239826522,1.043981136169748
278,0,2022-05-31 21:43:10,20.981014178240738,283860.5,130.30979938271605,1.0861892850794719,0.9884536521505425,1.0721041968662954
280,0,2022-06-01 21:51:23,21.076892361111103,284204.8,129.75503220611918,1.0815650575402709,0.992970647335554,1.0687973489212947
281,0,2022-06-02 10:58:58,19.967657696759268,284331.0,123.15542328042326,1.0265544249189107,0.9407125893715281,1.014183401272447
283,0,2022-06-03 03:17:01,21.00564236111111,284722.5,129.7674418604651,1.0816684974476758,0.9896139305382907,1.0684021312669065
286,0,2022-06-04 17:02:14,20.38773292824074,285084.6,125.43495934959348,1.0455553570438456,0.960503095836486,1.0332981222366908
289,0,2022-06-05 22:41:57,20.793070023148154,285682.3,131.75879043600565,1.0982672605173494,0.9795992619421665,1.0811655221040117
291,0,2022-06-06 21:50:31,20.4249464699074,286021.0,133.14638157894737,1.1098334407944588,0.9622562933157581,1.088565484797305
294,0,2022-06-08 22:06:56,20.112349537037037,286507.7,127.50989345509892,1.0628508421364646,0.94752928453907,1.0462313732389605
295,0,2022-06-09 22:06:43,20.75176793981482,286802.1,135.1786786786787,1.126773527758625,0.9776534458455071,1.105283213068284
299,0,2022-06-11 22:23:54,20.264133391203703,287477.5,124.66960093896716,1.0391757592790896,0.9546800973507845,1.0269987383070522
301,0,2022-06-12 21:51:13,20.073878761574072,287823.5,126.69328703703702,1.056044069770705,0.9457168564941537,1.0401443565878563
303,0,2022-06-13 20:13:18,20.135125868055553,288093.2,123.76047358834244,1.031597784393862,0.9486023188255247,1.0196369629535
304,0,2022-06-14 22:26:55,20.484367766203693,288362.3,131.6808823529412,1.0976178625024147,0.96505573841601,1.0785137839230003
306,0,2022-06-18 22:23:49,20.786351273148142,288683.8,128.1687885802469,1.0683430217600778,0.9792827294371609,1.0555081729330207
310,0,2022-06-20 21:17:16,20.058946759259253,289384.9,125.4272331154684,1.0454909554964529,0.9450133827680214,1.0310107149443206
312,0,2022-06-21 21:25:34,17.376912615740732,289700.7,131.2577614379085,1.0940909642462693,0.8186578871836975,1.0543971589166
314,0,2022-06-22 21:18:38,20.82275896990741,289994.9,128.08761022927695,1.0676663646289817,0.9809979621004804,1.055176220979974
316,0,2022-06-23 22:06:01,17.232000868055554,290373.2,130.81867283950618,1.090430968351529,0.8118308317791268,1.050280744914814
320,0,2022-06-25 22:14:20,17.146969039351855,291010.1,131.29225768321513,1.0943785055686028,0.807824828021769,1.053082064290198
322,0,2022-06-26 17:23:42,19.73993489583332,291230.7,122.99537037037037,1.0252203137717155,0.9299841549716958,1.0114954351621117
324,0,2022-06-27 17:31:27,19.969733796296286,291490.7,121.88169642857144,1.0159373534081477,0.9408103981882115,1.0051104956926038
325,0,2022-06-28 13:13:31,20.20319155092591,291614.1,124.69043209876546,1.0393493961250972,0.9518090166642356,1.0267335882567654
326,0,2022-06-28 21:54:02,20.670658275462966,291790.3,131.5519894894895,1.096543483999281,0.9738322223683101,1.0788590541447238
328,0,2022-06-29 21:44:36,20.13272714120369,292102.8,125.43055555555556,1.045518649490612,0.9484893104505676,1.031535348224849
331,0,2022-07-01 12:06:51,20.265257812500007,292612.5,128.4306100217865,1.0705254182164572,0.954733070878539,1.0538381018530247
332,0,2022-07-01 22:35:43,21.11218315972221,292812.9,129.4925799086758,1.0793774026234657,0.9946332609002803,1.0671645721956016
336,0,2022-07-04 12:14:11,21.01685040509257,293423.9,122.2673611111111,1.0191520375515701,0.9901419618294771,1.0149712749845161
337,0,2022-07-04 22:21:22,20.625648148148137,293676.9,129.41551186017475,1.0787350066647552,0.971711713590701,1.063311435152113
338,0,2022-07-05 12:23:55,20.26405381944443,293830.5,124.12070707070708,1.034600488338806,0.9546763485808065,1.0230822884242234
339,0,2022-07-05 22:17:36,20.224256365740747,294028.3,127.7324879227053,1.0647062645742043,0.9528014183164489,1.048579192146397
340,0,2022-07-06 12:36:28,20.65185763888889,294128.5,124.38842592592592,1.0368320423226964,0.9729464902618198,1.0276252299313626
341,0,2022-07-06 21:56:50,20.360432581018525,294307.8,130.1452380952381,1.0848175946306788,0.9592169269369499,1.0667167604611547
342,0,2022-07-07 11:28:57,20.13262876157406,294387.4,123.55842911877394,1.0299136551956403,0.9484846756076863,1.018178586559626
345,0,2022-07-08 21:50:10,20.666841724537043,294890.2,124.39655448717949,1.0368997974430216,0.973652417728301,1.0277849547204918
347,0,2022-07-09 21:58:51,20.48340856481481,295197.1,132.56276371308016,1.1049687301166065,0.9650105486979184,1.0847987749798607
349,0,2022-07-10 20:09:57,20.57892505787036,295515.5,133.22756410256412,1.1105101327063944,0.9695105040193961,1.0901900902759571
350,0,2022-07-11 19:38:57,20.260765335648134,295664.7,122.9245283018868,1.0246298140849366,0.9545214221415566,1.0145262023784003
352,0,2022-07-12 22:33:21,20.66430989583333,296015.6,132.33205619412516,1.1030456818403964,0.9735331386835635,1.0843810910416312
353,0,2022-07-13 12:05:18,20.178271122685185,296132.2,123.75300300300304,1.0315355137911342,0.9506349700667527,1.019876600243396
354,0,2022-07-13 21:04:20,20.22470052083333,296332.0,127.72033607681756,1.064604973613281,0.952822343268868,1.0484955142286279
355,0,2022-07-14 12:06:31,19.706958912037024,296428.7,125.1707957957958,1.0433534380553828,0.9284305965335862,1.0267914297884444
356,0,2022-07-14 20:46:03,20.178777488425926,296645.6,128.5211038961039,1.0712797243171075,0.9506588258757002,1.0538965453885458
357,0,2022-07-15 12:07:18,19.85002025462964,296735.1,125.73688271604937,1.0480720206187493,0.9351704759963191,1.0318013098477128
358,0,2022-07-15 22:26:45,20.354105902777764,296895.7,124.14426523297492,1.034796855945484,0.9589188656440146,1.0238617634433267
360,0,2022-07-16 21:18:16,19.74461805555554,297172.5,122.42800925925924,1.0204911102691474,0.9302047871247324,1.0074795730454904
361,0,2022-07-18 20:08:59,20.765928819444447,297461.0,130.7113095238095,1.089536048064085,0.9783205905825849,1.073508326317659
364,0,2022-07-23 13:40:28,19.767683738425927,297687.1,120.4253306878307,1.0037979067184675,0.9312914533020149,0.9933487004076235
367,0,2022-07-25 20:51:22,20.001254340277764,298093.4,127.32657657657656,1.061322815616829,0.9422953882154609,1.0441692784217016
368,0,2022-07-26 12:15:39,20.231550925925923,298186.8,122.17942942942943,1.018419088449399,0.9531450782841995,1.0090121795907523
370,0,2022-07-27 20:13:23,20.122374131944436,298421.8,123.46278825995806,1.0291164467235705,0.9480015613967744,1.017426643516787
372,0,2022-07-28 22:11:37,20.571957465277773,298693.4,134.43631436314362,1.1205855958534325,0.9691822480882798,1.0987662302327779
373,0,2022-07-29 12:23:12,17.291902488425915,298750.9,125.86997863247863,1.0491814334104053,0.8146529058181513,1.0153825526885156
374,0,2022-07-29 21:30:44,20.055554108796304,298926.1,127.85165056360712,1.0656995374081926,0.9448535488480744,1.0482839198072353
375,0,2022-07-30 11:57:54,19.718213252314808,298991.8,125.1652298850575,1.0433070437501635,0.9289608089273063,1.0268281326707653
376,0,2022-07-30 20:29:15,20.1151273148148,299127.1,119.59041394335512,0.996838509757696,0.9476601506910095,0.9897512120662056
378,0,2022-07-31 22:17:42,20.565885416666656,299485.5,133.15539452495972,1.1099085676493232,0.968896182859273,1.0895866868838655
379,0,2022-08-01 12:10:38,19.909835069444437,299657.0,125.97098765432096,1.050023387873855,0.937988460468095,1.0338775689112414
380,0,2022-08-01 21:01:02,20.20934172453703,299825.4,127.7141376451078,1.064553306968567,0.9520987625037657,1.0483470152478076
382,0,2022-08-02 19:29:30,19.93992766203703,300107.4,123.62408925318763,1.0304609611910056,0.9394061771141128,1.0173386778689406
384,0,2022-08-03 20:35:17,20.394483506944443,300443.4,127.89797668038406,1.0660856858935777,0.960821127849482,1.0509155729947308
385,0,2022-08-04 11:58:53,20.74533130787036,300575.7,120.48131613756615,1.0042645699771868,0.9773502044340576,1.0003858289129905
386,0,2022-08-04 22:20:15,20.249752604166655,300810.7,129.3253472222222,1.0779834448934913,0.9540025923766775,1.0601160490204429
387,0,2022-08-05 12:23:53,20.7237109375,300922.6,120.98824786324788,1.0084900680695073,0.9763316295514578,1.0038555818565402
388,0,2022-08-05 19:54:24,20.565830439814803,301038.6,122.14583333333331,1.0181390502652181,0.9688935928000159,1.0110420827446827
390,0,2022-08-08 21:57:11,20.377408854166664,301692.3,130.8221450617284,1.090459910845425,0.9600167099717751,1.0716611990956326
391,0,2022-08-09 11:53:57,20.95519473379629,301795.3,122.1113492063492,1.0178516099544135,0.9872372512682591,1.013439647502624
392,0,2022-08-09 21:13:19,20.281423611111105,301978.8,125.14646464646464,1.0431506272627766,0.9554946709871572,1.0305181631393772
394,0,2022-08-10 20:13:35,20.251684027777777,302273.6,127.61911487758948,1.063761250558336,0.9540935852479488,1.0479565875737196
395,0,2022-08-11 12:41:44,20.26406684027778,302345.7,124.73726851851852,1.0397397982094243,0.9546769620158945,1.0274810393970668
396,0,2022-08-11 20:55:15,20.17464554398148,302502.5,127.97896174863386,1.0667607319284964,0.9504641624746892,1.0500007500205897
397,0,2022-08-12 12:18:23,20.72716001157407,302653.0,116.79380630630628,0.973527559512025,0.9764941216901165,0.9739550831154038
398,0,2022-08-14 20:17:19,20.42373697916666,303464.3,132.6563852813853,1.1057491069173313,0.9621993120121008,1.0850615494356723
404,0,2022-08-17 20:24:35,20.31178964120371,304451.8,127.4953703703704,1.062729785860627,0.9569252697700072,1.0474818573638371
408,0,2022-08-19 12:11:26,20.687144097222212,304862.5,124.68091168091166,1.039270039270039,0.9746088993481833,1.0299514536890138
410,0,2022-08-21 20:53:04,58.426388888888965,305183.8,125.34365615615614,1.044794304913653,2.752573206832115,1.2909094193429484
412,0,2022-08-22 21:31:46,20.100458622685185,305552.4,129.56597222222226,1.0799891597204683,0.9469690819855306,1.0608190835376843
417,0,2022-08-24 21:31:15,20.18691406250001,306151.8,124.42208097928436,1.0371125719414962,0.9510421546457585,1.024708606429379
419,0,2022-08-25 20:45:55,20.017042824074064,306457.7,124.73376068376068,1.0397105588694373,0.9430392123384415,1.025778849391833
420,0,2022-08-26 12:14:11,20.60480902777777,306581.6,122.74896640826874,1.0231664287630382,0.9707299448133337,1.0156095891551393
421,0,2022-08-26 20:10:53,19.70246672453703,306709.6,123.52895981087472,1.0296680155996123,0.9282189614284958,1.0150477708196706
423,0,2022-08-27 21:57:55,20.460122974537036,307041.0,129.49578651685394,1.0794041311079008,0.9639135222836083,1.0627602995355765
425,0,2022-08-29 21:15:06,19.791432291666663,307414.8,127.14392109500804,1.0598003021306555,0.9324102907416484,1.041441598205379
426,0,2022-08-30 12:03:49,19.510505208333324,307543.8,125.1620248538012,1.043280328410063,0.919175306047876,1.0253950379045955
427,0,2022-08-30 21:15:01,20.363799189814824,307783.4,132.52552083333333,1.1046582943925232,0.9593755339867233,1.0837209920510373
428,0,2022-08-31 13:20:04,20.08287326388888,307910.2,123.32607323232324,1.0279768670539697,0.9461406038205137,1.0161831030792876
429,0,2022-09-01 12:54:47,21.19160590277778,308006.0,123.21412037037038,1.0270436908871488,0.9983750104539558,1.022912128213886
430,0,2022-09-02 12:17:33,20.100315393518517,308126.7,123.37767857142856,1.0284070201710387,0.9469623341995712,1.0166696880228268
435,0,2022-09-05 21:03:20,20.605306712962946,308794.7,134.62433862433863,1.1221528604706175,0.970753391665556,1.100334053863021
436,0,2022-09-06 12:44:33,19.814228877314815,308905.5,123.93831699346404,1.0330801871139967,0.9334842792604612,1.0187270069508465
438,0,2022-09-07 12:26:05,20.01119068287036,309114.1,123.56908831908834,1.0300025043015697,0.9427635073464634,1.0174301299185724
439,0,2022-09-07 19:26:16,19.88104745370369,309224.4,123.26253387533876,1.0274472386678906,0.9366322236497072,1.0143595094612643
440,0,2022-09-08 12:24:08,20.23884403935185,309339.7,122.33894799054372,1.0197487455640166,0.9534886700924965,1.0101997307363668
442,0,2022-09-09 12:05:36,20.34958912037037,309587.0,128.36895009416196,1.0700114556977378,0.9587060718282043,1.0539707742858329
444,0,2022-09-11 11:39:38,20.408281249999998,309817.3,128.40125868055554,1.0702807619243073,0.961471164563572,1.0545997586777163
446,0,2022-09-12 22:22:34,17.29287615740741,310143.3,135.50164473684208,1.1294655913907017,0.8146987771307851,1.0841032377376039
448,0,2022-09-13 21:10:28,20.110282118055565,310446.6,128.59082602339183,1.0718608888032155,0.947431884679111,1.0539289079396943
449,0,2022-09-14 12:36:44,19.712899305555556,310566.9,119.13925438596496,0.9930778971297912,0.928710459252267,0.9838016381708878
450,0,2022-09-14 21:49:25,20.00169126157407,310754.6,128.46797839506175,1.0708368999840963,0.9423159723706103,1.0523152150220563
452,0,2022-09-15 21:15:31,20.150137442129626,311061.5,129.11127645502646,1.0761990712341178,0.9493095413216343,1.0579124937742321
453,0,2022-09-16 12:15:50,19.720607638888882,311179.2,120.83902439024388,1.0072462250260288,0.9290736128239006,0.9959804450261993
454,0,2022-09-16 21:37:02,20.256086516203688,311357.2,127.98981481481482,1.0668511969913839,0.9543009944668823,1.0506311195901228
455,0,2022-09-17 12:02:03,21.019573206018517,311486.1,125.82486449864498,1.0488053873339944,0.9902702379221611,1.0403696437026346
456,0,2022-09-17 21:26:28,20.037787905092575,311663.7,126.6851851851852,1.0559765372849486,0.9440165507512895,1.039841518362839
459,0,2022-09-18 21:41:38,19.99057725694443,312037.4,128.4230769230769,1.0704626265373927,0.9417923714439411,1.0519194213716672
461,0,2022-09-19 21:33:54,20.161616030092592,312329.1,128.81029810298105,1.0736902847684704,0.9498503184307452,1.0558431925881593
462,0,2022-09-20 13:14:39,19.648307291666658,312478.8,123.09173126614982,1.0260235240674271,0.9256674122629345,1.0115607877537887
465,0,2022-09-21 23:02:21,20.503171296296276,312966.4,130.98112745098038,1.0917850987325972,0.9659416068414083,1.073649270158893
467,0,2022-09-22 21:20:43,20.202867476851853,313275.2,128.67824074074076,1.0725895287811176,0.9517937489465099,1.0551811469682417
469,0,2022-09-23 21:35:53,16.275076678240733,313618.1,129.9910714285714,1.0835325479017064,0.7667483966681197,1.0378794674340546
470,0,2022-09-24 12:03:49,19.791778067129624,313731.6,123.02816358024693,1.0254936595473978,0.9324265808511867,1.0120813760854184
471,0,2022-09-25 19:36:14,20.306370081018517,313958.7,128.37232905982904,1.0700396208573777,0.9566699444548153,1.0537014456701304
473,0,2022-09-26 22:48:33,20.306345486111102,314336.6,131.44085518102372,1.0956171308344993,0.9566687857440948,1.0755927074075147
475,0,2022-09-27 20:59:28,17.758036747685185,314628.3,129.03549783549784,1.0755674232309744,0.836613336664967,1.041130756814452
476,0,2022-09-28 12:07:45,20.17455960648148,314777.1,124.5983850129199,1.0385821433256772,0.9504601138031136,1.025882511449839
477,0,2022-09-28 21:15:47,17.02132060185184,314977.2,127.74106125356124,1.064777727044082,0.8019053021171202,1.026894089490926
478,0,2022-09-29 12:02:10,20.176851562499994,315144.1,125.43630952380953,1.0455666113376394,0.9505680920103547,1.03187597993999
479,0,2022-09-29 21:37:15,19.867498553240733,315306.8,127.16086235489225,1.0599415149561615,0.9359939103617287,1.0420789105793729
481,0,2022-10-01 21:49:44,20.975593171296296,315678.4,120.94747474747476,1.0081502062810475,0.9881982586758971,1.0052748481990306
484,0,2022-10-03 12:34:06,20.287472511574066,316182.3,126.70715630885122,1.0561596762293737,0.9557796456648976,1.0416934928838368
