group,数据采集时间,累计里程,安时容量,平均容量
126,2022-11-17 01:42:23,58885.0,115.23958333333331,126.72292283220762
128,2022-11-24 14:01:41,59057.7,128.82367149758457,126.72292283220762
129,2022-11-24 18:56:11,59057.7,123.94994089834516,126.72292283220762
130,2022-11-26 22:52:40,59239.1,128.34722222222226,127.48223809738279
131,2022-11-27 01:44:20,59239.1,116.927237654321,127.48223809738279
132,2022-12-05 18:02:22,59383.2,140.42129629629628,127.48223809738279
133,2022-12-05 19:21:42,59383.2,123.52237654320986,127.48223809738279
137,2022-12-06 15:57:43,59383.2,125.1659722222222,127.48223809738279
138,2022-12-07 17:11:42,59497.0,131.98032407407408,127.59191975531056
140,2022-12-12 14:23:59,59639.8,125.81415343915346,127.71986513179048
141,2022-12-26 14:58:44,59756.8,127.12956053067992,127.73625695332646
