group,数据采集时间,累计里程,安时容量,平均容量
48,2022-01-25 14:36:45,248004.8,125.10707885304656,126.76674282724156
49,2022-01-25 22:04:36,248187.2,127.29525089605734,126.91648583723699
50,2022-01-26 12:04:35,248361.2,127.74554507337524,126.9287586752945
52,2022-01-26 22:58:17,248657.8,128.53186274509807,127.23608559919413
53,2022-01-28 21:56:18,248842.7,124.64621913580248,127.23608559919413
54,2022-01-29 12:45:35,249016.9,128.01392195767195,127.285320386569
55,2022-01-29 15:34:46,249107.9,125.02414874551972,127.18912680432278
56,2022-01-29 21:23:47,249277.8,127.52336860670196,127.17205393386695
58,2022-01-30 12:17:00,249476.5,127.5629340277778,127.21551315215352
60,2022-01-30 17:20:11,249628.6,129.52518518518522,127.09741214205252
62,2022-02-03 15:12:26,249925.5,124.90916666666666,127.10512515706212
63,2022-02-07 03:56:34,250116.3,123.57814814814816,127.04095312839503
65,2022-02-08 12:41:21,250344.0,122.92401819923374,126.89872733302336
66,2022-02-08 21:08:43,250574.9,129.61211755233495,127.0857886605175
67,2022-02-09 12:57:02,250707.2,127.21103395061726,127.07706106737002
68,2022-02-09 22:49:14,250924.0,130.15165165165166,127.07625204232197
69,2022-02-10 12:56:14,251142.6,129.15049751243782,126.91914662206237
70,2022-02-10 22:00:46,251363.2,130.25879043600565,126.9114336561533
72,2022-02-11 13:42:44,251549.1,125.03205128205128,126.96973436783077
73,2022-02-11 22:18:36,251743.8,126.74523217247096,126.96918141591355
75,2022-02-12 16:31:52,251990.6,126.0013888888889,127.07270023841083
77,2022-02-13 13:44:12,252329.4,126.2103587962963,126.94685859360868
78,2022-02-13 22:25:33,252534.8,126.98116760828624,126.921197344066
79,2022-02-14 13:37:21,252677.1,125.82831790123456,127.05491931190272
80,2022-02-14 22:14:42,252880.9,128.98969534050175,127.20761983054587
81,2022-02-15 13:08:18,253055.5,127.69264403292182,127.32917647523996
82,2022-02-15 22:16:09,253254.5,127.72612847222224,127.12252511302036
83,2022-02-16 13:27:08,253433.9,125.86915204678364,127.1354407628474
84,2022-02-16 21:34:36,253553.9,124.1986111111111,127.1354407628474
85,2022-02-17 13:57:49,253712.0,126.06611111111113,126.97193293964456
86,2022-02-17 22:38:00,253925.3,129.47143974960875,126.66069758983146
87,2022-02-18 12:56:57,254096.1,125.01032494758908,126.84641370182966
88,2022-02-18 23:29:39,254347.8,130.60157295850067,126.93797086407325
91,2022-02-19 21:32:58,254644.8,128.69055958132046,126.81640582570435
93,2022-02-21 14:49:34,254783.8,124.76128472222224,126.84660789361823
94,2022-02-21 21:50:45,254914.6,126.94886363636364,126.71126053116956
95,2022-02-22 12:04:12,255006.3,124.23996913580248,126.71126053116956
97,2022-02-23 14:12:22,255323.6,126.74153116531168,126.86477220066195
98,2022-02-23 23:06:34,255522.5,130.36809259259255,126.76056379219338
99,2022-02-24 12:42:30,255652.7,124.3276909722222,126.5970665846684
100,2022-02-24 23:52:12,255902.2,130.47454289732772,126.57190001946277
101,2022-02-25 13:45:42,256076.5,125.06280193236717,126.59821678903064
102,2022-02-25 21:52:33,256224.9,124.50318761384332,126.61792440673138
103,2022-02-26 13:03:03,256330.3,124.63541666666669,126.76864425537585
104,2022-02-27 12:13:34,256516.5,129.86067019400355,126.54685369333072
105,2022-02-27 22:45:55,256735.5,129.1257183908046,126.57964560017466
106,2022-02-28 12:52:38,256898.6,125.9241898148148,126.31717290729068
107,2022-02-28 17:13:58,257020.8,125.13095238095237,126.26501097087481
108,2022-02-28 21:48:19,257100.5,125.41836734693878,126.15185649511183
109,2022-03-01 13:12:28,257264.4,127.692265795207,125.99665027205847
110,2022-03-01 19:52:38,257369.4,122.28528528528528,126.03782912371967
111,2022-03-02 13:18:54,257607.7,130.39655172413794,125.95723368127783
113,2022-03-03 16:14:55,257981.1,126.07185990338164,125.8275353320367
114,2022-03-03 22:41:56,258106.5,123.11472222222224,125.70114204819986
115,2022-03-04 13:36:54,258259.9,127.02146464646464,125.73086340491216
116,2022-03-04 23:00:55,258419.7,125.81653746770029,125.57274075516497
117,2022-03-05 13:08:38,258533.9,124.98809523809526,125.68305814721371
118,2022-03-05 22:43:50,258769.6,130.83808016877637,125.76471249152699
119,2022-03-06 13:44:51,258886.0,123.26130401234568,125.91776260045944
120,2022-03-06 22:51:46,259040.5,125.31319444444446,125.816803105419
121,2022-03-07 12:43:36,259183.3,127.1949494949495,125.83048149986784
122,2022-03-07 20:01:28,259356.7,122.98986486486488,125.75257207809317
123,2022-03-08 12:31:13,259485.5,124.7523148148148,125.74685148686912
124,2022-03-08 14:57:33,259553.1,122.75722222222224,125.92651109886204
125,2022-03-08 21:25:14,259658.4,123.87916666666668,125.84096619403144
127,2022-03-09 22:18:27,259966.1,126.06726579520698,125.87870527618082
128,2022-03-10 12:49:53,260052.2,122.7037037037037,125.87870527618082
129,2022-03-10 21:24:54,260241.4,124.47265625000004,125.72291746763057
130,2022-03-11 12:24:37,260352.7,124.20545977011491,125.89326948568485
131,2022-03-12 22:36:08,260604.9,126.44990079365076,125.91422968228984
132,2022-03-13 14:59:47,260744.8,125.24905303030302,125.92885421669142
133,2022-03-13 22:21:08,260947.0,128.9925799086758,126.01879962971115
134,2022-03-14 13:02:24,261114.8,126.33256172839508,126.1429067725683
135,2022-03-14 21:27:04,261280.5,129.2269199346405,126.12704865365266
136,2022-03-15 12:13:18,261387.5,126.8318853427896,126.22586743438738
137,2022-03-15 21:19:12,261583.4,126.24083333333334,126.10709812801527
138,2022-03-19 12:35:16,261755.3,126.71052631578944,126.0695860119141
139,2022-03-19 22:37:28,261989.3,130.5207407407407,126.3699961445279
140,2022-03-20 13:09:52,262114.6,122.8520202020202,126.39639996956856
141,2022-03-21 12:48:21,262275.2,126.14808333333332,126.4863011589579
142,2022-03-21 19:09:53,262408.7,124.9616402116402,126.44171393295723
144,2022-03-22 22:45:55,262745.4,130.83347800925927,126.78853440225326
145,2022-03-23 13:06:34,262876.5,123.6291989664083,126.90432265561336
146,2022-03-23 21:40:46,263068.2,128.98569651741295,126.8075260889447
147,2022-03-24 13:14:28,263211.3,123.56808278867102,126.82029842091949
148,2022-03-24 15:38:18,263254.0,129.60751028806587,126.90738921017211
149,2022-03-24 23:20:39,263468.6,128.71130952380952,126.69068682752098
150,2022-03-25 14:15:24,263650.4,130.3623366013072,126.83463833569908
152,2022-03-26 21:59:25,263904.6,125.67145593869732,126.5907844219198
153,2022-03-27 12:25:00,263972.4,122.30452674897116,126.43765991120227
155,2022-03-28 13:34:44,264368.5,130.08407738095238,126.35520930339774
156,2022-03-28 20:28:15,264495.1,124.66944444444442,126.17097790899395
157,2022-03-29 20:33:32,264564.7,125.22348484848486,126.17097790899395
159,2022-03-30 21:14:22,264803.0,125.19327160493827,126.38652408801626
160,2022-03-31 14:13:48,264992.9,130.9569209039548,126.41584941968149
161,2022-03-31 21:55:19,265148.1,125.55596405228756,126.41584941968149
162,2022-04-01 16:48:10,265365.2,127.44753086419752,126.15795809624599
163,2022-04-01 20:23:51,265427.3,124.0972222222222,126.24827092231162
165,2022-04-02 22:06:12,265741.5,127.68759512937594,126.33854930455557
166,2022-04-03 12:24:21,265850.6,122.92491319444446,126.1566684636709
167,2022-04-03 23:06:01,266095.0,130.36320395738204,126.07463594828377
168,2022-04-04 12:50:19,266202.7,123.76944444444442,125.78797401499195
169,2022-04-04 20:53:21,266374.5,125.46145124716554,125.78797401499195
170,2022-04-05 21:23:02,266463.5,122.15017361111111,125.90750949645164
172,2022-04-06 22:29:14,266760.3,126.54871794871794,126.04095330191386
173,2022-04-07 12:26:44,266855.5,124.01157407407406,125.88623237545663
174,2022-04-07 19:21:25,266971.8,125.1780303030303,125.73075663451235
175,2022-04-08 00:07:44,267122.6,127.48387096774192,125.74923756179159
176,2022-04-08 12:51:19,267234.5,127.76707175925928,125.69767849865644
177,2022-04-08 22:40:51,267401.3,125.81207482993196,125.72369073002359
180,2022-04-10 12:18:23,267711.5,123.3546296296296,125.68784363169479
182,2022-04-11 13:09:22,268096.9,128.73866213151928,125.63172276242206
183,2022-04-11 18:52:13,268214.8,126.34291187739468,125.63172276242206
184,2022-04-12 13:52:56,268317.8,124.51484674329502,125.54948786774392
185,2022-04-12 21:09:58,268448.5,126.41439909297053,125.69503855691167
186,2022-04-13 13:21:29,268595.2,122.3358024691358,125.48292356953984
188,2022-04-14 12:51:28,268894.2,129.01844941956884,125.93113591977257
190,2022-04-15 16:00:22,269323.0,121.70876736111109,125.957674371419
191,2022-04-16 21:09:03,269511.4,124.64267676767676,126.18247709512862
193,2022-04-17 15:08:50,269693.2,124.35714285714288,126.05261501004212
194,2022-04-17 22:32:31,269868.2,125.89560185185182,126.31874004927627
196,2022-04-18 22:43:56,270197.8,129.85716966966967,126.39432576009264
197,2022-04-19 12:26:57,270340.2,123.16421568627452,126.59593849920537
198,2022-04-19 21:18:18,270520.1,126.92139479905435,126.797771758788
199,2022-04-20 22:20:27,270847.2,127.556338028169,127.13121895128009
200,2022-04-21 13:13:33,270940.8,124.70238095238096,127.13121895128009
201,2022-04-21 19:02:04,271022.2,124.84821428571426,127.16346171464058
202,2022-04-22 13:03:22,271190.0,127.96868191721134,127.26648712919597
203,2022-04-22 23:28:33,271388.2,132.91573488045006,127.38351550507278
204,2022-04-23 13:40:17,271471.1,123.43121693121697,127.22015818453261
206,2022-04-24 13:04:02,271833.3,127.43789308176102,127.76268991326945
207,2022-04-24 22:10:13,272001.0,127.37177938808372,127.76268991326945
208,2022-04-25 13:25:33,272131.1,124.23731884057972,127.95861735747276
209,2022-04-25 22:17:44,272302.5,134.420197740113,128.2574959214375
210,2022-04-26 13:02:06,272392.0,125.12771002710028,128.5467759342089
211,2022-04-26 21:42:57,272600.5,128.96833333333333,128.43232884851406
212,2022-04-27 13:05:15,272726.6,128.59656084656086,128.38319640640526
213,2022-04-27 22:46:00,272865.7,132.0454365079365,128.65277528377135
214,2022-04-28 13:45:10,273044.4,134.11111111111111,128.83779742990868
215,2022-04-28 21:01:11,273174.3,128.37569444444443,128.86375693196447
216,2022-04-29 13:25:46,273323.3,126.1126893939394,128.86375693196447
217,2022-04-29 20:16:57,273469.2,127.28495370370372,128.93172933084642
218,2022-04-30 18:17:17,273637.8,125.11748866213152,129.22715063474473
219,2022-05-01 01:08:49,273843.3,130.54328165374676,129.16578378276768
220,2022-05-01 13:21:57,273909.8,124.44444444444444,129.03185695785044
221,2022-05-01 19:38:58,274056.7,132.7657407407407,129.05576082633215
222,2022-05-02 00:18:59,274188.5,131.89660493827157,128.90569776704172
224,2022-05-02 22:53:15,274514.2,130.32457264957267,129.10921765961064
225,2022-05-03 13:33:11,274690.2,133.02462121212122,129.42096649198456
226,2022-05-03 22:45:53,274886.3,134.28472222222223,129.24109200734435
227,2022-05-04 12:10:16,275021.3,125.11336336336336,129.15757574718174
229,2022-05-04 22:51:18,275308.1,130.98200312989047,129.12410513959176
230,2022-05-05 14:43:45,275515.5,132.28703703703704,129.0197718764366
231,2022-05-05 21:47:56,275665.7,129.6165824915825,128.73472571511493
232,2022-05-06 13:10:46,275838.1,125.3661616161616,128.59578895742817
233,2022-05-06 22:11:57,276132.6,133.41543209876542,128.70302983989228
234,2022-05-07 13:34:58,276289.5,126.18904320987654,128.97388341941934
235,2022-05-07 21:03:29,276440.9,130.6073442760943,129.08516515055993
236,2022-05-08 13:12:55,276524.1,122.54894179894184,129.08516515055993
237,2022-05-08 21:34:11,276658.3,124.55386904761905,128.65790601511347
238,2022-05-09 14:40:57,276873.9,131.8060515873016,128.33172725078364
239,2022-05-09 21:40:37,277029.0,133.27803497942384,128.1533228120851
240,2022-05-10 14:08:09,277202.9,130.5860507246377,128.05988208745333
241,2022-05-10 19:31:30,277303.0,127.85887896825398,128.20381168402415
242,2022-05-11 13:01:51,277438.4,122.62222222222223,127.98663630765995
243,2022-05-11 21:56:59,277603.3,127.43667081260364,127.9268903371997
245,2022-05-13 13:22:28,278046.2,126.1298185941043,127.86515690729208
246,2022-05-13 22:49:19,278208.3,125.42264957264956,127.9900787159803
247,2022-05-14 13:12:48,278302.0,125.17550505050508,127.9900787159803
248,2022-05-14 23:09:40,278504.9,130.28769841269843,128.09099860443487
249,2022-05-15 16:33:13,278716.3,132.70138888888889,127.75502550949776
250,2022-05-15 22:55:34,278873.5,129.01844941956884,127.99679841893588
251,2022-05-16 13:10:08,279024.6,125.99346405228756,128.1102908494493
252,2022-05-16 20:27:29,279152.7,123.89418604651162,128.056557943475
253,2022-05-17 13:13:49,279274.3,122.76359953703702,128.11023902990067
254,2022-05-17 21:47:52,279379.0,125.32924836601308,127.9172427437794
255,2022-05-18 14:16:13,279571.8,130.40828092243186,127.55977671105748
256,2022-05-19 00:13:34,279793.2,132.23384038800705,127.41188017321532
258,2022-05-19 17:59:10,280056.7,123.44047619047618,127.59282430471342
260,2022-05-20 23:55:12,280431.1,133.6753472222222,127.6565636064761
261,2022-05-22 12:16:23,280619.9,132.98947132616487,127.72017798199158
263,2022-05-23 12:58:57,281043.7,128.95617816091956,127.99261189735553
264,2022-05-23 19:56:58,281153.2,123.47897897897896,127.99261189735553
265,2022-05-24 13:17:19,281342.6,132.71691176470588,127.7101497761434
266,2022-05-25 00:17:23,281536.0,126.71323529411764,127.79981687920039
267,2022-05-25 13:32:41,281664.1,125.94957729468597,127.98579929980463
268,2022-05-25 22:05:12,281837.7,126.78814814814812,128.0840291475183
269,2022-05-26 12:36:15,282010.4,123.98391812865496,128.21520918473283
270,2022-05-26 21:54:26,282196.9,126.74074074074072,128.10555559784788
272,2022-05-27 22:07:45,282587.2,130.44805936073058,128.30832337637042
273,2022-05-28 12:29:46,282724.1,126.1749183006536,128.30832337637042
275,2022-05-29 23:08:11,283262.4,131.43904320987653,128.04683763598476
277,2022-05-31 13:18:59,283678.9,126.4872222222222,128.4749868332069
278,2022-05-31 21:43:10,283860.5,130.30979938271605,128.5680619255627
279,2022-06-01 13:31:42,284031.3,126.67479035639413,128.5239715726267
280,2022-06-01 21:51:23,284204.8,129.75503220611918,128.72329568882896
281,2022-06-02 10:58:58,284331.0,123.15542328042326,128.72329568882896
283,2022-06-03 03:17:01,284722.5,129.7674418604651,129.03238705329932
284,2022-06-04 12:25:14,284962.0,132.8355943152455,128.9877491021596
286,2022-06-04 17:02:14,285084.6,125.43495934959348,128.7914696401963
287,2022-06-04 23:43:02,285277.2,126.47742374727667,128.7186398931556
288,2022-06-05 13:15:15,285457.6,130.98424145299143,128.62657839969566
289,2022-06-05 22:41:57,285682.3,131.75879043600565,128.3457855563503
290,2022-06-06 13:33:20,285819.7,123.81309523809524,128.21129609315352
291,2022-06-06 21:50:31,286021.0,133.14638157894737,128.35586218731135
292,2022-06-07 08:01:56,286060.7,133.36994949494948,128.35586218731135
293,2022-06-08 14:57:15,286335.1,134.8576388888889,128.12144286970403
294,2022-06-08 22:06:56,286507.7,127.50989345509892,128.03390860918356
296,2022-06-10 13:12:20,286956.7,126.24804292929294,128.0680476892286
298,2022-06-11 13:17:10,287306.1,128.0949900793651,127.99777932918882
299,2022-06-11 22:23:54,287477.5,124.66960093896716,127.68246973255889
300,2022-06-12 13:38:42,287658.9,126.30208333333331,127.78449476639288
301,2022-06-12 21:51:13,287823.5,126.69328703703702,127.83677760715752
302,2022-06-13 13:57:37,287977.0,126.75365497076022,127.83015486261812
303,2022-06-13 20:13:18,288093.2,123.76047358834244,127.94270857415907
304,2022-06-14 22:26:55,288362.3,131.6808823529412,128.13732857687486
305,2022-06-15 15:08:15,288561.2,123.80381944444444,127.85385878432258
306,2022-06-18 22:23:49,288683.8,128.1687885802469,127.73732050940109
307,2022-06-19 15:21:04,288825.6,125.13143631436316,127.56169272647402
308,2022-06-20 00:38:47,289088.5,127.89209401709402,127.09384240793322
309,2022-06-20 15:16:15,289298.1,127.11939571150096,127.16469540008455
310,2022-06-20 21:17:16,289384.9,125.4272331154684,127.16469540008455
311,2022-06-21 13:00:43,289530.2,124.75075075075073,126.9903437118893
312,2022-06-21 21:25:34,289700.7,131.2577614379085,126.93835077334484
313,2022-06-22 15:03:27,289893.7,124.63754480286738,126.8710199752849
314,2022-06-22 21:18:38,289994.9,128.08761022927695,126.94693097653722
316,2022-06-23 22:06:01,290373.2,130.81867283950618,127.11589723360703
317,2022-06-24 14:01:26,290553.5,130.75655136268344,127.1467637265302
318,2022-06-24 21:07:57,290685.2,130.39162112932604,127.2635323519849
319,2022-06-25 13:10:59,290833.2,130.2403846153846,127.2635323519849
320,2022-06-25 22:14:20,291010.1,131.29225768321513,127.0519837214973
321,2022-06-26 12:51:08,291120.1,124.82386363636368,127.16398938622326
322,2022-06-26 17:23:42,291230.7,122.99537037037037,127.20697984415182
323,2022-06-27 13:05:07,291402.0,127.8538773148148,127.17212711161193
324,2022-06-27 17:31:27,291490.7,121.88169642857144,127.17212711161193
325,2022-06-28 13:13:31,291614.1,124.69043209876546,127.16662345318476
326,2022-06-28 21:54:02,291790.3,131.5519894894895,127.07401686894279
327,2022-06-29 13:59:55,291946.3,121.1918439716312,127.11258481517753
328,2022-06-29 21:44:36,292102.8,125.43055555555556,127.19402736912328
329,2022-06-30 12:59:01,292240.7,126.07506613756615,127.04889400952382
330,2022-07-01 00:24:24,292497.6,127.08564814814817,127.01745900837618
331,2022-07-01 12:06:51,292612.5,128.43306100217865,127.01745900837618
332,2022-07-01 22:35:43,292812.9,129.4925799086758,127.20230249853299
333,2022-07-02 15:05:03,292996.6,127.6796497584541,126.95216857629657
335,2022-07-03 23:01:29,293335.9,130.33059467918622,126.4321795886925
336,2022-07-04 12:14:11,293423.9,122.2673611111111,126.55046902009674
337,2022-07-04 22:21:22,293676.9,129.41551186017475,126.54939791242604
338,2022-07-05 12:23:55,293830.5,124.12070707070708,126.67632746749943
339,2022-07-05 22:17:36,294028.3,127.7324879227053,126.78902597211469
340,2022-07-06 12:36:28,294128.5,124.38842592592592,126.86675167112763
341,2022-07-06 21:56:50,294307.8,130.1452380952381,126.71815329439677
342,2022-07-07 11:28:57,294387.4,123.55842911877394,126.71815329439677
344,2022-07-08 14:49:02,294790.3,130.05714936247725,126.82933145498649
345,2022-07-08 21:50:10,294890.2,124.39655448717949,126.82933145498649
346,2022-07-09 12:05:20,294991.8,124.40873015873017,126.96319276770453
347,2022-07-09 21:58:51,295197.1,132.56276371308016,126.86512869516565
348,2022-07-10 12:03:15,295318.8,123.31465517241377,126.77129115182599
350,2022-07-11 19:38:57,295664.7,122.9245283018868,126.51176723633087
351,2022-07-12 15:29:20,295869.3,129.8625730994152,126.1792313815427
352,2022-07-12 22:33:21,296015.6,132.33205619412516,126.05719859752199
353,2022-07-13 12:05:18,296132.2,123.75300300300304,126.05719859752199
354,2022-07-13 21:04:20,296332.0,127.72033607681756,126.00529402652583
355,2022-07-14 12:06:31,296428.7,125.1707957957958,126.06299266830962
356,2022-07-14 20:46:03,296645.6,128.5211038961039,126.03419617491402
357,2022-07-15 12:07:18,296735.1,125.73688271604937,126.03419617491402
358,2022-07-15 22:26:45,296895.7,124.14426523297492,125.85588841011867
359,2022-07-16 15:03:45,297074.5,129.23817966903073,125.85588841011867
360,2022-07-16 21:18:16,297172.5,122.42800925925924,125.8596012889639
361,2022-07-18 20:08:59,297461.0,130.7113095238095,125.83026912511107
362,2022-07-19 12:48:07,297492.1,125.44175925925924,125.87928771015869
363,2022-07-21 18:48:16,297643.1,127.2330917874396,125.80411442825967
365,2022-07-24 20:46:08,297831.8,124.8690843621399,125.56103751849551
366,2022-07-25 12:49:01,297939.3,121.24085365853658,125.56103751849551
367,2022-07-25 20:51:22,298093.4,127.32657657657656,125.47256067272001
368,2022-07-26 12:15:39,298186.8,122.17942942942943,125.55749508508111
369,2022-07-26 19:49:33,298323.0,124.35432098765432,125.67903870240825
370,2022-07-27 20:13:23,298421.8,123.46278825995806,125.53958755584135
371,2022-07-28 12:34:55,298514.8,121.07875514403293,125.39277014640285
373,2022-07-29 12:23:12,298750.9,125.86997863247863,125.10788828915643
374,2022-07-29 21:30:44,298926.1,127.85165056360712,125.01780388268537
375,2022-07-30 11:57:54,298991.8,125.1652298850575,125.01233988578858
377,2022-07-31 12:26:30,299246.1,122.32023809523812,124.85830873131417
379,2022-08-01 12:10:38,299657.0,125.97098765432096,124.47194648945847
380,2022-08-01 21:01:02,299825.4,127.7141376451078,124.65734311868452
382,2022-08-02 19:29:30,300107.4,123.62408925318763,124.53459888597327
383,2022-08-03 12:04:35,300247.0,123.02407407407412,124.43465470443746
384,2022-08-03 20:35:17,300443.4,127.89797668038406,124.5450295599654
385,2022-08-04 11:58:53,300575.7,120.48131613756615,124.5450295599654
386,2022-08-04 22:20:15,300810.7,129.3253472222222,124.52694491274477
387,2022-08-05 12:23:53,300922.6,120.98824786324788,124.58583922597697
388,2022-08-05 19:54:24,301038.6,122.14583333333331,124.7611934300742
389,2022-08-08 12:42:00,301510.3,125.08680555555556,124.37777023791267
391,2022-08-09 11:53:57,301795.3,122.1113492063492,124.29352356353442
392,2022-08-09 21:13:19,301978.8,125.14646464646464,124.45361590387623
393,2022-08-10 11:59:53,302112.8,120.16479700854704,124.45361590387623
394,2022-08-10 20:13:35,302273.6,127.61911487758948,124.38330908355177
395,2022-08-11 12:41:44,302345.7,124.73726851851852,124.21676765547397
396,2022-08-11 20:55:15,302502.5,127.97896174863386,124.23886975192339
399,2022-08-15 12:35:30,303594.6,122.09805555555552,124.74998018851448
401,2022-08-16 12:27:07,303913.2,124.74256944444444,124.7327223353971
402,2022-08-16 20:56:49,304077.1,120.71955128205128,124.71414102635524
404,2022-08-17 20:24:35,304451.8,127.4953703703704,124.66257069446283
405,2022-08-18 14:29:16,304652.2,127.379873294347,125.10492547227811
406,2022-08-18 21:25:27,304760.2,121.56828703703702,125.18370922999745
408,2022-08-19 12:11:26,304862.5,124.68091168091166,125.07902686493887
410,2022-08-21 20:53:04,305183.8,125.34365615615614,125.04142473170069
412,2022-08-22 21:31:46,305552.4,129.56597222222226,124.88039491985033
413,2022-08-23 12:45:05,305673.3,123.92279411764709,124.8150594264407
416,2022-08-24 13:01:24,305997.1,125.13784067085956,124.8150594264407
417,2022-08-24 21:31:15,306151.8,124.42208097928436,124.8714763868794
419,2022-08-25 20:45:55,306457.7,124.73376068376068,124.83650888901069
420,2022-08-26 12:14:11,306581.6,122.74896640826874,125.05470824953342
421,2022-08-26 20:10:53,306709.6,123.52895981087472,124.9928074190982
422,2022-08-27 12:03:33,306824.7,124.17872807017544,124.92359647734781
423,2022-08-27 21:57:55,307041.0,129.49578651685394,124.66955384415903
424,2022-08-29 12:26:25,307194.6,126.7593843843844,124.7075952595365
425,2022-08-29 21:15:06,307414.8,127.14392109500804,124.98198146842223
426,2022-08-30 12:03:49,307543.8,125.1620248538012,125.08856802108319
428,2022-08-31 13:20:04,307910.2,123.32607323232324,125.0043456408082
429,2022-09-01 12:54:47,308006.0,123.21412037037038,125.13717824757056
430,2022-09-02 12:17:33,308126.7,123.37767857142856,124.96684001777625
434,2022-09-05 12:02:58,308580.6,123.39564564564564,125.32039393151867
436,2022-09-06 12:44:33,308905.5,123.93831699346404,125.28776408488497
437,2022-09-06 21:41:08,309031.8,125.73813657407406,125.3267320782737
438,2022-09-07 12:26:05,309114.1,123.56908831908834,125.42220488086645
439,2022-09-07 19:26:16,309224.4,123.26253387533876,125.53910211695202
440,2022-09-08 12:24:08,309339.7,122.33894799054372,125.52126213698668
441,2022-09-08 20:44:49,309446.8,123.47491039426524,125.52126213698668
442,2022-09-09 12:05:36,309587.0,128.36895009416196,125.48153215203196
444,2022-09-11 11:39:38,309817.3,128.40125868055554,125.31748329925762
445,2022-09-12 12:46:42,309975.9,127.7532318376068,125.37922605906309
447,2022-09-13 12:14:47,310273.7,123.15387426900584,125.30491447301291
448,2022-09-13 21:10:28,310446.6,128.59082602339183,125.37558737446612
450,2022-09-14 21:49:25,310754.6,128.46797839506175,125.60104280063057
451,2022-09-15 12:01:09,310876.6,125.99417562724015,125.70715307442747
452,2022-09-15 21:15:31,311061.5,129.11127645502646,125.58702967789492
453,2022-09-16 12:15:50,311179.2,120.83902439024392,125.80687720399246
454,2022-09-16 21:37:02,311357.2,127.98981481481482,125.71724128064584
455,2022-09-17 12:02:03,311486.1,125.82486449864498,125.86027392794796
456,2022-09-17 21:26:28,311663.7,126.6851851851852,126.00205884829074
457,2022-09-18 12:02:24,311793.0,123.69704861111111,126.09652522666839
459,2022-09-18 21:41:38,312037.4,128.4230769230769,126.46550707145197
460,2022-09-19 13:03:53,312170.8,122.3300653594771,126.48846659699039
461,2022-09-19 21:33:54,312329.1,128.8109756097561,126.35733302224433
462,2022-09-20 13:14:39,312478.8,123.09173126614982,126.35691334693243
463,2022-09-20 20:02:10,312607.2,121.7095284237726,126.35691334693243
464,2022-09-21 13:14:30,312762.2,128.96418128654972,126.32622655282833
465,2022-09-21 23:02:21,312966.4,130.98112745098038,126.38630891887395
466,2022-09-22 13:00:52,313099.5,121.9234234234234,126.32290544801243
467,2022-09-22 21:20:43,313275.2,128.67824074074076,126.07222199309285
468,2022-09-23 12:47:02,313408.3,122.1034511784512,126.24482575084446
469,2022-09-23 21:35:53,313618.1,129.9910714285714,126.28352908711723
470,2022-09-24 12:03:49,313731.6,123.02816358024693,126.47913348440414
