group,数据采集时间,部分区域容量,累计里程,安时容量,SOH1,SOH2,SOH,加权容量,平均容量
123,2022-03-08 00:07:28,21.89936776620368,149520.3,123.27182539682542,0.9648459536005658,0.981431196595992,0.9712875366021703,141.00297059291637,140.80025309753995
125,2022-03-09 00:22:11,21.933651620370366,149798.2,124.35207231040565,0.973301023200632,0.9829676447883757,0.9770554659495098,142.92926615694572,141.0331344115819
126,2022-03-10 00:18:00,21.31325231481481,150076.7,125.43740981240984,0.9817959367279421,0.9551641374305804,0.9714523472066225,142.5612751776184,141.0331344115819
129,2022-03-12 01:42:58,21.407624421296276,150827.9,125.91251803751804,0.9855145986934183,0.9593934709153727,0.9753693501297283,143.6915516110727,141.0194094802645
130,2022-03-13 01:15:49,21.174008969907394,151167.3,124.56781045751634,0.9749896010861868,0.9489238767952294,0.9648658708180535,140.62130751644872,141.01111727019025
132,2022-03-14 00:34:38,21.123054108796286,151585.3,124.74392361111111,0.9763680349908909,0.9466403090298698,0.9648220109573763,140.73567077599586,140.90838784756684
133,2022-03-14 14:33:04,21.167288773148126,151696.0,122.44861111111112,0.9584026729079925,0.948622707792671,0.9546042083898354,137.09634242120714,140.90838784756684
134,2022-03-15 00:34:59,21.323900462962953,151926.2,126.17175273865416,0.9875436231815272,0.9556413395530403,0.9751530173887571,143.83083127128265,140.90838784756684
135,2022-03-16 00:01:05,21.130311053240735,152150.5,123.95855379188713,0.9702209621320365,0.9469655326502858,0.9611887291230917,139.45778161040047,140.90050595212108
139,2022-03-18 00:15:34,21.392825520833327,152804.4,125.37161680911682,0.9812809762915394,0.9587302507372966,0.9725224449607583,142.73171428802533,140.21471204948332
141,2022-03-19 01:10:34,20.962837094907393,153094.2,122.31627680311892,0.9573668950960086,0.9394601028552113,0.9504120323578868,136.17419383426034,140.41882478841416
143,2022-03-20 01:07:33,21.71637008101852,153423.1,123.83469498910677,0.9692515219189485,0.9732300631631475,0.9707967572620111,141.3005019861096,140.12130416817251
146,2022-03-22 00:50:21,21.356807002314813,153909.3,123.61334325396828,0.9675190065993827,0.9571160626882793,0.9634785818264151,139.67563477608593,140.09060236691707
152,2022-03-26 00:27:36,21.472002314814812,155027.7,121.7775974025974,0.9531506628936536,0.9622785986389106,0.9566958841335594,137.04630245342815,139.80907960502836
153,2022-03-27 00:01:01,21.48411313657407,155308.2,125.13905423280424,0.9794607139567214,0.9628213512159641,0.972998111255154,142.66406491665342,139.86216590575393
158,2022-03-30 16:09:29,21.09116174768518,156160.7,123.54557291666669,0.9669885696117816,0.945211036803306,0.9585303404984278,138.63869852640195,140.71592489326895
159,2022-03-31 00:13:21,21.743181423611116,156340.5,124.03900709219856,0.970850668401165,0.9744316269856248,0.9722414856447512,141.73549154315398,140.71592489326895
161,2022-04-01 01:24:10,21.042957175925917,156670.1,123.45095486111109,0.9662479961048468,0.9430507246404999,0.9572383512302103,138.31511412113633,140.72370463751673
166,2022-04-04 01:02:46,21.973038194444438,157590.7,124.43632478632478,0.9739604655363785,0.9847327739435191,0.9781443486873589,143.2094909945556,140.43956650448843
168,2022-04-05 00:49:54,21.620745081018512,157924.4,124.94865319865318,0.9779704491150137,0.968944580624271,0.9744648700251735,142.82672964426817,140.13235641712652
169,2022-04-06 01:44:13,21.499055266203683,158301.4,126.01508916323732,0.986317420711247,0.9634909902812853,0.9774518076909555,144.1879671325418,140.02208885318345
171,2022-04-07 00:42:34,21.546215277777772,158552.7,122.72222222222224,0.9605442212509809,0.9656044899532743,0.9625095913613395,138.85975482446395,139.95926937524504
172,2022-04-08 00:37:40,21.0111964699074,158859.6,124.3879472693032,0.9735818157403423,0.9416273526032217,0.9611709438208752,139.75343221856414,139.92129843198956
174,2022-04-09 01:03:03,21.07215277777776,159206.3,123.89027777777775,0.9696865672228239,0.9443591402425711,0.9598495860489352,139.14212896139747,140.23703011754097
176,2022-04-10 00:54:19,20.989913194444437,159540.6,122.44868173258004,0.9584032256607267,0.9406735318935054,0.9515171466309481,136.4842825617147,140.23703011754097
178,2022-04-26 00:42:26,21.14793258101851,159857.4,123.92136437908496,0.9699298813895924,0.9477552502931613,0.9613174223031014,139.4576426090098,140.6159187414619
179,2022-04-27 00:22:57,21.495850694444446,160132.8,122.89930555555554,0.9619302487318487,0.9633473757838339,0.9624806501659247,138.97754386831028,140.39978772037077
182,2022-04-29 02:22:38,21.12016348379627,160755.5,123.52095959595958,0.9667959216744896,0.9465107642145599,0.9589173198647489,138.69887808586677,140.05745120307333
184,2022-04-30 00:28:54,21.115138888888872,161043.8,123.8000478927203,0.968980339832978,0.9462855844630245,0.9601658684105827,139.14261616204558,139.95883005794437
186,2022-05-01 01:03:08,21.3207913773148,161448.6,125.1480855855856,0.9795314021627132,0.9555020043137512,0.9701985656908356,142.10389434775345,140.30054846415135
188,2022-05-03 00:29:02,21.613097511574068,162153.9,126.3528746770026,0.9889612607378887,0.9686018509477324,0.9810538198844061,145.16258222851295,141.11642653171685
191,2022-05-05 01:09:35,21.050067997685176,163010.4,123.68055555555554,0.9680450758533253,0.9433693996991809,0.958461229773321,138.7186914366987,141.32472952588466
192,2022-05-06 01:08:02,21.645036168981473,163388.0,125.00359477124184,0.9784004756342607,0.9700331979661333,0.9751506882412404,143.00451339099442,141.83522578108222
194,2022-05-07 01:05:06,21.78878327546295,163782.5,124.34851421188633,0.9732731740392537,0.9764752969448557,0.9745168543690181,142.41325945336104,141.93711952056614
195,2022-05-08 00:23:07,21.463888888888878,164088.5,125.67088014981276,0.9836233040894931,0.961914991369514,0.9751919595352352,143.4846437346157,141.91425510135105
199,2022-05-10 01:04:34,21.013061342592582,164728.7,125.55853174603176,0.9827439555243799,0.941710927811897,0.9668070377541677,141.70644773292216,141.41288935900698
202,2022-05-12 01:07:50,21.127400173611104,165377.4,123.57407407407408,0.9672116475641761,0.946835080113548,0.9592975428050712,138.81176868607568,141.31557584380775
203,2022-05-13 00:31:48,21.635243055555545,165710.2,125.50014775413712,0.9822869852624951,0.9695943146554086,0.9773572479502277,143.80384063784246,141.551656244454
205,2022-05-14 00:48:17,21.558553240740736,165969.8,123.48197399527186,0.9664907822076961,0.9661574219777771,0.9663613076144659,140.16155355688468,141.1801856491549
207,2022-05-15 01:03:30,21.608790509259247,166282.7,124.40519323671498,0.9737167995602024,0.9684088304696664,0.9716552244915665,141.87525015560254,141.05687826873427
210,2022-05-16 05:54:35,21.154211516203688,166824.8,126.0521284271284,0.9866073262413598,0.9480366439360248,0.9716267648129351,143.02961983909287,140.68434135503276
211,2022-05-17 01:20:24,21.15640190972222,167138.1,123.34370816599731,0.9654085785048847,0.9481348075248033,0.9586995764390369,138.53219432498653,140.68434135503276
212,2022-05-18 00:49:27,21.024939236111106,167475.0,124.6554330065359,0.9756754209123598,0.9422432415925219,0.96269061519847,140.24512717661594,140.66670557660433
217,2022-05-21 01:22:27,21.452877604166645,168427.1,122.95382882882882,0.9623570012312574,0.9614215150985835,0.9619936654892287,138.9183368427043,140.809704475779
221,2022-05-23 00:36:38,21.259971064814817,169042.5,123.86756651017215,0.9695088066146731,0.9527763113754225,0.9630100319547354,139.75927459760027,141.2146484891211
225,2022-05-25 00:55:15,21.50819878472222,169676.2,124.41002415458937,0.9737546110515815,0.9639007616690509,0.9699274504425759,141.53008994863788,142.15878783479698
226,2022-05-26 00:55:47,21.71748263888887,169980.9,126.07142857142856,0.986758388060003,0.9732799230044743,0.9815234541242532,145.05828261241334,142.55587651383976
230,2022-05-28 01:36:18,20.980512152777788,170640.3,123.98967717717716,0.9704645642062555,0.9402522194761493,0.9587303179063529,138.98731570325185,142.16858709259878
232,2022-05-29 01:34:35,21.295467303240756,170971.4,124.5347222222222,0.9747306201728064,0.9543670931790319,0.9668215802285628,140.9917742820389,142.61145592119667
233,2022-05-30 00:41:54,21.485153356481486,171280.3,126.5819783197832,0.9907544500735738,0.9628679691950472,0.979923551711022,145.09446956386887,142.61145592119667
235,2022-05-31 00:50:14,21.581485821759234,171611.1,127.05369241192412,0.9944465462325575,0.9671851571466779,0.9838584287968253,146.2359729209278,142.98168435866822
237,2022-06-01 01:19:53,21.694366319444427,171957.6,125.94766260162602,0.9857896744486566,0.9722439535054704,0.9805286188345683,144.7672346999106,142.829690193363
238,2022-06-02 00:45:23,21.651801215277768,172239.9,125.71022727272728,0.9839312731830608,0.9703363769232831,0.9786511182477542,144.21601396704355,142.913837395718
240,2022-06-03 01:02:27,21.02305121527777,172518.6,123.48109567901234,0.9664839076450275,0.9421586289879281,0.9570361533040102,138.29569288018902,142.71888783056386
244,2022-06-05 01:11:36,21.790687210648134,173176.2,125.16490857946552,0.9796630753777421,0.9765606227591433,0.9784581062339821,143.78989395728115,143.15224726214197
247,2022-06-07 02:44:32,21.8148365162037,173887.2,125.13904151404152,0.9794606144072363,0.977642886051006,0.9787546224549775,143.83178740978747,142.87227290776167
249,2022-06-08 01:24:32,21.045649594907392,174194.7,125.16066066066064,0.9796298270076712,0.9431713867532576,0.9654696444241173,141.15775437500545,142.30745616586734
251,2022-06-09 01:00:26,21.069087094907406,174474.0,125.93917624521072,0.985723251917622,0.9442217501206298,0.9696043823544636,142.53985637689757,142.48646512185948
254,2022-06-11 01:56:32,21.83648582175927,175207.3,126.47291666666668,0.9899008268359545,0.9786131105836823,0.9855167631742027,146.16140228869358,142.52242700239478
255,2022-06-12 01:21:24,21.087000868055558,175439.8,124.8255649717514,0.9770070401829262,0.9450245648869754,0.9645852885527302,140.74511442405944,142.15976818331845
256,2022-06-13 01:55:56,21.00227141203704,175730.8,124.02735042735044,0.9707594319335051,0.9412273716394373,0.9592894029658808,139.1253793466735,141.8806230690195
257,2022-06-14 00:38:56,21.66552372685185,175997.0,125.61600378787875,0.9831937879726521,0.970951358191155,0.9784389207934026,144.10597883431686,141.92698942820624
258,2022-06-15 02:05:56,21.126500289351846,176291.7,125.71508487654322,0.9839692935447364,0.9467947513472206,0.9695309823799265,142.36746632011588,141.92698942820624
259,2022-06-16 01:57:20,21.272445023148133,176572.1,123.3181818181818,0.9652087843238485,0.9533353381009452,0.9605972275693884,138.89335527630152,141.77249726254598
260,2022-06-17 01:04:27,21.484709201388878,176876.2,127.76321954484604,1.0,0.9628480641608624,0.9855704689738892,147.09435112780835,142.10221089176707
264,2022-06-19 00:51:03,21.63909288194444,177529.8,123.49037037037036,0.9665565004568794,0.9697668465640863,0.967803374615983,140.45678429179654,142.36984959772406
266,2022-06-20 00:56:31,21.190908564814812,177813.3,122.83166666666664,0.9614008405881759,0.9496812406529007,0.956849036568814,137.80786235440257,142.27640093842263
268,2022-06-21 02:42:57,21.282777777777756,178196.5,124.06172839506172,0.9710285075550631,0.953798405704017,0.9643364662488114,140.16100747139458,142.40219842571793
269,2022-06-22 01:34:33,21.38031105324073,178462.3,125.27735690235691,0.9805432060076056,0.958169408568916,0.9718533922193994,142.5297520976339,142.63625693136402
270,2022-06-23 02:09:29,21.55118489583333,178814.8,124.40277777777776,0.9736978938145125,0.9658272058895041,0.9706409781236993,141.6688970905438,142.49399913280448
272,2022-06-24 02:12:51,21.41973524305556,179190.4,127.12161246612466,0.99497815505114,0.9599362234924274,0.9813681337367559,145.77374518410073,142.66566702135268
273,2022-06-25 01:04:16,21.193625578703685,179435.2,126.36321733821735,0.9890422125270781,0.9498030049988212,0.9738020009558546,143.6911488872264,142.29661001248135
274,2022-06-26 02:17:39,21.410027488425907,179839.4,126.6638576779026,0.9913953180668122,0.9595011655791509,0.9790078703476708,144.96549897079282,142.35001160204544
276,2022-06-27 01:38:48,21.482271412037036,180107.6,126.38968253968254,0.9892493550956473,0.9627388134032073,0.9789528611114202,144.75967239917205,142.50778054456617
277,2022-06-28 01:05:29,21.405572916666653,180369.3,125.28528528528528,0.9806052612920342,0.9593015317021056,0.9723310537670008,142.6320767334896,142.93504583458105
283,2022-06-30 01:44:55,21.350917245370386,181151.7,125.01519841269842,0.9784912970889635,0.9568521102642944,0.9700868005098797,141.987836841795,143.15737333916175
285,2022-07-01 01:25:23,21.231924189814805,181400.8,124.74854892205636,0.9764042372012118,0.9515193765458007,0.9667391454422669,141.12503782742814,142.8981702566808
288,2022-07-04 02:30:34,21.550008680555564,182264.6,125.19535818713452,0.9799014038088624,0.9657744932094013,0.9744146185258389,142.9908306768145,142.65397131167785
291,2022-07-06 01:48:01,21.404330150462958,182883.5,126.00206456456456,0.9862154774546575,0.9592458365087373,0.975740672790986,143.8304147529346,141.99701222753694
293,2022-07-07 02:10:15,21.408580729166648,183203.1,124.4852207977208,0.9743431735768475,0.9594363283342514,0.968553467574425,141.30594736648177,141.99701222753694
297,2022-07-09 02:44:12,21.17417968749999,183781.6,123.47916666666669,0.9664688093064561,0.9489315275901277,0.959657461662686,138.81766318325293,142.33306728264725
299,2022-07-10 02:00:40,21.414550057870354,184057.8,125.1322222222222,0.9794072399553118,0.9597038468067067,0.9717545910061836,142.40749876031765,142.4672927776716
301,2022-07-11 02:10:26,21.370866608796295,184402.4,126.39390896921016,0.9892824352696025,0.9577461510342125,0.9770339808743019,144.3712069159775,142.4672927776716
305,2022-07-14 02:00:59,21.246013599537044,185216.6,124.72586336336336,0.9762266778161728,0.9521508005389795,0.9668757890857361,141.13667372283032,142.16101198730132
309,2022-07-17 01:13:11,21.628096064814812,185969.5,126.02967171717174,0.9864315580505091,0.9692740186656055,0.9797676994575639,144.67031144679615,141.6928414898621
311,2022-07-18 02:02:43,21.301798321759247,186236.0,125.52951388888889,0.9825168333741535,0.9546508209627108,0.9716938848094836,142.67508817363884,141.6928414898621
315,2022-07-21 02:04:52,21.370853587962955,186921.5,123.92052469135804,0.9699233091716261,0.9577455674990082,0.9651935663648491,140.23430356348223,141.89473352048276
320,2022-07-25 01:57:58,21.230376157407417,187942.6,125.2113095238095,0.9800262545815012,0.9514500006937591,0.9689274535965788,141.8913696074921,142.30586280310237
321,2022-07-26 01:38:13,21.151306134259258,188196.5,123.6566767068273,0.967858176612579,0.9479064377808183,0.9601090720775074,139.03145803497122,142.30586280310237
326,2022-07-29 02:19:41,21.2007740162037,189013.7,126.0248366013072,0.9863937137015505,0.9501233658258702,0.9723065847759933,143.14843065107226,141.37667664549002
327,2022-07-30 00:42:27,21.34073061342592,189196.4,125.26537698412696,0.9804494394426064,0.956395591222956,0.9711071066315886,142.37023296357893,141.37667664549002
329,2022-08-01 01:58:55,21.49142042824072,189742.0,125.5167545710267,0.9824169664648219,0.9631488311725017,0.974933368376699,143.32317523094702,141.9151600362705
330,2022-08-02 01:07:41,21.399975405092594,189953.5,125.51672979797982,0.9824167725667113,0.9590506764015901,0.9733415574545415,143.00013465844825,141.9151600362705
331,2022-08-03 02:24:20,21.357287326388885,190260.1,125.43595085470086,0.9817845174970071,0.9571375886535859,0.9722118366551695,142.714123700597,141.9151600362705
333,2022-08-05 03:55:11,21.069388020833316,190813.7,123.3983372456964,0.9658361591489362,0.9442352362675681,0.9574465239961705,138.32012138607263,142.56891401080043
336,2022-08-06 04:08:15,21.05076099537036,191227.4,124.29250841750844,0.972834817878714,0.9434004567394877,0.9614027345242635,139.73341665823844,142.56891401080043
338,2022-08-09 02:00:07,21.411529224537038,192162.7,127.04753086419754,0.994398319929647,0.9595684666393575,0.9808706682114914,145.61913747128705,142.4734892838979
343,2022-08-12 02:29:42,21.43694444444445,193206.7,126.5632716049383,0.9906080330146458,0.9607074625205068,0.9789948774711039,144.89145337696237,143.0734166919857
344,2022-08-15 02:26:43,21.146053240740738,194231.9,124.59417344173444,0.9751959436025387,0.9476710267120372,0.9645054739596564,140.56724641136847,144.06471492228903
345,2022-08-16 01:31:16,21.3325390625,194468.8,126.30917874396135,0.9886192536000213,0.9560284827423355,0.9759612445721191,144.0925946611596,143.85122409789923
346,2022-08-17 01:50:55,21.353616898148132,194748.6,125.03997747747748,0.978685242301579,0.9569730965632753,0.9702524090319798,142.03873760980125,143.5232051070217
347,2022-08-18 01:25:50,21.22684056712964,195001.3,126.92501956181532,0.9934394265734944,0.9512915514346737,0.9770695104906942,144.75466545447404,143.5232051070217
348,2022-08-19 01:00:23,21.545953414351846,195282.8,127.55930087390762,0.998403932902874,0.9655927544119475,0.9856603192164148,146.9671325386105,143.5232051070217
350,2022-08-20 01:01:27,21.498712384259253,195608.6,125.75528083028084,0.9842839064190896,0.9634756238542448,0.9762021267732169,143.74966135188288,143.5232051070217
352,2022-08-21 02:49:58,21.2017505787037,195891.0,125.6243326118326,0.9832589775004639,0.9501671309661773,0.9704063544677022,142.4809641296999,143.39881890066346
353,2022-08-22 01:21:55,21.282743055555546,196152.9,127.17272727272726,0.9953782295544649,0.9537968496101399,0.9792283359227292,145.37180316819047,143.39881890066346
355,2022-08-24 01:51:37,21.2206785300926,196606.6,126.59598108747043,0.9908640494382196,0.9510153966411977,0.9753871339317706,144.1784679717429,143.27161594491335
357,2022-08-25 02:14:04,21.068282696759262,196830.4,125.32003129890457,0.9808772176010805,0.9441857006124659,0.96662650977593,141.50282502961144,143.51746772069012
358,2022-08-26 01:42:01,21.448702256944426,197101.9,124.62677648578811,0.9754511269344069,0.9612343948098038,0.9699294556500331,141.68290958075656,143.45995502664317
363,2022-09-02 01:20:01,21.36376446759259,198913.2,124.9190340909091,0.977738620989129,0.9574278649990009,0.9698500769037739,141.87238343166212,142.03047915231065
364,2022-09-11 02:28:06,21.463033854166667,200991.2,124.13645833333337,0.9716134171913252,0.961876672557779,0.9678317391815601,140.91580974778012,141.9290786038428
367,2022-09-13 01:53:52,21.303055555555552,201568.6,125.35537037037037,0.9811538157612685,0.9547071645285289,0.9708821363486028,142.38804587648625,141.943252396888
370,2022-09-16 02:19:09,21.34299189814813,202306.4,125.90186202686203,0.9854311943248217,0.9564969318367336,0.9741933455059271,143.4449568537372,141.943252396888
371,2022-09-17 01:57:34,21.233889756944436,202532.7,124.68385416666666,0.9758978727277728,0.9516074644267212,0.9664636617694385,141.02419710954842,141.943252396888
