group,数据采集时间,部分区域容量,累计里程,安时容量,result_svm_partial,result_svm_Ah,SOH1,SOH2,SOH3
117,2022-02-25 23:53:35,21.130818865740725,354528.7,131.54403683574878,1.0,1,0.8858209404445112,0.9828814973994285,0.8858209404445112
118,2022-02-26 12:52:24,20.650300925925908,354772.2,132.88850694444446,1.0,1,0.8948746368699251,0.9605306270799541,0.8948746368699251
120,2022-02-27 15:45:07,21.440810185185175,355309.2,135.4121315192744,1.0,1,0.9118687899153881,0.9973004716082496,0.9118687899153881
121,2022-02-28 00:00:18,20.733543113425924,355544.5,129.02154558404558,1.0,1,0.8688344192262454,0.9644025643871007,0.8688344192262454
122,2022-02-28 15:29:58,20.810865162037032,355773.2,131.27635327635323,1.0,1,0.8840183524441035,0.9679991316287088,0.8840183524441035
123,2022-03-01 01:12:00,20.989448784722217,356080.0,134.07746277205038,1.0,1,0.9028810961111899,0.9763057921320748,0.9028810961111899
124,2022-03-01 13:32:20,21.184126157407402,356313.5,131.8896713615023,1.0,1,0.8881484522650233,0.9853610392945417,0.8881484522650233
125,2022-03-02 00:27:41,21.256675347222227,356656.9,134.30400584795322,1.0,1,0.9044066430335337,0.9887356011973897,0.9044066430335337
127,2022-03-03 01:16:26,20.9219950810185,357248.5,135.0300224466891,1.0,1,0.9092956575547586,0.9731682422944329,0.9092956575547586
128,2022-03-03 15:09:35,21.0251634837963,357556.0,134.9821200510856,1.0,1,0.9089730815859519,0.9779670300201161,0.9089730815859519
130,2022-03-04 02:10:47,21.162578124999992,357876.5,127.52141203703702,1.0,1,0.8587324811880906,0.9843587514753535,0.8587324811880906
132,2022-03-05 01:13:43,21.05682581018517,358232.2,134.7672164351852,1.0,1,0.9075259150877889,0.9794397753486322,0.9075259150877889
134,2022-03-06 01:09:43,21.25686487268517,358768.9,134.65235260770973,1.0,1,0.9067524191078502,0.9887444168079913,0.9067524191078502
140,2022-03-07 15:06:58,21.27388888888888,359594.9,132.33222853535355,1.0,1,0.8911286437003133,0.9895362739832559,0.8911286437003133
141,2022-03-08 00:27:25,20.409120370370363,359839.8,127.67023273273274,1.0,1,0.8597346435953718,0.9493123251724785,0.8597346435953718
142,2022-03-08 15:54:27,21.41988715277778,360124.7,138.87313860252004,1.0,1,0.9351753009752083,0.996327255115629,0.9351753009752083
143,2022-03-09 02:19:16,21.207452256944446,360426.1,135.02219358533793,1.0,1,0.9092429378002832,0.9864460323460239,0.9092429378002832
145,2022-03-10 01:43:33,20.424887152777767,360960.8,128.66807313642758,1.0,1,0.8664541266375272,0.9500457032209215,0.8664541266375272
146,2022-03-10 15:56:21,17.842013888888882,361254.3,135.3770061728395,1.0,1,0.9116322549255789,0.829905619803711,0.9116322549255789
147,2022-03-11 14:16:34,21.322199074074057,361511.3,134.55442506459949,1.0,1,0.906092972504112,0.9917833798553068,0.906092972504112
148,2022-03-12 00:46:56,21.402773437500006,361849.5,135.36915204678365,1.0,1,0.9115793650379298,0.9955312256666445,0.9115793650379298
150,2022-03-13 00:53:18,21.316076388888884,362457.9,134.68336288416077,1.0,1,0.9069612431101393,0.9914985885265305,0.9069612431101393
151,2022-03-13 16:36:06,17.46502025462962,362814.6,135.18131868131866,1.0,1,0.9103144903051373,0.8123700917153249,0.9103144903051373
152,2022-03-14 01:01:28,21.433912037037036,363086.4,134.68661347517732,1.0,1,0.9069831326739731,0.996979610300214,0.9069831326739731
153,2022-03-14 23:54:10,21.14665726273148,363382.1,131.1093605324074,1.0,1,0.8828938189947142,0.9836182065373749,0.8828938189947142
155,2022-03-16 00:58:17,21.38726707175925,363919.1,134.66912615740742,1.0,1,0.906865372624598,0.994809960670937,0.906865372624598
161,2022-03-18 00:18:19,20.601725983796317,364931.7,128.29323161189356,1.0,1,0.8639299341331191,0.9582712062709561,0.8639299341331191
165,2022-03-20 00:01:38,21.133466435185166,365864.4,132.23903508771932,1.0,1,0.8905010766177422,0.9830046467689137,0.8905010766177422
167,2022-03-21 00:01:43,21.07397280092592,366304.1,131.84903381642508,1.0,1,0.8878747979872348,0.980237352576578,0.8878747979872348
169,2022-03-22 00:39:52,20.99279947916666,366706.7,133.64417270531402,1.0,1,0.899963309614483,0.976461646743948,0.899963309614483
176,2022-04-08 00:56:41,20.935046296296303,368298.1,132.24803921568625,1.0,1,0.8905617106479531,0.973775308120733,0.8905617106479531
181,2022-04-10 01:02:22,21.00563368055555,369329.0,134.1983695652174,1.0,1,0.9036952855781216,0.9770586183596335,0.9036952855781216
186,2022-04-12 01:27:28,21.340529513888885,370449.2,132.8462962962963,1.0,1,0.8945903892754403,0.9926360041784654,0.8945903892754403
193,2022-04-15 15:22:50,17.328988715277784,372252.5,132.1534237726098,1.0,1,0.8899245678113592,0.8060427040290647,0.8899245678113592
194,2022-04-15 23:50:11,20.938051215277774,372503.3,132.3120422979798,1.0,1,0.8909927090566411,0.9739150792903615,0.8909927090566411
195,2022-04-16 15:37:09,20.821022858796287,372814.9,132.90823970037454,1.0,1,0.8950075177578468,0.9684716079801602,0.8950075177578468
197,2022-04-17 15:23:48,21.128153935185168,373522.2,134.6157894736842,1.0,1,0.9065062020192828,0.982757540493094,0.9065062020192828
198,2022-04-18 00:16:49,21.102122395833327,373796.1,132.0744598765432,1.0,1,0.8893928228964434,0.9815467062826304,0.8893928228964434
202,2022-04-19 16:03:10,20.644464699074074,374704.3,132.21430878552974,1.0,1,0.8903345690603786,0.9602591601091878,0.8903345690603786
203,2022-04-20 00:30:41,21.0270905671296,374978.7,131.4023042929293,1.0,1,0.8848665098417108,0.9780566666103628,0.8848665098417108
205,2022-04-21 00:50:03,21.36527199074074,375499.2,133.4848224513173,1.0,1,0.8988902408897358,0.9937868787778853,0.8988902408897358
207,2022-04-21 23:56:38,20.733308738425926,375963.6,131.93314176245212,1.0,1,0.8884411830674005,0.9643916626396382,0.8884411830674005
208,2022-04-22 13:08:41,17.210794270833333,376242.9,135.9422281323877,1.0,1,0.9154384741948876,0.8005449931605,0.9154384741948876
209,2022-04-23 00:56:48,21.24978298611111,376506.6,133.48641975308644,1.0,1,0.8989009971610905,0.988415009068303,0.8989009971610905
210,2022-04-23 14:08:59,17.284218749999987,376750.6,129.41561181434597,1.0,1,0.8714880713956552,0.8039602683794882,0.8714880713956552
211,2022-04-23 23:16:26,21.36242042824073,377012.8,132.75124843945068,1.0,1,0.89395033455336,0.9936542408504226,0.89395033455336
212,2022-04-24 13:21:50,17.16699363425926,377313.8,132.90321180555557,1.0,1,0.8949736597843185,0.7985076449849983,0.8949736597843185
213,2022-04-25 00:50:26,21.28216001157407,377646.9,135.34645909645909,1.0,1,0.911426550124525,0.9899209979971073,0.911426550124525
215,2022-04-25 23:23:44,20.77021354166666,378201.2,133.5511904761905,1.0,1,0.8993371648828167,0.9661082571786834,0.8993371648828167
217,2022-04-26 23:25:36,17.322633101851846,378592.7,135.3489370748299,1.0,1,0.9114432368948541,0.805747078247562,0.9114432368948541
219,2022-04-28 00:09:38,21.226545138888877,379154.4,134.06435185185185,1.0,1,0.9027928068360564,0.9873341209958035,0.9027928068360564
222,2022-04-29 00:27:01,17.232825520833337,379743.0,135.94315578465063,1.0,1,0.9154447210291776,0.8015697574219879,0.9154447210291776
259,2022-05-15 01:21:21,21.18978877314815,382235.3,134.96054687499998,1.0,1,0.9088278072611843,0.9856244308968182,0.9088278072611843
260,2022-05-16 01:51:29,20.911293402777762,382543.3,135.18672839506172,1.0,1,0.9103509194571588,0.97267046312171,0.9103509194571588
261,2022-05-16 14:23:08,20.54098524305555,382794.7,128.61781045751633,1.0,1,0.8661156564599849,0.9554459040149593,0.8661156564599849
262,2022-05-17 00:02:49,21.338030960648137,383077.1,133.68376068376068,1.0,1,0.900229896083482,0.9925197861669344,0.900229896083482
263,2022-05-17 14:58:57,21.19383825231481,383317.4,132.6232193732194,1.0,1,0.8930881835157206,0.9858127888668667,0.8930881835157206
264,2022-05-18 00:28:06,21.20240306712962,383562.0,130.56349206349208,1.0,1,0.8792179266310235,0.9862111737124147,0.8792179266310235
267,2022-05-19 01:43:04,21.212196180555548,384142.0,132.9280045351474,1.0,1,0.8951406146655242,0.9866666917900357,0.8951406146655242
269,2022-05-20 01:31:15,21.184817708333334,384709.3,135.1252923976608,1.0,1,0.9099372078644182,0.9853932061790305,0.9099372078644182
270,2022-05-20 14:47:47,17.224911747685187,384945.7,133.72877652933832,1.0,1,0.9005330339498855,0.8012016552082802,0.9005330339498855
271,2022-05-21 01:41:00,17.319405381944446,385242.5,133.81593567251463,1.0,1,0.9011199658704344,0.8055969436883701,0.9011199658704344
272,2022-05-21 14:21:31,21.30333478009257,385512.4,133.21652046783626,1.0,1,0.8970834884055691,0.9909059237740393,0.8970834884055691
273,2022-05-21 23:56:02,21.024758391203708,385778.4,133.19642038946165,1.0,1,0.8969481339588218,0.9779481874936374,0.8969481339588218
274,2022-05-22 15:22:16,17.214046585648145,386089.2,135.66259057971013,1.0,1,0.9135553876950735,0.8006962717302283,0.9135553876950735
275,2022-05-23 01:10:50,17.384376446759262,386373.0,133.4669952210275,1.0,1,0.8987701918606752,0.8086190157565925,0.8987701918606752
276,2022-05-23 16:30:54,17.260972222222208,386650.7,132.74522569444443,1.0,1,0.8939097772329841,0.8028789765385645,0.8939097772329841
277,2022-05-24 01:18:25,20.624233217592604,386930.1,134.88114872685185,1.0,1,0.9082931380815394,0.9593181105010556,0.9082931380815394
278,2022-05-24 15:33:08,17.288253761574065,387207.0,133.05038759689924,1.0,1,0.8959647453632225,0.804147953402163,0.8959647453632225
280,2022-05-25 14:18:04,17.339283854166663,387724.0,132.86323529411766,1.0,1,0.8947044569241247,0.8065215733805711,0.8947044569241247
281,2022-05-25 23:18:05,17.198469328703712,387991.2,132.81828963795255,1.0,1,0.8944017917150374,0.7999717092923881,0.8944017917150374
282,2022-05-26 15:34:08,17.125515046296304,388274.9,130.3540157004831,1.0,1,0.87780730739396,0.7965783048630619,0.87780730739396
283,2022-05-27 00:36:11,17.1531886574074,388523.2,133.507326007326,1.0,1,0.8990417804169273,0.7978655186005013,0.8990417804169273
284,2022-05-27 15:56:17,21.12610966435185,388805.3,133.21550179211468,1.0,1,0.8970766286169582,0.9826624530291151,0.8970766286169582
285,2022-05-28 00:45:38,21.27286458333332,389059.2,133.84219348659005,1.0,1,0.9012967866683802,0.9894886293091597,0.9012967866683802
286,2022-05-28 14:21:40,17.180475983796292,389281.5,135.27576974564926,1.0,1,0.9109505262110126,0.7991347646430492,0.9109505262110126
287,2022-05-29 00:51:44,17.184418402777784,389594.4,135.0312865497076,1.0,1,0.9093041700571237,0.7993181428025292,0.9093041700571237
288,2022-05-29 15:05:50,17.22222511574074,389876.9,134.18551587301587,1.0,1,0.9036087284829615,0.8010766888808845,0.9036087284829615
289,2022-05-29 23:47:41,17.243864293981485,390134.2,135.59214409722225,1.0,1,0.9130809992631118,0.8020832162685305,0.9130809992631118
292,2022-05-31 02:25:31,21.406786747685185,390704.6,134.35800653594774,1.0,1,0.904770285060756,0.9957179012682575,0.904770285060756
295,2022-06-01 15:34:17,17.205500578703706,391552.8,133.6815578465063,1.0,1,0.900215062120535,0.8002987617162669,0.900215062120535
296,2022-06-02 01:47:03,17.15744502314815,391833.1,134.21520310633213,1.0,1,0.9038086430786206,0.7980634997180021,0.9038086430786206
299,2022-06-03 15:38:17,17.42482783564815,392652.6,133.8592105263158,1.0,1,0.9014113798532637,0.8105005766149582,0.9014113798532637
300,2022-06-03 23:51:08,17.237003472222224,392904.7,135.3037719298246,1.0,1,0.9111390936422499,0.8017640911647198,0.9111390936422499
303,2022-06-05 14:04:37,17.219952256944435,393779.5,133.02523894862605,1.0,1,0.8957953937164269,0.8009709688483914,0.8957953937164269
305,2022-06-06 23:24:53,20.557792245370354,394620.5,131.40588235294115,1.0,1,0.884890604590214,0.9562276669796096,0.884890604590214
309,2022-06-08 00:23:49,20.526928530092594,395159.0,135.23242630385488,1.0,1,0.9106586503548662,0.9547920683461512,0.9106586503548662
311,2022-06-09 00:39:38,17.210706018518525,395791.5,134.39146620847652,1.0,1,0.9049956033594745,0.8005408881815175,0.9049956033594745
312,2022-06-09 13:19:41,21.109266493055554,396008.3,129.99141081871346,1.0,1,0.8753655167578703,0.9818790076960288,0.8753655167578703
313,2022-06-10 01:00:58,17.37776186342592,396311.8,134.1689814814815,1.0,1,0.9034973854634604,0.808311344217091,0.9034973854634604
314,2022-06-10 14:49:04,18.152330729166668,396562.9,130.29967948717947,1.0,1,0.877441405930643,0.8443397353284525,0.877441405930643
315,2022-06-10 23:33:03,21.09726996527777,396823.2,131.55987237237235,1.0,1,0.8859275773569989,0.9813209997333114,0.8859275773569989
316,2022-06-11 15:05:20,21.2995674189815,397133.7,133.66359649122808,1.0,1,0.9000941098903394,0.99073068827779,0.9000941098903394
317,2022-06-12 01:45:02,21.160873842592572,397474.4,134.75780141843973,1.0,1,0.9074625141219346,0.9842794782746678,0.9074625141219346
319,2022-06-12 23:32:36,20.696463541666656,398022.1,135.3668069584736,1.0,1,0.9115635731527011,0.962677840643774,0.9115635731527011
320,2022-06-13 14:08:20,17.13422743055554,398301.8,132.87386621315196,1.0,1,0.894776045807386,0.7969835537718262,0.894776045807386
325,2022-06-15 14:17:13,21.309427083333336,399335.8,129.86385459533605,1.0,1,0.8745065498562173,0.9911893019133317,0.8745065498562173
326,2022-06-15 23:55:24,21.324614872685178,399603.2,134.7826388888889,1.0,1,0.9076297702892288,0.9918957486078573,0.9076297702892288
327,2022-06-16 15:27:45,17.254495081018508,399927.0,134.2873357228196,1.0,1,0.9042943859804706,0.8025776979991189,0.9042943859804706
328,2022-06-16 23:55:26,20.5668605324074,400183.1,135.69731379731385,1.0,1,0.9137892147389508,0.9566494703937816,0.9137892147389508
331,2022-06-17 23:53:54,20.965782696759252,400651.9,132.353431372549,1.0,1,0.8912714241534327,0.9752049848172982,0.8912714241534327
332,2022-06-18 15:56:52,17.31270833333333,400928.1,135.00806451612902,1.0,1,0.9091477922834258,0.8052854363488356,0.9091477922834258
333,2022-06-19 01:29:54,17.361730324074088,401210.2,135.7935090702948,1.0,1,0.9144369961909119,0.8075656512317002,0.9144369961909119
334,2022-06-19 16:00:51,17.28090711805555,401487.6,133.81529374201787,1.0,1,0.901115643093895,0.8038062307255257,0.901115643093895
335,2022-06-20 01:37:03,17.206238425925918,401786.3,134.08680555555554,1.0,1,0.9029440106565391,0.8003330820323524,0.9029440106565391
336,2022-06-20 14:05:02,17.235257523148146,402047.1,134.750140291807,1.0,1,0.907410923897384,0.8016828798755967,0.907410923897384
337,2022-06-21 00:21:14,17.213990162037028,402327.8,134.18391812865497,1.0,1,0.9035979692311823,0.8006936472354684,0.9035979692311823
338,2022-06-21 15:45:39,17.129247685185188,402658.5,134.01186342592595,1.0,1,0.90243934842065,0.7967519252856148,0.90243934842065
344,2022-06-24 00:29:39,17.20097800925925,403770.4,135.24635416666666,1.0,1,0.9107524409426502,0.8000883983670799,0.9107524409426502
346,2022-06-24 23:53:38,17.182902199074082,404310.7,134.2622448979592,1.0,1,0.9041254237180297,0.7992476179177094,0.9041254237180297
347,2022-06-25 14:41:35,17.15669994212962,404599.5,133.5262188208617,1.0,1,0.8991690051110784,0.7980288429282284,0.8991690051110784
348,2022-06-26 00:45:57,17.161977719907387,404875.2,134.06088664422,1.0,1,0.902769472038394,0.7982743341303494,0.902769472038394
350,2022-06-27 00:16:28,17.36582175925925,405416.9,133.4768217893218,1.0,1,0.8988363642252855,0.8077559607491334,0.8988363642252855
351,2022-06-27 15:29:54,17.387630208333313,405721.7,134.89127837514928,1.0,1,0.9083613513947162,0.8087703616210572,0.9083613513947162
352,2022-06-28 00:39:36,17.160873842592572,405978.2,134.92241863075196,1.0,1,0.9085710506799685,0.7982229882456952,0.9085710506799685
354,2022-06-28 15:53:45,17.16887297453704,406257.6,125.08621593291406,1.0,1,0.8423338077475415,0.7985950608489119,0.8423338077475415
357,2022-06-29 15:17:56,17.170005787037034,406809.2,133.5710872162485,1.0,1,0.8994711500440897,0.7986477526283142,0.8994711500440897
358,2022-06-30 00:01:17,17.273381076388887,407100.3,134.51928530092593,1.0,1,0.9058563404282455,0.803456163501448,0.9058563404282455
359,2022-06-30 13:56:06,17.26189380787036,407349.3,131.5870147255689,1.0,1,0.8861103546642247,0.8029218432863037,0.8861103546642247
360,2022-06-30 23:51:44,20.98258680555556,407605.1,132.1645593869732,1.0,1,0.8899995553259974,0.9759866131924747,0.8899995553259974
361,2022-07-01 15:05:28,17.142375578703703,407903.2,133.83318557919625,1.0,1,0.9012361271874114,0.797362557732997,0.9012361271874114
365,2022-07-03 02:02:04,17.858339120370363,408799.5,135.6716374269006,1.0,1,0.9136163093976385,0.8306649736207997,0.9136163093976385
366,2022-07-03 14:36:25,17.28811342592592,409103.7,134.8916962174941,1.0,1,0.9083641651558546,0.8041414258126331,0.9083641651558546
367,2022-07-03 23:58:46,20.78766999421296,409388.3,134.5003367003367,1.0,1,0.9057287400626355,0.9669202287509637,0.9057287400626355
368,2022-07-04 14:41:28,17.394113136574067,409682.3,134.8252551020408,1.0,1,0.9079167489689203,0.8090719093394533,0.9079167489689203
369,2022-07-05 00:46:30,17.35830729166665,409981.9,135.2273936170213,1.0,1,0.9106247601117877,0.8074064318829545,0.9106247601117877
370,2022-07-05 15:35:54,17.457183159722216,410287.1,134.1430844907407,1.0,1,0.9033229944591662,0.812005556122701,0.9033229944591662
374,2022-07-07 00:46:26,17.131239872685182,411103.1,134.68459595959598,1.0,1,0.9069695466719573,0.7968445901390468,0.9069695466719573
375,2022-07-07 15:31:32,21.33674623842592,411420.7,133.26034580498867,1.0,1,0.8973786093574988,0.9924600284401024,0.8973786093574988
376,2022-07-08 00:33:34,17.13764322916665,411705.4,134.52319587628867,1.0,1,0.9058826743437071,0.7971424366468833,0.9058826743437071
378,2022-07-09 01:33:48,21.28104311342592,412265.0,132.76866319444443,1.0,1,0.8940676059631271,0.9898690464598161,0.8940676059631271
380,2022-07-09 15:33:32,17.155324074074073,412518.5,127.57638888888891,1.0,1,0.8591026967279325,0.7979648456329389,0.8591026967279325
381,2022-07-10 00:15:23,17.39986545138888,412792.6,133.26643990929708,1.0,1,0.8974196472132578,0.8093394732154497,0.8974196472132578
382,2022-07-10 15:15:51,17.19389612268519,413079.6,133.3843995510662,1.0,1,0.8982139904865823,0.7997589906273916,0.8982139904865823
383,2022-07-11 00:42:02,17.171977719907414,413354.8,134.63459335624285,1.0,1,0.9066328278499384,0.7987394753554231,0.9066328278499384
384,2022-07-11 14:05:15,17.14280237268519,413592.2,133.90558510638297,1.0,1,0.9017236674728015,0.7973824096805372,0.9017236674728015
386,2022-07-12 14:54:16,17.18707175925927,414144.2,134.550975177305,1.0,1,0.9060697408739967,0.7994415613509644,0.9060697408739967
388,2022-07-13 01:08:18,17.24169994212962,414464.6,134.63571859903382,1.0,1,0.906640405263946,0.8019825433413441,0.906640405263946
389,2022-07-13 15:21:51,17.126287615740754,414778.2,134.30190058479533,1.0,1,0.9043924661370717,0.7966142402528464,0.9043924661370717
391,2022-07-14 01:10:23,17.27841724537037,415041.4,131.05694444444447,1.0,1,0.8825408477050181,0.8036904164824199,0.8825408477050181
393,2022-07-15 00:12:13,17.261782407407406,415603.2,130.74549501424502,1.0,1,0.880443539200607,0.8029166615915224,0.880443539200607
394,2022-07-15 14:59:24,17.123425925925908,415909.1,132.47362671660423,1.0,1,0.8920808227036764,0.7964811312622209,0.8920808227036764
395,2022-07-16 02:38:57,17.358870081018505,416299.1,134.6263157894737,1.0,1,0.9065770865015927,0.8074326095358123,0.9065770865015927
397,2022-07-17 01:09:01,17.12693287037038,416835.4,133.962962962963,1.0,1,0.9021100514404752,0.7966442537057371,0.9021100514404752
398,2022-07-17 15:15:03,17.19171151620369,417109.5,133.7976992143659,1.0,1,0.900997161090406,0.7996573755738811,0.900997161090406
401,2022-07-19 01:48:08,17.233169849537028,418007.3,135.04296875000003,1.0,1,0.9093828382955207,0.8015857735694941,0.9093828382955207
402,2022-07-19 15:16:11,17.238495370370362,418284.2,134.26576967592592,1.0,1,0.9041491596638656,0.8018334854979506,0.9041491596638656
403,2022-07-20 01:19:33,17.355704571759237,418539.1,133.23719135802466,1.0,1,0.8972226867138083,0.807285368650329,0.8972226867138083
405,2022-07-21 01:32:03,17.191485821759255,419116.3,136.01204648526075,1.0,1,0.9159086327858051,0.7996468775948434,0.9159086327858051
408,2022-07-22 00:42:57,17.36892795138889,419696.4,133.56333333333333,1.0,1,0.8994189351963382,0.8079004425503824,0.8994189351963382
409,2022-07-22 14:54:45,17.248651620370357,419931.0,133.6216724537037,1.0,1,0.8998117923391953,0.8023058945546646,0.8998117923391953
411,2022-07-23 01:40:27,17.188086082175925,420225.6,131.93443200663353,1.0,1,0.8884498716050314,0.7994887416913717,0.8884498716050314
414,2022-07-24 01:00:43,17.154487847222224,420798.5,135.4645903479237,1.0,1,0.9122220490219697,0.7979259492747082,0.9122220490219697
416,2022-07-25 01:13:39,17.258411458333338,421401.0,133.8386284722222,1.0,1,0.9012727797695805,0.8027598648533256,0.9012727797695805
420,2022-07-27 02:07:19,17.258135127314812,422583.7,132.75373357228196,1.0,1,0.8939670695020107,0.8027470115584773,0.8939670695020107
423,2022-07-28 00:55:43,17.1504904513889,423102.8,135.62948933782266,1.0,1,0.913332483077548,0.797740013915207,0.913332483077548
424,2022-07-28 14:07:22,17.214541377314806,423380.0,133.0372732426304,1.0,1,0.8958764329629708,0.8007192865304269,0.8958764329629708
432,2022-08-01 00:30:36,17.128705150462963,425390.8,135.04995659722223,1.0,1,0.9094298946391374,0.7967266897590808,0.9094298946391374
433,2022-08-09 17:13:40,21.10700086805555,425457.9,132.37962962962962,1.0,1,0.8914478438930378,0.9817736241372231,0.8914478438930378
434,2022-08-10 15:23:58,20.994283854166664,425737.7,134.21875,1.0,1,0.903832527952159,0.9765306911445448,0.903832527952159
436,2022-08-11 14:26:47,19.641568287037035,426245.4,135.31574074074072,1.0,1,0.911219691923987,0.9136103135376223,0.911219691923987
