group,数据采集时间,部分区域容量,累计里程,安时容量,result_svm_partial,result_svm_Ah,SOH1,SOH2,SOH3
258,2022-04-22 12:06:38,20.30340277777777,75177.6,125.58582621082624,1.0,1,0.8666633850363586,0.977176057817924,0.9565769193166894
259,2022-04-23 00:05:06,20.47752893518518,75438.8,136.09477124183007,1.0,1,0.9391852463683954,0.9855565206359395,0.9769130928997929
261,2022-04-24 12:58:03,20.388955729166657,75795.2,132.98830128205128,1.0,1,0.9177476060543043,0.9812936087864929,0.9694488775123928
263,2022-04-24 23:55:28,20.256141493055555,76082.7,132.26976495726495,1.0,1,0.9127890120608587,0.9749014343768321,0.9633239169959718
267,2022-04-26 11:58:39,20.030989583333337,76905.0,132.81770833333331,1.0,1,0.9165703500942961,0.9640651692462728,0.9552123170513356
268,2022-04-26 15:46:19,18.833865740740723,76989.7,126.76772030651344,1.0,1,0.8748195947666129,0.9064491740346302,0.9005535417267818
273,2022-04-28 13:32:27,19.342789351851845,77816.3,137.91218637992833,1.0,1,0.9517271645380174,0.9309429977290671,0.9348170867358234
274,2022-04-28 23:54:21,19.638796296296295,78023.5,135.79065656565655,1.0,1,0.9370865616470055,0.9451894224404728,0.943679080254914
275,2022-04-29 13:39:17,20.494852430555543,78239.4,134.48589065255732,1.0,1,0.9280824178113124,0.9863902776715909,0.9755219161457912
277,2022-04-29 23:36:59,20.251712384259253,78470.9,127.48284722222223,1.0,1,0.8797546605475104,0.9746882671988676,0.956993006894212
278,2022-04-30 04:06:10,20.125535300925918,78634.8,132.7429337231969,1.0,1,0.9160543331305122,0.9686155302183659,0.9588183246006587
279,2022-04-30 23:15:17,20.511691261574068,78886.7,133.1017113095238,1.0,1,0.9185302446789959,0.9872007084497733,0.9744007972852482
282,2022-05-02 02:29:43,20.25122106481481,79439.7,132.17884615384617,1.0,1,0.9121615845850694,0.974664620640549,0.9630142943562566
284,2022-05-03 06:01:48,20.2582450810185,79732.3,132.18174603174603,1.0,1,0.9121815965408188,0.9750026772973122,0.9632930687001331
285,2022-05-03 12:16:24,19.28444299768517,79870.0,129.83858024691358,1.0,1,0.8960114915850638,0.9281348644827994,0.9221471909355747
291,2022-05-05 23:44:35,19.94285300925925,80804.8,128.7688888888889,1.0,1,0.8886295890148366,0.9598232719177344,0.9465530423809966
292,2022-05-06 14:57:34,20.288039641203692,81040.9,134.9011437908497,1.0,1,0.930948065164504,0.9764366502714409,0.9679577524106039
293,2022-05-06 23:10:15,20.653155381944455,81269.1,136.47276688453158,1.0,1,0.9417937810503485,0.9940091904061827,0.9842764382959749
299,2022-05-09 23:09:52,20.537044270833324,82318.0,129.33462532299745,1.0,1,0.8925337163181822,0.9884209154226111,0.9705479091407734
302,2022-05-11 00:18:32,20.66211805555555,82750.9,136.0397173489279,1.0,1,0.9388053213830556,0.994440552092825,0.9840703583938282
305,2022-05-12 00:15:50,19.592550636574064,83182.0,134.36549707602342,1.0,1,0.9272515859593139,0.9429636796941376,0.9400350056620858
312,2022-05-14 23:27:09,19.725230034722205,84450.4,135.62155414908577,1.0,1,0.9359195917971036,0.9493493645300786,0.9468461063823597
316,2022-05-16 00:55:38,19.754584780092596,84911.0,128.11546840958604,1.0,1,0.8841203571888339,0.950762169795937,0.9383403914304785
317,2022-05-16 09:57:16,19.987029803240727,85124.5,132.49053945249597,1.0,1,0.9143125691145456,0.9619494428784515,0.9530701122484877
320,2022-05-17 12:30:23,19.890390624999995,85729.9,126.5295138888889,1.0,1,0.8731757406274578,0.9572983264002127,0.9416181989379075
324,2022-05-18 23:43:07,19.37757957175924,86436.9,134.65104166666666,1.0,1,0.9292221191713202,0.9326174052316822,0.9319845369275471
330,2022-05-20 23:27:37,18.653551793981475,87298.3,132.5524122807017,1.0,1,0.9147395513334191,0.8977709010578145,0.900933792411434
332,2022-05-21 13:07:19,19.194741319444447,87490.0,127.44452861952864,1.0,1,0.8794902252133466,0.9238176407502899,0.9155551804453792
342,2022-05-24 23:16:29,19.426027199074067,89026.7,134.6719001610306,1.0,1,0.9293660629098587,0.9349491257806115,0.9339084642669491
346,2022-05-26 23:32:40,19.566273148148156,89771.4,132.247,1.0,1,0.91263191188866,0.9416989787555595,0.9362809889346149
347,2022-05-27 12:21:26,18.913645833333316,89943.2,130.02233115468408,1.0,1,0.8972795501593216,0.910288884906017,0.9078639947869827
350,2022-05-28 10:41:22,19.489538483796302,90551.7,131.47136488340195,1.0,1,0.9072792811341712,0.9380058403378262,0.9322785275077989
352,2022-05-28 23:36:43,19.364066840277765,90843.0,133.22482943469788,1.0,1,0.9193798785456678,0.9319670552473006,0.9296208537693131
353,2022-05-29 08:29:51,19.098687789351846,90934.0,127.39988425925924,1.0,1,0.879182136047863,0.9191947107467481,0.9117365202309649
355,2022-05-30 03:06:30,19.022676504629633,91279.5,124.07565789473684,1.0,1,0.8562417664167579,0.9155363876386717,0.9044840975783033
360,2022-05-31 23:14:21,18.84772222222221,92190.9,131.46252314814816,1.0,1,0.9072182646290778,0.907116068254161,0.907135117266625
367,2022-06-03 13:40:38,19.407651909722222,93566.1,133.10680751173706,1.0,1,0.9185654133918533,0.9340647472847196,0.931175730871488
378,2022-06-08 11:34:17,20.066970775462952,95435.4,132.71200854700854,1.0,1,0.9158409195735296,0.9657968966747061,0.9564852940741101
379,2022-06-08 23:41:49,20.119633969907408,95679.5,130.06171594982078,1.0,1,0.8975513432501663,0.9683315069221892,0.955138355784655
384,2022-06-10 09:09:43,19.927702546296292,96403.4,128.29758230452677,1.0,1,0.8853771187949289,0.9590941000722907,0.945353537392871
390,2022-06-12 11:55:35,19.608519097222224,97367.3,128.18309523809526,1.0,1,0.8845870475621304,0.9437322206917417,0.9327077871827949
393,2022-06-14 00:35:22,20.132264178240742,97740.3,125.81450617283951,1.0,1,0.8682414974392321,0.9689393822287903,0.9501696825793986
394,2022-06-14 13:32:35,19.296847511574068,98009.5,132.5216894977169,1.0,1,0.9145275344848405,0.9287318774127881,0.9260842423504259
395,2022-06-15 05:13:13,18.68378472222222,98078.2,128.51299283154125,1.0,1,0.8868636592919548,0.899225972109595,0.8969216843974563
396,2022-06-15 12:29:04,20.08246383101851,98259.8,129.31568287037035,1.0,1,0.8924029951165147,0.9665425570508036,0.9527232269571057
399,2022-06-16 05:57:37,18.662951388888896,98616.9,127.37294238683128,1.0,1,0.8789962111305206,0.8982232911914907,0.894639437184692
403,2022-06-17 12:53:16,19.923467881944443,99301.3,124.96444444444444,1.0,1,0.8623752512453027,0.9588902912495623,0.9409002578311363
404,2022-06-17 19:49:38,19.05213975694443,99457.4,123.31172839506172,1.0,1,0.8509699157143854,0.9169544152009768,0.9046551574810452
406,2022-06-18 06:10:39,19.339592013888893,99773.4,128.76785714285714,1.0,1,0.8886224689716329,0.9307891140603862,0.9229294130826308
410,2022-06-20 12:31:33,19.258969907407405,100526.1,132.07571684587816,1.0,1,0.9114498928453505,0.926908878168559,0.9240273825740153
415,2022-06-21 23:49:55,20.08073408564814,101334.6,131.96309523809524,1.0,1,0.9106726950773035,0.966459306682353,0.95606089616487
418,2022-06-22 23:07:24,19.568794849537042,101891.1,128.58551810237205,1.0,1,0.8873641536440273,0.9418203449250218,0.9316699196551151
433,2022-06-28 23:01:48,19.233046874999996,104361.1,133.08108164983165,1.0,1,0.9183878801205071,0.9256612367317116,0.9243055109454101
436,2022-06-30 01:41:11,19.336232638888884,104903.3,131.82914462081126,1.0,1,0.9097483065622481,0.9306274317623414,0.9267356428755462
440,2022-07-02 00:12:58,19.809771412037023,105628.1,131.7166666666667,1.0,1,0.9089721001429245,0.9534182297696241,0.9451336416135322
444,2022-07-03 01:16:29,19.51642216435184,106144.0,131.5294014084507,1.0,1,0.9076797891594165,0.9392997165058964,0.9334058832792173
446,2022-07-04 00:57:38,19.437732928240724,106535.8,133.1362721417069,1.0,1,0.9187687477705725,0.9355125071214712,0.9323915345739857
453,2022-07-06 23:47:24,19.949665798611097,107683.7,127.48680555555556,1.0,1,0.8797819768671085,0.9601511625040784,0.9451706544365589
461,2022-07-11 06:21:15,19.279484953703705,108758.3,123.56818181818184,1.0,1,0.8527396917989281,0.9278962403504152,0.9138873478503952
466,2022-07-12 15:19:09,19.9130497685185,109355.5,129.35324947589095,1.0,1,0.8926622409445443,0.9583888811598897,0.9461376874194868
467,2022-07-12 21:55:37,19.988776041666643,109509.7,129.3301917989418,1.0,1,0.8925031207240643,0.9620334870359617,0.9490732933346357
470,2022-07-14 05:07:21,19.39414496527776,109829.6,135.43080808080808,1.0,1,0.9346032598653583,0.9334146758228141,0.9336362233313168
471,2022-07-14 15:06:40,18.900039062499996,109910.0,128.04594017094018,1.0,1,0.8836405452508268,0.9096340089313805,0.9047889269601854
472,2022-07-14 22:58:53,19.36877025462964,110111.2,131.6129943502825,1.0,1,0.9082566611211573,0.9321934243906878,0.9277317034907244
475,2022-07-15 23:11:10,19.225140335648142,110496.0,126.87268518518518,1.0,1,0.8755439537154234,0.9252807053971669,0.9160099655742436
476,2022-07-16 04:54:31,18.97781105324074,110596.2,126.47459349593495,1.0,1,0.8727967369205818,0.9133770725031612,0.9058130535354509
480,2022-07-17 02:03:06,19.534971064814794,111124.3,124.53515625000004,1.0,1,0.8594127484615192,0.9401924506761058,0.925135423892438
482,2022-07-17 08:24:27,19.521725983796284,111311.3,125.1412037037037,1.0,1,0.863595060698234,0.9395549823562972,0.9253963441893414
486,2022-07-18 05:28:01,19.237463831018513,111838.9,124.02777777777776,1.0,1,0.8559113474077684,0.9258738190124736,0.9128330825412585
487,2022-07-18 13:10:22,18.797039930555556,111961.0,126.09375,1.0,1,0.8701685493032788,0.9046767962506422,0.8982445913241669
489,2022-07-18 23:14:46,19.793674768518514,112174.0,124.26960784313724,1.0,1,0.8575802082129375,0.9526435194991499,0.9349240827478444
497,2022-07-20 23:14:32,19.379755497685164,113480.2,135.2299145299145,1.0,1,0.933216900511739,0.9327221296831285,0.9328143530686317
499,2022-07-21 12:09:04,19.631393229166665,113717.0,122.3218954248366,1.0,1,0.8441391130794146,0.944833122561449,0.926064145254522
503,2022-07-23 01:33:12,19.94286747685184,114297.6,129.6035575048733,1.0,1,0.8943896078795314,0.9598239682239276,0.9476272543308695
505,2022-07-23 16:00:25,18.968467881944434,114613.9,127.54616013071896,1.0,1,0.8801915807099988,0.9129273979636385,0.9068255671365832
509,2022-07-24 22:59:23,19.425222800925923,115316.3,133.0404365079365,1.0,1,0.9181073894208561,0.9349104111562738,0.9317783923275259
511,2022-07-26 00:05:41,19.916166087962967,115722.4,131.62914862914866,1.0,1,0.9083681412334231,0.9585388655138906,0.9491872348624147
513,2022-07-26 08:35:08,18.60650390625,115897.1,124.8176440329218,1.0,1,0.8613621867505774,0.8955065481330713,0.8891421700807515
515,2022-07-26 17:14:10,19.240293692129622,116156.9,126.2689909297052,1.0,1,0.8713778808171732,0.9260100165038494,0.915826795871294
516,2022-07-26 23:10:41,19.695982349537015,116308.1,124.9870801033592,1.0,1,0.8625314591341187,0.9479417119300502,0.9320215682715363
519,2022-07-28 00:19:05,19.275959201388893,116738.4,132.1424418604651,1.0,1,0.911910359832377,0.9277265505311499,0.9247784732241254
520,2022-07-28 13:39:05,19.980632233796292,116841.4,126.46027131782948,1.0,1,0.8726979000714524,0.9616415362798507,0.9450627835002342
522,2022-07-29 14:45:57,19.92665653935184,117315.1,134.97243589743587,1.0,1,0.9314400494933457,0.9590437571345272,0.9538985318627415
523,2022-07-29 23:04:07,19.526856192129625,117421.7,128.47880116959064,1.0,1,0.8866277038312135,0.9398018925323809,0.92989042762816
525,2022-07-30 22:45:59,19.57171874999999,117818.8,134.67832647462276,1.0,1,0.929410410674723,0.9419610684066523,0.939621673924604
528,2022-08-01 01:14:22,19.233777488425932,118323.4,132.99067164179104,1.0,1,0.9177639638237899,0.9256964001944651,0.924217824467908
530,2022-08-02 00:54:01,19.51431712962963,118818.9,134.36488340192042,1.0,1,0.9272473510158378,0.9391984039547968,0.9369707735072753
531,2022-08-02 07:40:29,19.125295138888877,118907.3,122.7142094017094,1.0,1,0.846846458083642,0.9204752874665302,0.9067511559622663
540,2022-08-05 00:08:51,19.274522569444454,120171.9,131.85079365079363,1.0,1,0.9098977057593818,0.9276574073261725,0.9243470670447641
545,2022-08-09 12:13:02,19.429020543981476,121783.1,131.73841503267974,1.0,1,0.9091221848545243,0.9350931915319699,0.9302522954600542
546,2022-08-10 00:17:42,19.592676504629633,122024.6,131.69400161030595,1.0,1,0.9088156893833642,0.9429697375580186,0.9366035539247792
555,2022-08-15 00:44:05,19.056565393518525,124331.4,129.4094982078853,1.0,1,0.8930504114725812,0.9171674152654556,0.9126720982229826
557,2022-08-15 15:29:22,19.220046296296285,124664.3,127.19444444444444,1.0,1,0.8777644030862648,0.9250355359865662,0.9162243780513288
559,2022-08-16 06:55:43,18.861507523148152,124883.5,122.85363247863248,1.0,1,0.8478086118508633,0.9077795366472222,0.896601186193523
560,2022-08-16 12:51:26,19.151919849537023,125009.7,124.0579861111111,1.0,1,0.8561198140573332,0.9217566997537441,0.909522235911552
562,2022-08-17 00:29:08,19.681124131944447,125227.2,124.30621527777778,1.0,1,0.8578328348363417,0.9472266054697085,0.9305639493590919
569,2022-08-19 02:41:49,19.08219618055555,126076.1,134.5952380952381,1.0,1,0.9288370206807454,0.9184009913172011,0.9203462271788612
570,2022-08-19 07:19:59,19.72569444444445,126186.8,127.44243421052629,1.0,1,0.8794757717702281,0.949371715958879,0.9363433799429506
572,2022-08-19 15:40:21,18.659632523148133,126395.3,128.0280612244898,1.0,1,0.88351716326801,0.8980635585507859,0.8953521662409114
574,2022-08-20 14:48:18,19.181521990740745,126784.3,132.1687908496732,1.0,1,0.912092193283399,0.9231814118555048,0.9211144240296945
575,2022-08-21 05:40:39,19.15795428240741,127005.8,125.39111111111112,1.0,1,0.8653196629577738,0.9220471290668987,0.9114733468770893
583,2022-08-23 14:07:57,19.924537905092595,128294.1,128.40670731707314,1.0,1,0.8861301866818002,0.9589417900556062,0.9453699863461933
584,2022-08-24 00:18:04,19.229230324074063,128574.1,129.64776867030963,1.0,1,0.894694707582655,0.925477551157964,0.9197397471368546
591,2022-08-26 14:58:37,19.117293113425923,129728.8,129.3447971781305,1.0,1,0.8926039119339432,0.9200901605111113,0.91496682915852
592,2022-08-26 23:54:02,19.849395254629638,129893.0,122.11136363636363,1.0,1,0.8426862405860694,0.955325273171365,0.9343297893551721
600,2022-08-30 01:28:57,19.996380208333328,131219.7,127.64686761229314,1.0,1,0.8808865595106561,0.9623994655710708,0.9472057724016418
602,2022-08-30 08:55:11,19.702335069444445,131426.4,129.42687074829928,1.0,1,0.8931702987650898,0.9482474599794538,0.9379812882947639
605,2022-08-31 06:00:35,20.034683159722213,131993.7,132.37640646976087,1.0,1,0.9135249414009257,0.9642429362173779,0.954789296436228
606,2022-08-31 15:32:31,19.22109230324073,132256.9,131.64440359477123,1.0,1,0.9084734152165148,0.9250858789243294,0.9219893793813279
609,2022-09-01 07:22:07,19.601563946759256,132575.9,129.25781249999997,1.0,1,0.8920036337188813,0.943397478452457,0.9338178628379619
610,2022-09-01 14:32:24,18.626533564814814,132705.6,125.78522727272724,1.0,1,0.8680394447757503,0.8964705492421476,0.8911711003743787
612,2022-09-02 09:33:09,19.764607928240732,132922.4,125.04563492063492,1.0,1,0.8629355438758567,0.9512445707265357,0.9347841066981077
614,2022-09-03 01:22:50,19.70617766203703,133143.4,128.9676724137931,1.0,1,0.8900013871530574,0.9484323989043484,0.937541082338228
617,2022-09-04 07:25:16,19.803110532407416,133733.0,128.4454365079365,1.0,1,0.886397455470533,0.9530976503983088,0.9406649897921145
618,2022-09-04 12:40:46,19.499016203703704,133857.8,128.38042005420056,1.0,1,0.8859487792020561,0.9384619905249443,0.9286737292698494
623,2022-09-05 18:13:03,19.4781568287037,134370.5,124.97361111111113,1.0,1,0.862438510090688,0.9374580562556917,0.9234747004752454
625,2022-09-06 05:34:57,19.696393229166667,134597.4,126.56456456456456,1.0,1,0.8734176241118081,0.947961487025936,0.9340667967796847
636,2022-09-09 07:26:23,19.36818865740739,136173.4,124.25571895424837,1.0,1,0.8574843614775055,0.9321654328817227,0.9182451674989758
639,2022-09-10 00:35:01,19.167157118055556,136664.9,135.00310945273637,1.0,1,0.9316517266234001,0.9224900494363475,0.9241977509381718
641,2022-09-11 07:03:25,19.454374999999995,136991.4,132.59307628524047,1.0,1,0.9150201722035126,0.9363134681354273,0.9323444794121498
645,2022-09-12 07:58:51,19.53834635416666,137485.3,124.710113960114,1.0,1,0.860620125486941,0.9403548989109632,0.9254926428476028
646,2022-09-12 15:17:46,19.09429253472223,137591.2,127.28602430555556,1.0,1,0.8783963924980196,0.9189831729252763,0.9114179526632276
648,2022-09-13 12:25:55,19.54331886574075,137838.2,124.29947916666669,1.0,1,0.8577863491696572,0.9405942193495423,0.9251591498331326
649,2022-09-13 23:17:17,19.737536168981475,137990.9,130.06377995642703,1.0,1,0.8975655868874148,0.949941642577954,0.9401789466068747
652,2022-09-14 21:22:27,19.565105613425914,138462.1,128.32337962962964,1.0,1,0.8855551452312961,0.9416427868457732,0.9311882654886809
659,2022-09-17 05:48:14,19.866399016203705,139506.3,132.92406204906206,1.0,1,0.9173042933589598,0.9561436418401483,0.948904136193198
663,2022-09-18 04:06:20,19.961616030092603,140043.7,125.51171023965142,1.0,1,0.8661519133169642,0.9607263114196035,0.9430980062112244
669,2022-09-20 00:15:11,19.532586805555542,140938.8,133.11527777777778,1.0,1,0.9186238664009269,0.9400776994154786,0.9360787871954963
672,2022-09-21 03:43:14,19.958119212962963,141575.9,136.30351851851853,1.0,1,0.9406258040084609,0.9605580142127239,0.9568427266506822
673,2022-09-21 08:26:14,19.85331452546295,141718.5,133.04655349794237,1.0,1,0.9181496025544928,0.9555139025190824,0.9485493402602946
677,2022-09-22 12:47:52,19.758580729166674,142464.2,129.09116161616163,1.0,1,0.8908535818104424,0.9509544895664791,0.9397519107874502
678,2022-09-23 05:13:33,20.482456597222217,142652.8,127.45942265795206,1.0,1,0.879593008450487,0.985793682525319,0.9659982840508295
681,2022-09-24 02:20:34,20.17536458333333,143061.3,126.106220657277,1.0,1,0.8702546088720646,0.9710137480087386,0.9522326307838936
686,2022-09-26 04:18:20,19.849033564814807,144213.7,134.6996753246753,1.0,1,0.9295577383406819,0.955307865516536,0.9505081405368656
689,2022-09-26 15:12:44,18.98806712962963,144617.2,128.88345410628017,1.0,1,0.8894201995646693,0.91387068396347,0.909313207414616
700,2022-10-08 22:44:37,19.972173032407394,146159.0,135.88372507122506,1.0,1,0.9377288241419854,0.9612344060487281,0.9568530557016404
703,2022-10-09 22:51:33,20.11053096064816,146741.5,137.9802927927928,1.0,1,0.9521971645061406,0.9678933910654733,0.9649676746140984
712,2022-10-13 04:32:38,20.554431423611092,147802.1,127.18798449612406,1.0,1,0.87771982320932,0.9892577362055124,0.9684674968590392
713,2022-10-13 10:53:39,19.482630208333315,148001.1,136.03799019607845,1.0,1,0.9387934023617764,0.9376733541306063,0.9378821268266349
715,2022-10-14 06:47:54,20.267848668981458,148264.6,124.7347670250896,1.0,1,0.8607902554242749,0.9754648853483104,0.9540899739926504
721,2022-10-15 21:11:01,19.50906539351852,149259.4,136.0806277056277,1.0,1,0.9390876423207781,0.9389456448066912,0.938972112598899
724,2022-10-17 01:33:44,19.99291377314815,150016.5,135.75462962962962,1.0,1,0.936837941024188,0.9622326306071975,0.9574991578320867
727,2022-10-17 22:04:57,19.87356336805554,150606.5,133.14256066411238,1.0,1,0.9188121446432869,0.9564884526669847,0.9494657333022171
729,2022-10-18 21:50:26,19.96280237268518,151047.8,132.23104700854702,1.0,1,0.9125218208537776,0.9607834085274393,0.9517876336198481
736,2022-10-21 20:43:25,19.738509837962955,152208.2,132.58626760563376,1.0,1,0.9149731857441835,0.9499885039847514,0.9434617829133325
746,2022-10-24 13:07:06,20.221099537037016,153827.3,135.0224499089253,1.0,1,0.9317851944336983,0.9732149111464551,0.9654925707926043
747,2022-10-24 22:25:42,20.111931423611107,154108.7,137.72954204204206,1.0,1,0.9504667423637466,0.9679607935049674,0.9646999694443824
748,2022-10-25 15:21:47,19.959162326388874,154290.0,125.29050925925924,1.0,1,0.8646254131041279,0.9606082178892478,0.9427173910750812
749,2022-10-25 19:29:45,19.554603587962962,154416.7,127.1199074074074,1.0,1,0.877250025606113,0.9411373381801819,0.9292289880601363
751,2022-10-26 14:10:56,19.903517071759254,154913.4,135.5992714025501,1.0,1,0.9357658193442466,0.957930085009238,0.9537987508670104
