group,数据采集时间,累计里程,安时容量,平均容量
128,2022-02-20 13:22:18,54788.4,140.2457264957265,136.98638918483377
129,2022-02-21 11:56:12,54956.0,141.39612268518516,136.80747367588165
131,2022-02-21 22:14:53,55236.0,137.88813813813815,136.32068527013107
132,2022-02-22 01:09:10,55236.0,130.8424095607235,136.32068527013107
133,2022-02-22 14:31:35,55369.2,137.13377192982455,136.3313404855826
134,2022-02-22 23:00:36,55548.2,138.7989635157546,136.29421934593535
135,2022-02-23 23:20:26,55724.6,137.03411616161617,136.45473749955693
136,2022-02-24 14:10:39,55853.2,141.09339080459773,136.3032335126298
137,2022-02-25 01:08:13,56099.6,135.51023391812865,136.48150162788764
138,2022-02-25 17:04:26,56238.2,130.53525641025644,136.42364712947784
139,2022-02-26 01:15:57,56461.1,136.18776276276276,136.15166581816467
140,2022-02-26 12:13:27,56627.6,140.27955246913584,136.15166581816467
142,2022-02-27 01:04:41,56970.9,136.3363997113997,135.99274299743996
143,2022-02-27 13:29:42,57078.8,134.00925925925927,135.91004334258665
144,2022-02-27 23:39:26,57286.1,136.89351851851853,135.67890251995226
145,2022-02-28 00:56:18,57308.2,135.7405838041431,135.5158016636746
146,2022-02-28 14:15:17,57455.4,134.32928571428567,135.65925937419678
148,2022-03-01 00:11:42,57709.6,135.99728260869566,135.45437139880434
149,2022-03-01 01:56:52,57735.9,129.92251461988303,135.45437139880434
151,2022-03-07 16:49:31,58085.2,141.79126984126984,135.47683512699433
152,2022-03-07 22:05:41,58225.0,138.06310272536686,135.57555381386302
154,2022-03-08 15:13:22,58401.1,129.82346491228068,135.39107031843125
155,2022-03-09 01:07:26,58612.9,134.8037211740042,135.31404069862913
156,2022-03-09 13:05:37,58754.5,131.17350427350428,135.4786738427416
157,2022-03-09 23:43:56,58933.5,131.65823412698413,135.4786738427416
159,2022-03-11 01:35:36,59212.0,134.62450980392157,134.9531359784885
160,2022-03-11 15:09:18,59383.2,133.9708333333333,135.18079429018394
161,2022-03-12 00:06:01,59614.9,132.05128205128204,135.06614637808232
162,2022-03-12 01:07:11,59642.9,136.5539617486339,135.06614637808232
164,2022-03-12 16:16:21,59932.1,139.6760752688172,134.99812293426115
167,2022-03-13 12:22:49,60313.2,138.8617621527778,135.09628268206515
168,2022-03-14 00:26:03,60616.6,139.50208333333333,134.7977210128965
169,2022-03-14 17:15:55,60833.5,136.4813034188034,134.66710574439765
170,2022-03-14 21:51:06,60938.3,139.11924119241192,134.86892411240254
171,2022-03-15 01:54:25,61052.4,129.7792929292929,134.9833338145731
172,2022-03-15 14:13:31,61243.1,134.81571815718158,134.93617407436676
174,2022-03-16 17:16:13,61577.3,132.5946502057613,135.29636600406823
175,2022-03-17 01:49:25,61708.3,130.20868055555556,135.29636600406823
176,2022-03-17 07:48:36,61844.3,141.09991039426524,135.55104078432515
177,2022-03-17 12:05:17,61978.1,134.58680555555557,135.61688276144983
178,2022-03-17 15:27:37,62058.8,132.6633597883598,135.5575733046504
179,2022-03-18 00:25:37,62286.0,135.79934640522873,135.66157519430575
180,2022-03-18 13:28:32,62453.5,130.99884259259258,135.53505980320307
181,2022-03-19 13:00:27,62633.9,136.7061111111111,135.06394779007044
182,2022-03-20 01:57:49,62926.5,136.84419515669515,134.88722535062473
183,2022-03-20 14:29:08,63089.8,132.28075396825395,134.56689664811017
186,2022-03-21 14:33:54,63485.5,137.72916666666666,134.2942825671976
188,2022-03-22 00:40:05,63741.7,133.6247276688453,134.18778732632734
189,2022-03-22 13:44:29,63887.6,132.26,134.33476950881885
190,2022-03-23 09:46:16,64033.5,139.576536643026,134.32079527803955
192,2022-03-23 20:36:20,64341.5,140.99137931034485,134.52572542765273
193,2022-03-24 00:43:41,64482.6,134.1341463414634,134.2254483582063
194,2022-03-24 15:23:43,64713.1,135.54371584699453,134.0103355352994
195,2022-03-24 23:22:44,64916.2,136.63970588235293,134.08057417909023
196,2022-03-25 12:17:25,65034.9,129.61148504273504,134.20897966186098
197,2022-03-25 15:34:26,65083.0,129.2097222222222,134.02796615439888
198,2022-03-25 22:42:37,65316.3,131.2979797979798,133.92467488547558
199,2022-03-26 00:56:38,65355.0,137.85622427983537,133.89402849054028
201,2022-03-27 12:06:57,65572.2,125.9180216802168,133.74326750876077
202,2022-03-27 23:38:08,65837.2,138.88086854460096,133.63123949048276
203,2022-03-28 13:31:44,66003.2,127.01041666666664,133.4247221566506
204,2022-03-29 00:16:29,66264.1,138.6372549019608,133.3178798543096
205,2022-03-29 14:37:28,66454.6,133.95746527777774,133.35326617550476
208,2022-03-30 01:57:30,66783.3,133.81071937321934,132.92363788269827
209,2022-03-31 01:56:01,66977.2,133.65406378600824,132.8320615609911
210,2022-03-31 12:41:10,67119.3,127.2855392156863,132.67547572016574
211,2022-03-31 23:14:38,67390.0,137.5553125,132.5123367480451
212,2022-04-01 12:50:49,67552.6,129.68364197530866,132.36818774144848
213,2022-04-01 16:36:49,67624.1,128.4972222222222,132.50871353509928
214,2022-04-01 22:16:24,67737.7,139.55128205128204,132.47325626405782
215,2022-04-02 16:59:11,67845.0,133.09722222222223,132.5152304235606
216,2022-04-03 00:38:02,68065.1,132.77364864864865,132.31741583629116
217,2022-04-03 02:00:33,68083.7,129.25599747474746,132.56354638075558
218,2022-04-03 17:03:10,68350.2,132.1531986531986,132.16141804884376
219,2022-04-04 01:47:16,68579.1,134.13618326118328,132.31238687168758
220,2022-04-04 14:16:29,68720.6,129.92168209876544,132.31238687168758
221,2022-04-05 00:47:05,68916.0,133.25081699346407,132.03464523015916
222,2022-04-05 13:07:18,69063.0,127.54694444444443,131.95773242825442
223,2022-04-06 00:43:26,69326.9,138.4272423025435,131.88052463888087
224,2022-04-06 14:40:31,69521.6,129.74974279835388,131.80891675350708
225,2022-04-07 00:33:28,69723.9,134.3363095238095,131.99671836026087
226,2022-04-07 13:37:47,69834.3,129.15185185185186,131.77925703325786
227,2022-04-08 12:02:43,69928.2,129.70268199233718,131.53858805547694
228,2022-04-08 17:43:28,70058.0,133.14444444444445,131.78730204724647
229,2022-04-09 00:16:49,70226.0,131.4804526748971,132.06498023415432
231,2022-04-10 00:47:53,70631.9,128.4255319148936,131.60456813905483
233,2022-04-10 23:23:56,71025.0,130.93560606060606,131.46661791400737
236,2022-04-12 14:33:06,71402.0,131.41597222222222,131.30005701877687
238,2022-04-13 14:46:06,71851.0,131.93547453703704,131.33139532577596
240,2022-04-14 12:01:10,72210.0,131.79277777777776,131.53222927415672
241,2022-04-14 15:30:31,72307.7,126.5601851851852,131.40477108099068
242,2022-04-15 00:50:21,72497.8,135.6527777777778,131.56203908872894
243,2022-04-15 15:23:31,72684.6,135.16149870801033,131.43329577322092
244,2022-04-15 23:50:21,72861.5,132.41312636165574,131.4310502064744
245,2022-04-16 13:50:06,73002.2,128.00599747474746,131.6430375262633
246,2022-04-17 01:36:40,73170.7,128.95991161616163,131.8140010026346
247,2022-04-17 12:52:04,73343.5,131.62500000000003,131.8650575365223
249,2022-04-17 23:32:45,73561.5,128.68529810298105,132.1170958783527
250,2022-04-18 14:48:54,73744.6,131.54166666666669,131.9330426158989
251,2022-04-18 23:13:48,73912.6,129.65629629629632,132.10307039367663
252,2022-04-19 15:20:47,74132.3,133.8183962264151,132.10307039367663
253,2022-04-20 00:30:53,74308.4,136.4710922787194,132.18793750871274
254,2022-04-20 14:56:29,74511.3,134.36892361111111,132.01986404923485
255,2022-04-21 13:08:03,74814.0,133.5108585858586,132.16590989891034
256,2022-04-21 16:12:14,74886.2,128.80357142857142,132.17158112198072
257,2022-04-22 00:05:45,75066.5,130.312091503268,131.9944681115344
259,2022-04-23 00:05:06,75438.8,136.09477124183007,131.9235319055615
260,2022-04-23 14:43:15,75613.3,132.18672839506172,132.2229418705965
261,2022-04-24 12:58:03,75795.2,132.98830128205128,132.43547952584248
262,2022-04-24 22:06:17,76051.5,136.7324879227053,132.2761659574664
263,2022-04-24 23:55:28,76082.7,132.26976495726495,132.41980067164582
264,2022-04-25 06:16:48,76181.0,127.3630952380952,132.43222886593622
265,2022-04-25 13:27:49,76386.9,135.66666666666666,132.49223058296923
266,2022-04-26 00:33:08,76697.6,134.3096153846154,132.57549776194517
267,2022-04-26 11:58:39,76905.0,132.81770833333331,132.41318132374624
268,2022-04-26 15:46:19,76989.7,126.76772030651344,132.40380791695026
269,2022-04-26 23:28:18,77176.6,130.130291005291,132.17448956899702
270,2022-04-27 09:12:37,77333.6,132.3190329218107,132.12132506683253
271,2022-04-27 14:35:38,77434.0,130.8707264957265,132.1627254195662
272,2022-04-28 00:33:02,77633.7,133.73581560283688,132.23037643957016
274,2022-04-28 23:54:21,78023.5,135.79065656565655,132.04998382498863
275,2022-04-29 13:39:17,78239.4,134.48589065255732,132.11053205888044
277,2022-04-29 23:36:59,78470.9,127.48284722222223,131.95425752580036
278,2022-04-30 04:06:10,78634.8,132.7429337231969,131.87168631182652
279,2022-04-30 23:15:17,78886.7,133.1017113095238,132.22205829822792
280,2022-05-01 12:19:13,79110.0,133.0641414141414,132.16657567988474
282,2022-05-02 02:29:43,79439.7,132.17884615384617,132.14824298058437
283,2022-05-02 16:05:39,79542.8,128.63596491228068,132.55042049311015
284,2022-05-03 06:01:48,79732.3,132.18174603174603,132.4151206304887
285,2022-05-03 12:16:24,79870.0,129.83858024691358,132.30033572284202
286,2022-05-03 16:36:20,80059.8,132.00336700336698,132.5244250349722
287,2022-05-03 20:55:01,80150.5,130.24377394636014,132.47596941225763
288,2022-05-04 02:56:50,80252.1,133.39116575591984,132.61303664059108
289,2022-05-05 10:25:19,80569.0,134.98067632850243,132.58026897721996
290,2022-05-05 14:55:20,80662.9,130.89083820662768,132.58026897721996
291,2022-05-05 23:44:35,80804.8,128.7688888888889,132.57563845504558
292,2022-05-06 14:57:34,81040.9,134.9011437908497,132.88017031863995
293,2022-05-06 23:10:15,81269.1,136.47276688453158,132.9071773480345
294,2022-05-07 12:27:14,81428.9,134.2241185897436,132.89939598957494
295,2022-05-08 11:46:24,81713.2,134.50243055555555,132.89253159688465
296,2022-05-08 23:04:28,81953.5,136.82215811965813,133.13503468456489
297,2022-05-09 09:32:49,82103.0,131.3874521072797,133.32378412226169
298,2022-05-09 15:41:20,82175.1,127.77546296296296,133.32378412226169
299,2022-05-09 23:09:52,82318.0,129.33462532299745,133.37136904269985
300,2022-05-10 12:32:40,82493.2,136.69704861111111,133.4036251610341
302,2022-05-11 00:18:32,82750.9,136.0397173489279,133.55558448035924
303,2022-05-11 12:45:47,82921.3,134.93869731800768,133.5627331205522
305,2022-05-12 00:15:50,83182.0,134.36549707602342,133.6455105650536
307,2022-05-12 17:01:51,83528.8,135.40067567567564,133.34388891699905
308,2022-05-13 00:03:59,83690.4,133.44511648745518,133.27618218335334
311,2022-05-14 15:53:44,84266.9,135.51240079365078,132.6515131403214
312,2022-05-14 23:27:09,84450.4,135.62155414908577,132.58949873630183
313,2022-05-15 06:04:05,84501.9,133.35470085470084,132.413137928662
315,2022-05-15 22:53:58,84883.8,135.90088383838386,132.93918666462875
316,2022-05-16 00:55:38,84911.0,128.11546840958604,132.93918666462875
317,2022-05-16 09:57:16,85124.5,132.49053945249597,132.5938697426658
318,2022-05-16 18:52:07,85438.4,134.46574074074073,132.23055967591858
319,2022-05-16 23:44:28,85570.0,133.30965501792113,132.27616298804656
321,2022-05-17 16:23:23,85855.3,127.2872685185185,132.43090706198907
322,2022-05-17 22:47:44,86018.0,127.88821138211382,132.43090706198907
323,2022-05-18 14:46:16,86217.4,130.9774691358025,132.2551254754837
324,2022-05-18 23:43:07,86436.9,134.65104166666666,132.13214149686192
325,2022-05-19 11:38:22,86572.5,128.69806763285024,132.21971938183324
326,2022-05-19 13:56:42,86627.8,129.15686274509807,132.21971938183324
328,2022-05-19 23:01:34,86848.3,131.1011530398323,131.98000053283874
329,2022-05-20 14:15:06,87094.9,135.63111111111112,131.8008486064777
330,2022-05-20 23:27:37,87298.3,132.5524122807017,131.8162331372888
331,2022-05-21 12:46:59,87490.0,133.90410052910056,131.73845499600324
332,2022-05-21 13:07:19,87490.0,127.44452861952864,131.73845499600324
333,2022-05-22 08:38:05,87756.6,138.39707977207976,131.78812477994185
334,2022-05-22 11:07:16,87790.9,128.14451058201058,131.78812477994185
335,2022-05-22 14:51:46,87850.1,127.94794238683129,131.78812477994185
336,2022-05-22 21:58:28,88056.1,133.41624579124576,131.6811827850369
337,2022-05-23 10:50:31,88241.1,136.5059640522876,131.6208689986338
338,2022-05-23 13:13:02,88346.2,134.3137860082305,131.7831810596946
339,2022-05-23 23:08:55,88569.5,134.13406432748536,131.92630911034894
340,2022-05-24 10:51:17,88712.1,129.965625,131.90500894571773
341,2022-05-24 15:26:48,88825.1,128.81157407407412,131.9381353675004
342,2022-05-24 23:16:29,89026.7,134.6719001610306,131.83765735642018
343,2022-05-25 12:50:11,89195.9,130.83746246246247,132.0910909947863
344,2022-05-25 15:26:41,89340.0,129.70309224318655,132.1172562509073
346,2022-05-26 23:32:40,89771.4,132.247,132.1030847076275
347,2022-05-27 12:21:26,89943.2,130.02233115468408,132.17989692708855
349,2022-05-27 23:07:48,90249.9,133.88129340277777,132.29571095422503
350,2022-05-28 10:41:22,90551.7,131.47136488340195,132.42575928759427
351,2022-05-28 20:51:43,90794.2,134.72395833333331,132.35829727491844
352,2022-05-28 23:36:43,90843.0,133.22482943469788,132.35829727491844
353,2022-05-29 08:29:51,90934.0,127.39988425925924,132.36417310776187
354,2022-05-29 16:07:02,91200.2,131.30860433604337,132.321370740439
356,2022-05-30 11:58:51,91550.1,132.60654761904763,132.63504925685163
357,2022-05-30 22:55:57,91772.4,132.7975529100529,132.59046747650444
358,2022-05-31 12:27:41,91917.2,133.2116111111111,132.64882440539608
359,2022-05-31 14:25:12,91957.4,133.77858293075684,132.64882440539608
360,2022-05-31 23:14:21,92190.9,131.46252314814816,132.5545139412575
361,2022-06-01 09:43:05,92436.9,134.703154425612,132.5504026313261
363,2022-06-01 23:36:27,92860.6,133.01927083333334,132.36373811843228
364,2022-06-02 12:30:29,93102.7,132.9425064599483,132.41145518241714
365,2022-06-02 19:18:07,93256.9,135.36061507936512,132.3244278034321
366,2022-06-03 06:52:19,93382.7,134.45480599647266,132.1924305169854
367,2022-06-03 13:40:38,93566.1,133.10680751173706,132.39066682510204
368,2022-06-04 11:56:25,93848.9,135.707285115304,132.43575276214617
369,2022-06-04 21:59:56,94071.7,132.42593599033816,132.2562125407078
370,2022-06-04 22:40:47,94071.7,133.72470238095238,132.2562125407078
371,2022-06-05 14:47:23,94210.1,128.88695987654322,132.15427924044795
372,2022-06-05 22:02:24,94340.2,131.10365853658536,132.12854829366375
373,2022-06-06 06:10:05,94487.0,130.29106280193233,131.93758718164813
374,2022-06-06 14:10:47,94694.3,133.5099902534113,131.95824213962638
375,2022-06-06 22:14:18,94898.3,131.18462962962963,131.88333491936493
376,2022-06-07 12:18:36,95037.7,126.91927083333331,131.80295067782433
377,2022-06-07 21:18:37,95282.6,132.1310763888889,131.89661232847612
378,2022-06-08 11:34:17,95435.4,132.71200854700854,131.85170598828185
379,2022-06-08 23:41:49,95679.5,130.06171594982078,131.70710867601372
380,2022-06-09 13:01:16,95944.5,132.35579196217492,131.35540349483554
384,2022-06-10 09:09:43,96403.4,128.29758230452677,130.87685134011912
385,2022-06-10 16:53:33,96610.0,131.06185897435896,130.7853084610228
386,2022-06-10 21:58:54,96704.6,130.8003003003003,130.87939118059936
388,2022-06-11 17:06:22,96973.0,130.27857905982904,130.9530646784356
389,2022-06-12 06:27:15,97244.7,133.86070853462158,130.703054592929
390,2022-06-12 11:55:35,97367.3,128.18309523809526,130.62242136584268
391,2022-06-13 12:32:40,97535.5,132.6935483870968,130.49927707571922
392,2022-06-13 18:40:01,97681.5,134.23815359477123,130.49030133460514
394,2022-06-14 13:32:35,98009.5,132.5216894977169,130.32096782475674
395,2022-06-15 05:13:13,98078.2,128.51299283154125,130.39408236730347
396,2022-06-15 12:29:04,98259.8,129.31568287037035,130.26671215763903
397,2022-06-15 22:28:55,98457.2,132.58908333333332,130.32613431399673
399,2022-06-16 05:57:37,98616.9,127.37294238683128,130.36683894143687
400,2022-06-16 13:05:25,98786.9,127.76511437908496,130.47247334112518
401,2022-06-16 18:42:06,98942.9,132.98521505376343,130.6134546078009
402,2022-06-17 00:16:06,99159.5,133.23145917001338,130.59692488447175
405,2022-06-18 01:34:29,99609.0,127.09775641025638,130.52106742954032
406,2022-06-18 06:10:39,99773.4,128.76785714285714,130.44786131037768
407,2022-06-19 04:49:52,100009.3,128.22916666666669,130.39042219687065
408,2022-06-19 15:35:50,100119.4,126.70385304659496,130.31616034524419
409,2022-06-20 00:01:31,100317.3,130.45811287477954,130.28369557096238
410,2022-06-20 12:31:33,100526.1,132.07571684587816,130.31316132438704
411,2022-06-20 16:37:04,100633.4,127.0048309178744,130.52491847815637
412,2022-06-20 22:38:55,100811.1,133.78192371475953,130.57530329514745
413,2022-06-21 08:21:28,101000.1,131.34374999999997,130.51037131509045
414,2022-06-21 15:25:39,101183.9,133.11333333333332,130.64533118091694
415,2022-06-21 23:49:55,101334.6,131.96309523809524,130.66120444832734
417,2022-06-22 12:45:59,101642.4,130.63208616780045,130.53423650842572
418,2022-06-22 23:07:24,101891.1,128.58551810237205,130.7455610976082
420,2022-06-23 13:34:11,102178.2,132.03055555555557,131.0118977547782
421,2022-06-24 01:19:31,102308.3,126.7471174004193,131.10539944694156
422,2022-06-24 15:34:07,102536.3,130.83700209643607,131.25539852836428
423,2022-06-25 03:06:20,102712.7,133.4265342377261,131.45329181018033
424,2022-06-25 12:28:00,102944.5,133.25833333333333,131.4985272163349
425,2022-06-25 18:04:31,103094.9,133.80692167577416,131.47406945965093
427,2022-06-26 11:36:57,103375.3,131.03071581196582,131.3659985124947
429,2022-06-27 11:41:15,103632.5,130.61197916666666,131.18161725292128
430,2022-06-27 18:26:06,103771.0,128.14607279693485,131.1127506474916
431,2022-06-28 00:48:24,103917.8,129.93798449612405,131.21912573375798
432,2022-06-28 13:50:56,104167.7,135.96772875816995,131.32800338479737
433,2022-06-28 23:01:48,104361.1,133.08108164983165,131.3277348258898
434,2022-06-29 12:48:46,104649.8,133.7561728395062,131.50719423244297
436,2022-06-30 01:41:11,104903.3,131.82914462081126,131.77666272134394
439,2022-07-01 18:02:31,105484.6,131.5376461988304,131.37546384047081
440,2022-07-02 00:12:58,105628.1,131.7166666666667,131.26974828241416
441,2022-07-02 08:08:14,105730.9,126.4522222222222,131.26974828241416
442,2022-07-02 12:34:55,105858.4,131.60630341880344,131.1477696833453
443,2022-07-02 14:53:16,105940.6,127.10298102981034,131.28174869623055
444,2022-07-03 01:16:29,106144.0,131.5294014084507,131.3928095236357
445,2022-07-03 15:38:16,106335.9,134.40972222222223,131.57456026120224
446,2022-07-04 00:57:38,106535.8,133.1362721417069,131.7017203685368
447,2022-07-04 10:52:08,106708.6,131.32155797101447,131.47131280551156
450,2022-07-05 13:25:38,107046.7,132.89254385964912,131.42180192537083
451,2022-07-06 04:25:04,107370.7,133.46825396825398,131.23390825205684
452,2022-07-06 19:05:03,107587.6,135.8295138888889,131.1034529261992
453,2022-07-06 23:47:24,107683.7,127.48680555555556,131.12043764033533
454,2022-07-07 07:57:35,107856.2,128.66792929292927,131.13927024438942
455,2022-07-07 12:41:35,107963.0,127.68551051051054,131.12133415285587
456,2022-07-08 13:18:10,108318.5,128.3422619047619,130.9464545038649
457,2022-07-09 05:10:47,108375.7,134.24621212121215,130.92516905499593
458,2022-07-10 09:54:47,108490.4,133.27743902439028,131.05257532250212
459,2022-07-10 19:12:18,108646.7,135.13927469135805,130.58166729078056
460,2022-07-10 22:03:59,108702.6,128.94337606837607,130.58166729078056
463,2022-07-11 18:05:57,109031.1,133.1169871794872,129.940141885319
