group,数据采集时间,部分区域容量,累计里程,安时容量,result_svm_partial,result_svm_Ah,SOH1,SOH2,SOH3
236,2022-05-08 13:12:55,19.789732349537026,276524.1,122.54894179894184,1.0,1,0.8868232680133166,0.9360936606714767,0.9216565536299508
237,2022-05-08 21:34:11,21.050591724537025,276658.3,124.55386904761905,1.0,1,0.9013318888851145,0.9957348143308041,0.968073067261961
241,2022-05-10 19:31:30,20.10439091435185,277303.0,127.85887896825398,1.0,1,0.9252485352111394,0.9509776359873952,0.943438548881551
243,2022-05-11 21:56:59,20.008471498842585,277603.3,127.43667081260364,1.0,1,0.9221932332976394,0.9464404570499733,0.9393355864393207
244,2022-05-12 22:07:00,20.975542534722216,277877.2,135.6788389513109,1.0,1,0.9818375384787936,0.9921848385361179,0.9891528943915926
246,2022-05-13 22:49:19,20.50270109953703,278208.3,125.42264957264956,1.0,1,0.9076188039174606,0.9698184991555852,0.9515928750097956
247,2022-05-14 13:12:48,20.774749710648138,278302.0,125.17550505050508,1.0,1,0.9058303469174864,0.9826869389989135,0.9601665817039187
248,2022-05-14 23:09:40,20.258771701388888,278504.9,130.28769841269843,1.0,1,0.9428246445232078,0.9582801539559227,0.9537514130220007
254,2022-05-17 21:47:52,20.53749276620371,279379.0,125.32924836601308,1.0,1,0.9069429077237453,0.9714642141170426,0.9525583163434665
259,2022-05-19 20:03:11,20.068622685185183,280091.2,117.965,1.0,1,0.8536516535803673,0.9492857276793404,0.9212632320162085
265,2022-05-24 13:17:19,20.263745659722222,281342.6,132.71691176470588,1.0,1,0.9604036043404475,0.9585154320679274,0.9590687003440774
268,2022-05-25 22:05:12,20.39184606481481,281837.7,126.78814814814812,1.0,1,0.9175002104103694,0.9645748357535677,0.9507811278419072
269,2022-05-26 12:36:15,20.18380931712961,282010.4,123.98391812865496,1.0,1,0.8972074490560691,0.9547342842364887,0.9378778917367957
272,2022-05-27 22:07:45,20.272194733796294,282587.2,130.44805936073058,1.0,1,0.943985093711165,0.9589150900592326,0.9545403338663581
275,2022-05-29 23:08:11,20.747661168981484,283262.4,131.43904320987653,1.0,1,0.9511563309552193,0.9814055971554204,0.9725420206645683
278,2022-05-31 21:43:10,20.981014178240738,283860.5,130.30979938271605,1.0,1,0.9429845778051242,0.9924436581462408,0.9779512622358975
280,2022-06-01 21:51:23,21.076892361111103,284204.8,129.75503220611918,1.0,1,0.9389700148614204,0.9969788866979169,0.979981248829022
281,2022-06-02 10:58:58,19.967657696759268,284331.0,123.15542328042326,1.0,1,0.8912120606173304,0.9445098831178308,0.9288926670372007
283,2022-06-03 03:17:01,21.00564236111111,284722.5,129.7674418604651,1.0,1,0.939059817107449,0.9936086201301432,0.9776248443626221
286,2022-06-04 17:02:14,20.38773292824074,285084.6,125.43495934959348,1.0,1,0.9077078834024214,0.9643802762211569,0.9477742506288687
291,2022-06-06 21:50:31,20.4249464699074,286021.0,133.14638157894737,1.0,1,0.9635114551189843,0.966140550682176,0.9653701786185405
294,2022-06-08 22:06:56,20.112349537037037,286507.7,127.50989345509892,1.0,1,0.9227231076658471,0.9513540946535203,0.9429647029408663
299,2022-06-11 22:23:54,20.264133391203703,287477.5,124.66960093896716,1.0,1,0.9021693806871007,0.9585337725373915,0.9420179967424043
303,2022-06-13 20:13:18,20.135125868055553,288093.2,123.76047358834244,1.0,1,0.8955904965589615,0.9524314603653555,0.9357760404560826
306,2022-06-18 22:23:49,20.786351273148142,288683.8,128.1687885802469,1.0,1,0.9274911906830016,0.9832357159564954,0.9669015721647838
310,2022-06-20 21:17:16,20.058946759259253,289384.9,125.4272331154684,1.0,1,0.9076519726446811,0.9488280371577906,0.936762713159889
314,2022-06-22 21:18:38,20.82275896990741,289994.9,128.08761022927695,1.0,1,0.9269037449699473,0.9849578723522487,0.9679469737983104
322,2022-06-26 17:23:42,19.73993489583332,291230.7,122.99537037037037,1.0,1,0.8900538405408077,0.9337381421679275,0.9209378597954958
324,2022-06-27 17:31:27,19.969733796296286,291490.7,121.88169642857144,1.0,1,0.8819947585930603,0.9446080867509673,0.9262612607552101
325,2022-06-28 13:13:31,20.20319155092591,291614.1,124.69043209876546,1.0,1,0.9023201250096354,0.9556511024059265,0.9400241713473217
326,2022-06-28 21:54:02,20.670658275462966,291790.3,131.5519894894895,1.0,1,0.9519736647267394,0.9777632072937035,0.9702064096612092
328,2022-06-29 21:44:36,20.13272714120369,292102.8,125.43055555555556,1.0,1,0.9076760154241015,0.9523179958191934,0.9392370964242724
331,2022-07-01 12:06:51,20.265257812500007,292612.5,128.4306100217865,1.0,1,0.9293858569527684,0.9585869598988374,0.9500305140046885
336,2022-07-04 12:14:11,21.01685040509257,293423.9,122.2673611111111,1.0,1,0.8847856143043097,0.9941387828799095,0.9620963469486729
338,2022-07-05 12:23:55,20.26405381944443,293830.5,124.12070707070708,1.0,1,0.8981973198361675,0.9585300086350754,0.9408514507973869
339,2022-07-05 22:17:36,20.224256365740747,294028.3,127.7324879227053,1.0,1,0.9243339086267256,0.9566475100006885,0.9471790463501184
340,2022-07-06 12:36:28,20.65185763888889,294128.5,124.38842592592592,1.0,1,0.9001346626365929,0.9768738998284618,0.9543879296168855
341,2022-07-06 21:56:50,20.360432581018525,294307.8,130.1452380952381,1.0,1,0.941793732934435,0.9630889155540459,0.9568490458399723
345,2022-07-08 21:50:10,20.666841724537043,294890.2,124.39655448717949,1.0,1,0.9001934848275424,0.9775826768517408,0.9549062582394057
347,2022-07-09 21:58:51,20.48340856481481,295197.1,132.56276371308016,1.0,1,0.959288114668371,0.9689059239305756,0.9660877336476852
349,2022-07-10 20:09:57,20.57892505787036,295515.5,133.22756410256412,1.0,1,0.9640989310273237,0.9734240438353639,0.9706916188531229
350,2022-07-11 19:38:57,20.260765335648134,295664.7,122.9245283018868,1.0,1,0.8895411931546843,0.958374456817569,0.9382050783753604
352,2022-07-12 22:33:21,20.66430989583333,296015.6,132.33205619412516,1.0,1,0.9576186037536983,0.9774629163235239,0.9716481775061618
353,2022-07-13 12:05:18,20.178271122685185,296132.2,123.75300300300304,1.0,1,0.8955364357991753,0.9544723166353394,0.9372030485350902
354,2022-07-13 21:04:20,20.22470052083333,296332.0,127.72033607681756,1.0,1,0.924245972007083,0.9566685194190667,0.9471681326291062
356,2022-07-14 20:46:03,20.178777488425926,296645.6,128.5211038961039,1.0,1,0.930040714287147,0.9544962687409827,0.9473303535054479
357,2022-07-15 12:07:18,19.85002025462964,296735.1,125.73688271604937,1.0,1,0.9098927465485207,0.9389453983693683,0.930432451312343
358,2022-07-15 22:26:45,20.354105902777764,296895.7,124.14426523297492,1.0,1,0.8983677980642457,0.9627896511026788,0.9439128949423993
360,2022-07-16 21:18:16,19.74461805555554,297172.5,122.42800925925924,1.0,1,0.8859481418108691,0.9339596649278342,0.9198914291969886
361,2022-07-18 20:08:59,20.765928819444447,297461.0,130.7113095238095,1.0,1,0.9458900988992938,0.9822696933186079,0.971609820920129
367,2022-07-25 20:51:22,20.001254340277764,298093.4,127.32657657657656,1.0,1,0.9213965382895083,0.9460990711099685,0.9388607867918359
368,2022-07-26 12:15:39,20.231550925925923,298186.8,122.17942942942943,1.0,1,0.884149298232003,0.9569925571911266,0.9356481783439187
370,2022-07-27 20:13:23,20.122374131944436,298421.8,123.46278825995806,1.0,1,0.8934363019010381,0.9518282779106696,0.9347183836610722
372,2022-07-28 22:11:37,20.571957465277773,298693.4,134.43631436314362,1.0,1,0.9728460310884384,0.9730944628617123,0.9730216679049488
374,2022-07-29 21:30:44,20.055554108796304,298926.1,127.85165056360712,1.0,1,0.9251962269876872,0.9486675580499813,0.9417900378868187
376,2022-07-30 20:29:15,20.1151273148148,299127.1,119.59041394335512,1.0,1,0.8654139330742653,0.9514854890616199,0.926264982384486
378,2022-07-31 22:17:42,20.565885416666656,299485.5,133.15539452495972,1.0,1,0.9635766771447298,0.9728072428977552,0.9701025218951269
379,2022-08-01 12:10:38,19.909835069444437,299657.0,125.97098765432096,1.0,1,0.9115868428284926,0.9417747579571285,0.9329291584284948
380,2022-08-01 21:01:02,20.20934172453703,299825.4,127.7141376451078,1.0,1,0.9242011171647261,0.9559420178376116,0.9466413657444118
384,2022-08-03 20:35:17,20.394483506944443,300443.4,127.89797668038406,1.0,1,0.9255314651192567,0.9646995920066757,0.9532226296773307
387,2022-08-05 12:23:53,20.7237109375,300922.6,120.98824786324788,1.0,1,0.8755293337197719,0.9802727036192451,0.9495810212204365
388,2022-08-05 19:54:24,20.565830439814803,301038.6,122.14583333333331,1.0,1,0.8839061806718258,0.9728046423834281,0.9467558017244562
390,2022-08-08 21:57:11,20.377408854166664,301692.3,130.8221450617284,1.0,1,0.9466921583255639,0.9638919270043838,0.9588520868872483
391,2022-08-09 11:53:57,20.95519473379629,301795.3,122.1113492063492,1.0,1,0.8836566368917024,0.9912223471229479,0.9597036684840218
392,2022-08-09 21:13:19,20.281423611111105,301978.8,125.14646464646464,1.0,1,0.9056201965429705,0.9593516342932283,0.9436073611822431
394,2022-08-10 20:13:35,20.251684027777777,302273.6,127.61911487758948,1.0,1,0.9235134865741289,0.9579448929115042,0.9478558744956821
395,2022-08-11 12:41:44,20.26406684027778,302345.7,124.73726851851852,1.0,1,0.9026590559397417,0.9585306245463642,0.9421592547838344
396,2022-08-11 20:55:15,20.17464554398148,302502.5,127.97896174863386,1.0,1,0.9261175121452963,0.9543008195589333,0.9460426059754148
398,2022-08-14 20:17:19,20.42373697916666,303464.3,132.6563852813853,1.0,1,0.9599656055054369,0.9660833393669822,0.9642907338315752
404,2022-08-17 20:24:35,20.31178964120371,304451.8,127.4953703703704,1.0,1,0.922618011617921,0.9607880078513634,0.949603515671239
408,2022-08-19 12:11:26,20.687144097222212,304862.5,124.68091168091166,1.0,1,0.9022512306728095,0.978543019418861,0.9561881596117145
417,2022-08-24 21:31:15,20.18691406250001,306151.8,124.42208097928436,1.0,1,0.900378206839965,0.9548811448613771,0.9389108083602641
419,2022-08-25 20:45:55,20.017042824074064,306457.7,124.73376068376068,1.0,1,0.9026336715550385,0.9468458977639266,0.9338909240386225
420,2022-08-26 12:14:11,20.60480902777777,306581.6,122.74896640826874,1.0,1,0.8882707425905952,0.9746484070412614,0.9493382051047088
425,2022-08-29 21:15:06,19.791432291666663,307414.8,127.14392109500804,1.0,1,0.9200747551006261,0.9361740713118509,0.9314566834669962
427,2022-08-30 21:15:01,20.363799189814824,307783.4,132.52552083333333,1.0,1,0.9590186072222644,0.96324816283928,0.9620088273299288
428,2022-08-31 13:20:04,20.08287326388888,307910.2,123.32607323232324,1.0,1,0.8924469660013242,0.94995980836673,0.9331075160123224
430,2022-09-02 12:17:33,20.100315393518517,308126.7,123.37767857142856,1.0,1,0.8928204071326837,0.9507848557542604,0.9338002346825601
436,2022-09-06 12:44:33,19.814228877314815,308905.5,123.93831699346404,1.0,1,0.8968774572410319,0.9372523951079123,0.9254218155583789
439,2022-09-07 19:26:16,19.88104745370369,309224.4,123.26253387533876,1.0,1,0.8919871645588859,0.9404130465340131,0.9262233962402596
440,2022-09-08 12:24:08,20.23884403935185,309339.7,122.33894799054372,1.0,1,0.885303651501803,0.9573375359469777,0.9362303183210257
442,2022-09-09 12:05:36,20.34958912037037,309587.0,128.36895009416196,1.0,1,0.9289396559679313,0.9625759983203414,0.9527199478846091
444,2022-09-11 11:39:38,20.408281249999998,309817.3,128.40125868055554,1.0,1,0.9291734564867269,0.9653522526681616,0.9547512177478844
450,2022-09-14 21:49:25,20.00169126157407,310754.6,128.46797839506175,1.0,1,0.9296562725305927,0.9461197383554097,0.9412956481551051
454,2022-09-16 21:37:02,20.256086516203688,311357.2,127.98981481481482,1.0,1,0.9261960501683691,0.958153139361425,0.9487891401618098
455,2022-09-17 12:02:03,21.019573206018517,311486.1,125.82486449864498,1.0,1,0.9105294251752125,0.9942675767736839,0.9697307993529252
459,2022-09-18 21:41:38,19.99057725694443,312037.4,128.4230769230769,1.0,1,0.9293313438160752,0.9455940238538327,0.9408287674834168
465,2022-09-21 23:02:21,20.503171296296276,312966.4,130.98112745098038,1.0,1,0.9478426315970859,0.969840740396539,0.9633949007286418
470,2022-09-24 12:03:49,19.791778067129624,313731.6,123.02816358024693,1.0,1,0.8902911480289384,0.9361904271782758,0.9227411167413695
471,2022-09-25 19:36:14,20.306370081018517,313958.7,128.37232905982904,1.0,1,0.9289641077937193,0.9605316518863923,0.9512817963744629
473,2022-09-26 22:48:33,20.306345486111102,314336.6,131.44085518102372,1.0,1,0.9511694432526469,0.9605304884984035,0.9577875346686826
476,2022-09-28 12:07:45,20.17455960648148,314777.1,124.5983850129199,1.0,1,0.9016540278872744,0.9542967545444327,0.9388714932728176
478,2022-09-29 12:02:10,20.176851562499994,315144.1,125.43630952380953,1.0,1,0.9077176539144558,0.9544051686180328,0.9407248910534756
479,2022-09-29 21:37:15,19.867498553240733,315306.8,127.16086235489225,1.0,1,0.9201973502306553,0.9397721566215864,0.934036387939089
481,2022-10-01 21:49:44,20.975593171296296,315678.4,120.94747474747476,1.0,1,0.8752342797825757,0.9921872337466826,0.9579179246523328
486,2022-10-04 12:33:49,20.408859953703708,316437.9,127.33284600389862,1.0,1,0.9214419068903685,0.9653796265031828,0.9525050881244899
496,2022-10-09 14:10:00,19.98615885416666,317964.4,125.08220720720722,1.0,1,0.9051551987107581,0.9453850246234484,0.9335969654741517
498,2022-10-10 12:04:15,20.848730324074076,318157.2,121.6981582125604,1.0,1,0.8806665875118667,0.9861863690072343,0.9552671841122313
504,2022-10-12 22:33:28,20.353213252314806,318941.3,123.9438271604938,1.0,1,0.896917331468103,0.9627474269621593,0.9434580305533373
512,2022-10-16 20:26:16,20.715972222222216,320027.6,124.60928362573098,1.0,1,0.9017328955077374,0.9799066470104277,0.9570003384264414
518,2022-10-19 13:14:55,20.848731192129634,320729.1,121.40833333333336,1.0,1,0.8785692748564103,0.986186410067987,0.9546526629892618
520,2022-10-20 12:22:37,20.939953703703694,320947.4,122.5591975308642,1.0,1,0.8868974834375034,0.9905014161169196,0.9601436092207316
521,2022-10-20 21:26:19,20.505781250000005,321185.0,128.4157529239766,1.0,1,0.9292783438250373,0.9699641963924844,0.9580425132699795
522,2022-10-21 12:13:50,20.792819010416668,321303.3,123.97286036036034,1.0,1,0.8971274297097408,0.9835416527801482,0.9582207385135728
