Pred,group,累计里程_Pred,数据采集时间,累计里程,安时容量,平均容量,平均容量_pred,decline,decline_avg
126.9512176513672,24.0,315910.59375,2022-01-11 18:48:19,315910.6,127.21486928104576,125.89568395738829,125.6214599609375,0.159423828125,-0.029395811019398366
125.99546813964844,25.0,315925.1875,2022-01-11 22:34:50,315925.2,124.4477513227513,125.89568395738829,125.6214599609375,-0.9557495117187642,0.0
126.46354675292967,26.0,316092.3125,2022-01-12 08:12:26,316092.3,123.84184027777778,125.81580920475456,125.61662483215332,0.4680786132812358,-0.0048351287841796875
124.91507720947266,27.0,316234.5,,,,,125.61662483215332,-1.548469543457017,0.0
125.930419921875,28.0,316393.3125,2022-01-12 17:28:04,316393.3,125.17318594104307,125.73850508337776,125.70702283135776,1.0153427124023438,0.09039799920444125
125.55744934082033,29.0,316518.6875,2022-01-12 21:16:11,316518.7,125.49153645833331,125.69660481138764,125.7235860516948,-0.3729705810546733,0.016563220337033613
124.86572265625,30.0,316667.09375,,,,,125.7235860516948,-0.6917266845703267,0.0
125.40908813476562,31.0,316667.09375,2022-01-13 08:44:34,316667.1,127.15643274853804,125.69660481138764,125.7235860516948,0.543365478515625,0.0
125.8433074951172,32.0,316863.5,2022-01-13 16:05:02,316863.5,123.992037037037,125.79300000717892,125.6009796142578,0.4342193603515767,-0.12260643743699973
125.98005676269533,33.0,317053.1875,2022-01-14 01:53:55,317053.2,123.89925665101724,125.687327771857,125.67145080566408,0.136749267578125,0.0704711914062841
124.7601318359375,34.0,317053.1875,,,,,125.67145080566408,-1.2199249267578267,0.0
125.95247650146484,35.0,317480.3125,2022-01-14 20:36:27,317480.3,123.74491213151924,125.63836156271653,125.69143168131512,1.1923446655273438,0.01998087565104356
125.32801818847656,36.0,317658.09375,2022-01-15 19:20:50,317658.1,122.7128144654088,125.5932429556035,125.66005492210388,-0.6244583129882812,-0.03137675921124128
125.79208374023438,37.0,317866.59375,2022-01-16 01:18:51,317866.6,127.56737089201876,125.56504766770423,125.6840330554593,0.4640655517578125,0.023978133355413433
124.70967864990234,38.0,318005.0,2022-01-16 08:44:43,318005.0,123.69097222222226,125.62822509524575,125.70639470418294,-1.0824050903320312,0.022361648723645544
125.76309204101562,39.0,318171.6875,2022-01-16 13:54:04,318171.7,124.4501633986928,125.45378843326732,125.66864776611328,1.0534133911132812,-0.037746938069659564
125.96783447265624,40.0,318332.5,2022-01-16 19:09:45,318332.5,126.08463541666669,125.58913389613537,125.72157238375756,0.2047424316406108,0.05292461764427969
125.62753295898438,41.0,318532.3125,2022-01-17 01:46:46,318532.3,126.25868055555554,125.55337766369634,125.65855763753255,-0.3403015136718608,-0.06301474622500791
126.43695068359376,42.0,318738.09375,2022-01-17 16:03:07,318738.1,125.1875,125.68410360365144,125.66605535046808,0.8094177246093892,0.007497712935531808
126.60018920898438,43.0,318971.40625,2022-01-18 00:09:58,318971.4,127.66792929292932,125.57574759458112,125.64088781948747,0.1632385253906108,-0.02516753098061031
125.32731628417967,44.0,319004.59375,2022-01-18 02:49:29,319004.6,122.76157407407406,125.57574759458112,125.6416384379069,-1.2728729248047017,0.0007506184194312482
121.17767333984376,45.0,319221.0,2022-01-18 14:11:14,319221.0,128.2028799019608,125.51068350685466,125.68210714834709,-4.149642944335909,0.04046871044018019
128.0674591064453,46.0,319489.59375,,,,,125.71340996878487,6.889785766601548,0.031302820437787204
126.166259765625,47.0,319740.90625,2022-01-19 20:13:40,319740.9,129.00190058479532,125.70557730814213,125.73454454210068,-1.9011993408203125,0.021134573315805483
126.50007629394533,48.0,319741.0,2022-01-20 07:51:42,319741.0,127.38949275362316,125.70557730814213,125.73454454210068,0.3338165283203267,0.0
125.9405288696289,49.0,319928.5,2022-01-20 13:52:03,319928.5,124.5577380952381,125.8145680742722,125.7670264408506,-0.5595474243164205,0.032481898749921356
125.1228485107422,50.0,320120.90625,2022-01-20 20:30:44,320120.9,124.46527777777776,125.8924174510358,125.78187866210938,-0.8176803588867045,0.014852221258777831
125.2559585571289,51.0,320120.90625,,,,,125.78187866210938,0.13311004638670454,0.0
125.99258422851562,52.0,320313.5,2022-01-21 01:43:35,320313.5,127.09192251461988,126.02490090877023,125.76249054939515,0.7366256713867188,-0.019388112714224803
125.65938568115234,53.0,320519.09375,2022-01-21 14:52:40,320519.1,124.29203703703703,125.9862872599597,125.79706548055012,-0.33319854736328125,0.034574931154963906
127.30931091308594,54.0,320763.0,2022-01-22 10:44:12,320763.0,128.97277046783628,126.13951174694375,125.7909105936686,1.6499252319335938,-0.006154886881517996
125.3346710205078,55.0,320910.8125,2022-01-22 14:35:52,320910.8,125.17958089668616,126.14200612559274,125.77554092407226,-1.9746398925781392,-0.015369669596339008
125.9375,56.0,321191.90625,2022-01-22 22:55:54,321191.9,127.10998877665544,126.16524649487712,125.78458675261469,0.6028289794922017,0.009045828542426193
125.2005615234375,57.0,321313.09375,2022-01-23 03:30:56,321313.1,122.4642857142857,126.20242055343016,125.75131324029738,-0.7369384765625,-0.03327351231730802
125.66340637207033,58.0,321502.09375,,,,,125.7181662282636,0.4628448486328267,-0.03314701203377979
126.19642639160156,59.0,321733.1875,,,,,125.87608286539714,0.5330200195312358,0.15791663713353898
126.2054672241211,60.0,321925.5,2022-01-24 11:34:43,321925.5,126.66827380952384,126.18598319912095,125.86541305049774,0.00904083251953125,-0.010669814899401331
125.597412109375,61.0,322099.3125,,,,,125.8275131717805,-0.6080551147460938,-0.037899878717240654
126.39103698730467,62.0,322275.59375,2022-01-24 22:23:45,322275.6,128.2525077160494,126.1385571490182,125.82553634643554,0.7936248779296733,-0.001976825344954136
126.02002716064452,63.0,322275.6875,2022-01-25 06:39:37,322275.7,125.77442528735632,126.1385571490182,125.82553634643554,-0.37100982666015625,0.0
126.00157165527344,64.0,322438.3125,2022-01-25 10:26:07,322438.3,124.87207264957264,126.3495906513346,125.82405293782551,-0.01845550537107954,-0.0014834086100279364
126.16349792480467,65.0,322605.0,2022-01-25 15:02:58,322605.0,126.63364197530863,126.2138445602138,125.82282495498656,0.1619262695312358,-0.0012279828389551994
125.5403289794922,66.0,322773.8125,,,,,125.8793443249118,-0.6231689453124716,0.056519369925240426
124.96853637695312,67.0,322795.1875,,,,,125.8793443249118,-0.5717926025390767,0.0
125.77651977539062,68.0,322967.5,2022-01-27 11:49:43,322967.5,124.3453282828283,126.2955350330555,125.8205399946733,0.8079833984375,-0.058804330238501734
125.57844543457033,69.0,323171.1875,2022-01-27 17:52:44,323171.2,127.9743265993266,126.3790141162229,125.85779664010713,-0.1980743408202983,0.03725664543382834
125.50674438476562,70.0,323353.40625,,,,,125.87298067878274,-0.07170104980470171,0.015184038675613465
125.31974792480467,71.0,323464.1875,2022-01-28 01:59:44,323464.2,128.40672514619882,126.25063241853314,125.8865230015346,-0.1869964599609517,0.01354232275186007
126.3637466430664,72.0,323627.6875,2022-01-28 10:48:05,323627.7,124.52849002849004,126.1613536495696,125.87615076700848,1.043998718261733,-0.01037223452611613
125.4054718017578,73.0,323811.1875,2022-01-28 15:37:26,323811.2,126.04250334672024,126.08113218069516,125.86267810397678,-0.958274841308608,-0.013472663031706134
125.5726318359375,74.0,323970.6875,2022-01-28 20:39:17,323970.7,127.06352459016392,126.23183411679554,125.8815957205636,0.1671600341797017,0.018917616586819008
125.52432250976562,75.0,324131.5,2022-01-29 01:49:44,324131.5,124.81091269841266,126.15514408545704,125.87445983886718,-0.048309326171875,-0.0071358816964135485
125.54531860351562,76.0,324270.1875,2022-01-29 12:18:32,324270.2,126.37988683127573,126.03369890695656,125.84264482770648,0.02099609375,-0.03181501116070251
126.89256286621094,77.0,324479.5,,,,,125.8442589896066,1.3472442626953125,0.0016141619001217578
126.7795181274414,78.0,324627.90625,2022-01-29 21:55:14,324627.9,129.16203703703704,126.00831591085388,125.8822974068778,-0.11304473876953125,0.03803841727119561
125.89602661132812,79.0,324777.5,2022-01-30 02:07:14,324777.5,129.20047514619887,125.9209115116496,125.86270742705372,-0.8834915161132812,-0.019589979824075954
126.10098266601562,80.0,324960.59375,,,,,125.86526271275112,0.2049560546875,0.0025552856973973803
125.50782775878906,81.0,325049.3125,2022-02-08 09:41:36,325049.3,123.2274305555556,126.13841446449663,125.86526271275112,-0.5931549072265625,0.0
126.3080825805664,82.0,325198.90625,2022-02-08 13:31:26,325198.9,127.48603128991058,126.04837379637756,125.8429456438337,0.8002548217773438,-0.022317068917416805
126.2935791015625,83.0,325410.40625,2022-02-08 20:27:28,325410.4,130.48796296296297,125.93881916035772,125.85916072300502,-0.01450347900390625,0.01621507917131737
124.570556640625,84.0,325410.40625,2022-02-08 21:04:38,325410.4,124.12369791666666,125.93881916035772,125.85916072300502,-1.7230224609375,0.0
124.94659423828124,85.0,325437.40625,2022-02-10 09:51:10,325437.4,123.9294590643275,125.93881916035772,125.85916072300502,0.3760375976562358,0.0
126.88885498046876,86.0,325663.09375,,,,,125.86238924662273,1.9422607421875284,0.003228523617707424
126.70571899414062,87.0,325782.59375,,,,,125.87050192696708,-0.1831359863281392,0.008112680344353862
126.97764587402344,88.0,325819.0,2022-02-10 21:42:22,325819.0,129.4107638888889,125.93393768563156,125.87050192696708,0.2719268798828125,0.0
126.1251449584961,89.0,325926.09375,2022-02-11 01:51:14,325926.1,121.66042673107891,125.976544637898,125.90309426443918,-0.8525009155273438,0.03259233747209578
125.55648803710938,90.0,325926.09375,,,,,125.90309426443918,-0.5686569213867188,0.0
125.51312255859376,91.0,326054.90625,2022-02-11 14:22:23,326054.9,124.01866319444444,125.8689947955867,125.92026999337332,-0.04336547851561079,0.017175728934148538
125.45248413085938,92.0,326215.1875,2022-02-11 18:21:04,326215.2,125.10445205479448,126.03878859843202,125.90943167550223,-0.06063842773438921,-0.010838317871090908
125.41365051269533,93.0,326556.1875,2022-02-12 04:08:22,326556.2,124.31458333333336,125.8366869488999,126.01266797383626,-0.03883361816404829,0.10323629833402492
125.08290100097656,94.0,326676.40625,2022-02-12 14:21:50,326676.4,122.99756944444444,125.8777179189194,126.02662070138112,-0.3307495117187642,0.013952727544861432
126.261962890625,95.0,326887.6875,,,,,126.03437064034598,1.1790618896484375,0.007749938964863645
126.9287567138672,96.0,327078.0,,,,,126.0252219063895,0.6667938232422017,-0.009148733956479305
126.12997436523438,97.0,327323.6875,2022-02-13 21:31:13,327323.7,128.34474206349208,125.64024741922718,126.10314138312089,-0.7987823486328267,0.07791947673138111
125.78907775878906,98.0,327417.40625,2022-02-14 02:03:14,327417.4,126.263671875,125.64024741922718,126.10314138312089,-0.3408966064453125,0.0
125.89736938476562,99.0,327417.5,2022-02-14 10:04:05,327417.5,127.54305555555554,125.64024741922718,126.10314138312089,0.1082916259765625,0.0
125.38240051269533,100.0,327557.09375,2022-02-14 14:46:00,327557.1,124.38262527233115,125.60148841233496,126.11372536107112,-0.5149688720702983,0.010583977950233248
125.44025421142578,101.0,327716.8125,2022-02-14 19:23:30,327716.8,124.16037735849058,125.5316905279803,126.17673552663705,0.05785369873045454,0.06301016556592742
125.63613891601562,102.0,327864.8125,2022-02-15 13:16:22,327864.8,124.9783950617284,125.45195835965296,126.15024738311767,0.19588470458984375,-0.026488143519372898
126.94142150878906,103.0,328092.0,2022-02-16 07:16:59,328092.0,126.25391737891736,125.19023963331522,126.18383378248949,1.3052825927734375,0.03358639937181351
124.81048583984376,104.0,328155.40625,,,,,126.24405155181884,-2.1309356689452983,0.06021776932935552
126.64747619628906,105.0,328373.90625,2022-02-16 22:52:27,328373.9,127.08432539682538,125.05828933288646,126.20792741041916,1.8369903564452983,-0.03612414139968223
125.9208984375,106.0,328512.0,2022-02-17 03:17:40,328512.0,125.50287940379408,125.18897635603288,126.22777124353355,-0.7265777587890625,0.019843833114393306
125.98440551757812,107.0,328691.6875,2022-02-17 14:55:35,328691.7,129.11292270531402,125.2798517566739,126.24488995526288,0.063507080078125,0.017118711729324332
129.14085388183594,108.0,328867.8125,,,,,126.27264404296876,3.1564483642578125,0.027754087705886832
126.17923736572266,109.0,328898.40625,2022-02-18 03:21:07,328898.4,121.81259645061728,125.42728780656074,126.27264404296876,-2.9616165161132812,0.0
125.28395080566406,110.0,329047.0,,,,,126.27264404296876,-0.8952865600585938,0.0
125.81656646728516,111.0,329240.6875,2022-02-19 10:32:56,329240.7,122.86585794655414,125.58343487437872,126.28087214419716,0.5326156616210938,0.008228101228397122
126.57235717773438,112.0,329394.40625,2022-02-19 18:22:33,329394.4,124.89425925925924,125.58343487437872,126.28138320510452,0.7557907104492188,0.0005110609073568639
128.72821044921875,113.0,329593.40625,,,,,126.22602221840306,2.155853271484375,-0.055360986701458614
125.2802734375,114.0,329593.40625,2022-02-20 02:08:25,329593.4,126.1962962962963,125.3442182696783,126.22602221840306,-3.44793701171875,0.0
127.43775939941406,115.0,329593.6875,2022-02-20 09:37:06,329593.7,124.01587301587304,125.3442182696783,126.22602221840306,2.1574859619140625,0.0
126.5119400024414,116.0,329739.90625,2022-02-20 14:52:47,329739.9,127.7144097222222,125.3442182696783,126.22602221840306,-0.9258193969726562,0.0
125.75396728515624,117.0,329760.90625,2022-02-20 17:13:27,329760.9,130.03968253968256,125.30533539166068,126.2060544918745,-0.7579727172851705,-0.019967726528562935
127.71566772460938,118.0,329949.1875,,,,,126.21851658176732,1.9617004394531392,0.012462089892821382
124.29533386230467,119.0,329962.09375,2022-02-21 07:20:33,329962.1,122.14217836257308,125.2089507063892,126.21851658176732,-3.4203338623047017,0.0
128.7024688720703,120.0,330136.1875,,,,,126.21082862647803,4.407135009765639,-0.007687955289284787
127.2701644897461,121.0,330290.09375,,,,,126.2322334713406,-1.4323043823242188,0.021404844862573214
124.0237808227539,122.0,330290.3125,2022-02-22 07:08:47,330290.3,123.29918981481484,125.28707148897074,126.2322334713406,-3.2463836669921875,0.0
127.14593505859376,123.0,330474.59375,,,,,126.19710829451276,3.122154235839858,-0.035125176827847326
123.8244171142578,124.0,330474.59375,2022-02-22 15:07:08,330474.6,120.83251633986929,125.36737534716411,126.19710829451276,-3.321517944335966,0.0
128.59254455566406,125.0,330651.3125,,,,,126.17643292744954,4.768127441406264,-0.020675367063219596
126.36898803710938,126.0,330673.6875,2022-02-23 11:07:41,330673.7,121.30193236714976,125.33043609584108,126.21545998709544,-2.2235565185546875,0.03902705964590325
126.5503387451172,127.0,330869.5,2022-02-23 17:30:32,330869.5,129.73641304347825,125.27648388498234,126.16971278834988,0.1813507080078267,-0.0457471987455591
126.14651489257812,128.0,331053.40625,2022-02-24 01:04:00,331053.4,126.3814236111111,125.188038796693,126.13533804151749,-0.4038238525390767,-0.03437474683239827
126.47938537597656,129.0,331215.0,2022-02-24 11:05:00,331215.0,128.93778935185185,125.21026448233924,126.12126435173884,0.3328704833984375,-0.014073689778641096
126.81642150878906,130.0,331579.5,,,,,126.01299460274832,0.3370361328125,-0.10826974899052288
124.3875732421875,131.0,331579.5,,,,,126.01299460274832,-2.4288482666015625,0.0
125.87786865234376,132.0,331730.3125,2022-02-25 03:25:10,331730.3,125.78854166666667,125.3893634947178,126.01299460274832,1.4902954101562642,0.0
125.4361343383789,133.0,331911.6875,2022-02-25 17:05:39,331911.7,123.9507297551789,125.64310063935822,125.9753406749052,-0.44173431396485796,-0.037653927843123824
125.6702880859375,134.0,332061.59375,2022-02-26 15:56:56,332061.6,120.75729166666665,125.64310063935822,125.97419336107042,0.23415374755859375,-0.0011473138347781742
125.44728088378906,135.0,332244.8125,2022-02-26 23:01:00,332244.8,124.2554976851852,125.60673328433128,125.78751438685826,-0.2230072021484375,-0.18667897421215685
125.86540985107422,136.0,332438.0,2022-02-27 02:46:41,332438.0,129.03479689366787,125.39564046264788,125.78850106632008,0.41812896728515625,0.00098667946181763
125.0979461669922,137.0,332610.8125,,,,,125.7467669318704,-0.767463684082017,-0.041734134449683324
125.68757629394533,138.0,332847.90625,2022-02-28 00:13:24,332847.9,126.18494572158365,125.30885264958376,125.62519512754498,0.589630126953125,-0.12157180432541281
124.88116455078124,139.0,332962.8125,2022-02-28 08:50:01,332962.8,126.08811728395062,125.30885264958376,125.62519512754498,-0.8064117431640909,0.0
125.45223236083984,140.0,333184.5,2022-02-28 16:02:59,333184.5,123.98163082437276,125.6952265920054,125.4947022468813,0.571067810058608,-0.13049288066368092
125.28604125976562,141.0,333282.5,,,,,125.48760318756104,-0.16619110107421875,-0.0070990593202679975
125.16117095947266,142.0,333435.59375,,,,,125.4533213953818,-0.12487030029296875,-0.03428179217922889
125.47775268554688,143.0,333679.3125,2022-03-02 03:14:38,333679.3,129.6241134751773,125.38561511197804,125.4116597031102,0.31658172607421875,-0.0416616922716031
125.59282684326172,144.0,333919.6875,2022-03-02 17:38:55,333919.7,124.39046121593292,125.3335112317538,125.40908992991729,0.11507415771484375,-0.0025697731929170686
125.10050964355467,145.0,333990.5,2022-03-02 19:49:15,333990.5,126.93077601410934,125.3335112317538,125.40908992991729,-0.49231719970704546,0.0
125.09569549560548,146.0,334233.59375,2022-03-03 03:34:31,334233.6,128.20670803782502,125.29646735913394,125.3672772031842,-0.004814147949190328,-0.04181272673308456
125.31674194335938,148.0,334506.8125,,,,,125.37058011223289,0.22104644775389204,0.00330290904868491
126.59263610839844,147.0,334506.8125,,,,,125.37058011223289,1.2758941650390625,0.0
125.14443969726562,149.0,334596.8125,2022-03-03 23:31:37,334596.8,125.47849462365592,125.36333922671832,125.36149805242366,-1.4481964111328125,-0.009082059809230714
125.0576171875,150.0,334703.40625,2022-03-04 03:25:53,334703.4,126.00490196078432,125.38351774758416,125.3640531652114,-0.086822509765625,0.0025551127877463387
125.2481689453125,151.0,334741.1875,,,,,125.3681117466518,0.1905517578125,0.004058581440403941
125.5133056640625,152.0,334979.3125,2022-03-04 21:10:31,334979.3,126.02156432748538,125.18071889655566,125.3506430423621,0.26513671875,-0.017468704289711923
125.0787353515625,153.0,335045.0,2022-03-05 07:48:12,335045.0,123.29897660818716,125.16350675149582,125.43963644845144,-0.4345703125,0.08899340608934381
125.15689849853516,154.0,335139.3125,2022-03-05 09:59:32,335139.3,124.24614197530862,125.16350675149582,125.449686162612,0.07816314697265625,0.010049714160558665
125.08087921142578,155.0,335260.5,2022-03-05 16:34:37,335260.5,120.66984649122809,125.17140688059612,125.43997955322266,-0.076019287109375,-0.009706609389340315
125.74154663085938,156.0,335515.5,2022-03-05 23:08:07,335515.5,125.86055555555556,124.93439072621815,125.4339614868164,0.6606674194335938,-0.006018066406255684
124.89466857910156,157.0,335581.09375,2022-03-06 01:53:37,335581.1,125.16049382716052,124.93439072621815,125.4339614868164,-0.8468780517578125,0.0
125.2675323486328,158.0,335712.40625,2022-03-06 05:36:58,335712.4,124.93373842592592,124.97250112229196,125.43342410816864,0.3728637695312358,-0.0005373786477633757
124.76325988769533,160.0,335953.5,,,,,125.39562310112848,-0.5042724609374716,-0.03780100704015865
125.6162109375,159.0,335953.5,,,,,125.39562310112848,0.8529510498046733,0.0
125.2988510131836,161.0,335953.5,2022-03-06 19:02:09,335953.5,124.06303418803418,124.93631032275457,125.39562310112848,-0.31735992431640625,0.0
125.58483123779295,162.0,336253.0,2022-03-07 03:20:52,336253.0,125.64477124183006,124.76608227188638,125.3874462975396,0.2859802246093608,-0.008176803588881398
126.21884155273438,163.0,336344.5,2022-03-08 12:16:31,336344.5,127.42814009661836,124.76608227188638,125.3874462975396,0.6340103149414205,0.0
125.54310607910156,164.0,336601.3125,2022-03-08 19:32:32,336601.3,128.0351654846336,124.73425349750087,125.38726637098524,-0.6757354736328125,-0.00017992655435250526
124.74984741210938,165.0,336725.8125,2022-03-09 00:07:03,336725.8,122.1607905982906,124.73425349750087,125.38726637098524,-0.7932586669921875,0.0
125.90896606445312,166.0,336872.0,2022-03-09 03:11:13,336872.0,123.69272660818712,124.75814396135146,125.41277080112032,1.15911865234375,0.025504430135072198
125.00674438476562,167.0,336934.09375,2022-03-09 12:47:56,336934.1,122.68709150326796,124.76689496533668,125.40730388744456,-0.9022216796875,-0.00546691367576102
125.44837188720705,168.0,337158.90625,2022-03-09 19:13:13,337158.9,125.88798076923078,124.73153074034047,125.3845428466797,0.44162750244142046,-0.022761040764862628
125.506103515625,169.0,337220.6875,2022-03-10 00:21:28,337220.7,122.83680555555556,124.68605319675318,125.3941583072438,0.05773162841795454,0.009615460564106115
128.6324005126953,170.0,337485.3125,,,,,125.46205677705652,3.1262969970703125,0.06789846981271808
125.18365478515624,171.0,337541.1875,2022-03-10 19:09:31,337541.2,124.73320312499996,124.60098341325764,125.46205677705652,-3.4487457275390767,0.0
125.10995483398438,172.0,337750.09375,2022-03-11 14:16:56,337750.1,125.37681023720349,124.61514491534123,125.48784683689928,-0.07369995117186079,0.025790059842762503
125.05075073242188,173.0,337774.8125,,,,,125.50056457519533,-0.0592041015625,0.012717738296046832
125.30735778808594,174.0,337958.6875,2022-03-12 07:04:23,337958.7,120.9392361111111,124.93143549081375,125.48876120827414,0.2566070556640625,-0.011803366921185443
124.86862182617188,175.0,338228.0,2022-03-12 17:33:22,338228.0,127.26466916354558,124.81563075746952,125.49255715647053,-0.4387359619140625,0.003795948196383847
124.73041534423828,176.0,338337.0,2022-03-12 22:08:22,338337.0,123.11519607843138,124.81563075746952,125.49255715647053,-0.13820648193359375,0.0
125.11897277832033,177.0,338445.5,2022-03-13 01:23:12,338445.5,122.33055555555558,124.90246262292295,125.49744461521958,0.38855743408204546,0.004887458749053053
125.23521423339844,178.0,338445.6875,2022-03-13 08:03:23,338445.7,126.13005050505048,124.90246262292295,125.49744461521958,0.11624145507811079,0.0
125.18338775634766,179.0,338689.90625,2022-03-13 14:13:54,338689.9,124.68749999999996,124.9921255708191,125.5404072423135,-0.05182647705078125,0.04296262709392806
124.9735107421875,180.0,338956.8125,2022-03-14 00:26:54,338956.8,125.66394927536231,124.91835543551387,125.49522646011845,-0.20987701416015625,-0.04518078219506094
125.71334838867188,181.0,339020.5,,,,,125.49522646011845,0.739837646484375,0.0
126.01385498046876,182.0,339308.5,2022-03-15 20:16:44,339308.5,128.87564102564102,124.81367080227398,125.11270879930063,0.3005065917968892,-0.38251766081781113
125.2104949951172,183.0,339409.59375,2022-03-15 23:18:14,339409.6,125.01192307692308,124.85850857003749,125.08616689046224,-0.8033599853515625,-0.026541908838396466
125.44257354736328,184.0,339456.09375,2022-03-16 13:41:48,339456.1,124.45293209876544,124.87603194225554,125.11768213907878,0.23207855224607954,0.03151524861654309
127.42127990722656,185.0,339739.6875,,,,,125.12553510994746,1.9787063598632812,0.007852970868682974
125.64874267578124,186.0,339955.1875,2022-03-17 03:13:02,339955.2,123.6396103896104,124.93799887744602,125.15762583414714,-1.7725372314453267,0.0320907241996764
125.62464904785156,187.0,340159.09375,2022-03-18 16:03:16,340159.1,123.32649572649574,124.8061733165486,125.05486679077148,-0.02409362792967329,-0.10275904337565578
125.11105346679688,188.0,340431.40625,2022-03-19 01:02:37,340431.4,129.2096920289855,124.88996364786368,125.09831822713215,-0.5135955810546875,0.043451436360669504
125.0438995361328,189.0,340667.6875,2022-03-19 17:49:22,340667.7,123.19679849340864,125.1298763471338,125.12148971557616,-0.06715393066407671,0.023171488444006627
125.4813003540039,190.0,340857.0,2022-03-20 00:28:05,340857.0,127.07325925925926,125.03368957672824,125.16692957384834,0.43740081787110796,0.045439858272175115
125.66510009765624,191.0,340857.09375,,,,,125.16692957384834,0.18379974365232954,0.0
126.01527404785156,192.0,341131.5,2022-03-20 23:33:40,341131.5,126.39427083333337,125.20484288060028,125.23441467285156,0.3501739501953267,0.0674850990032212
125.15157318115234,193.0,341263.3125,2022-03-21 03:55:07,341263.3,127.21217948717953,125.187999626632,125.22718073527018,-0.8637008666992188,-0.007233937581375471
125.25149536132812,194.0,341432.6875,2022-03-21 16:53:24,341432.7,123.94270833333331,125.187999626632,124.80405672134891,0.09992218017578125,-0.4231240139212673
113.36888122558594,195.0,341591.59375,2022-03-22 00:05:39,341591.6,126.22285353535352,125.03257642928008,124.78403345743816,-11.882614135742188,-0.02002326391075826
125.06602478027344,196.0,341741.6875,2022-03-22 16:57:45,341741.7,121.25130208333331,125.03257642928008,124.78403345743816,11.6971435546875,0.0
125.95220184326172,197.0,341950.0,2022-03-23 02:37:26,341950.0,123.12517580872012,124.92849129474509,124.74341977875808,0.8861770629882812,-0.04061367868007437
126.06452941894533,198.0,342114.40625,2022-03-23 17:37:46,342114.4,123.01572327044026,125.07726426551278,124.75381338185278,0.11232757568360796,0.010393603094698278
