pred,target
0.054073576,-0.008062429
0.054073576,-0.047611244
0.054073576,-0.048224304
0.054073576,-0.018305033
0.054073583,-0.009762065
0.054073583,0.030001322
0.054073576,-0.09569041
0.054073576,-0.00878314
0.054073576,0.00059018814
0.054073576,-0.11170553
0.054073583,-0.016551716
0.054073583,0.03925832
0.054073576,0.0
0.054073576,0.03551178
0.054073576,0.07102
0.054073576,0.013905334
0.054073583,0.0
0.054073583,-0.0056295283
0.054073576,0.024873931
0.054073576,-0.05677543
0.054073576,-0.024942754
0.054073576,0.010201237
0.054073583,-0.02763572
0.054073583,0.03234967
0.054073576,0.02352644
0.054073576,0.08759019
0.054073576,0.03528637
0.054073576,-0.03983244
0.054073583,0.0
0.054073583,0.08900399
0.054073576,-0.046379194
0.054073576,0.04295807
0.054073576,-0.047650043
0.054073576,-0.018907744
0.054073583,0.014309658
0.054073583,-0.015818698
0.054073576,0.11489921
0.054073576,0.033521455
0.054073576,0.0874497
0.054073576,0.052671254
0.054073583,0.029815128
0.054073583,0.019130312
0.054073576,0.047290105
0.054073576,-0.03087507
0.054073576,-0.003265644
0.054073576,-0.006943275
0.054073583,-0.028608652
0.054073583,0.026830738
0.054073576,-0.0151546085
0.054073576,0.0100510875
0.054073576,0.005854359
0.054073576,0.010404898
0.054073583,-0.029159546
0.054073583,0.0
0.054073576,-0.08765804
0.054073576,0.05896838
0.054073576,-0.0065781167
0.054073576,-0.005432129
0.054073583,-0.02110251
0.054073583,0.1050039
0.054073576,-0.063526176
0.054073576,0.061068304
0.054073576,0.033345714
0.054073576,-0.0115619525
0.054073583,0.029726751
0.054073583,-0.07349843
0.054073576,0.13658589
0.054073576,-0.00756073
0.054073576,0.10487213
0.054073576,-0.019092815
0.054073583,0.1186971
0.054073583,-0.023884583
0.054073576,0.019382732
0.054073576,-0.038479615
0.054073576,0.0
0.054073576,0.081681825
0.054073583,-0.017013468
0.054073583,0.036108203
0.054073576,0.06688091
0.054073576,0.008263599
0.054073576,-0.07888026
0.054073576,0.018247092
0.054073583,-0.03444684
0.054073583,-0.067347735
0.054073576,0.018664567
0.054073576,0.0020680747
0.054073576,-0.045608405
0.054073576,-0.051694285
0.054073583,-0.005712307
0.054073583,-0.017786229
0.054073576,0.14039756
0.054073576,-0.13032237
0.054073576,0.0
0.054073576,-0.091673955
0.054073583,-0.07164526
0.054073583,-0.032113712
0.054073576,-0.12692425
0.054073576,-0.005933566
0.054073576,-0.06886465
0.054073576,-0.009645939
0.054073583,-0.14792156
0.054073583,-0.03650684
0.054073576,-0.037483506
0.054073576,0.0
0.054073576,-0.06973816
0.054073576,0.1434753
0.054073583,-0.17142153
0.054073583,0.0053194263
0.054073576,0.0
0.054073576,-0.00079614884
0.054073576,0.0
0.054073576,0.0
0.054073583,-0.03735733
0.054073583,-0.0120333675
0.054073576,-0.01707325
0.054073576,0.00014357413
0.054073576,0.006488754
0.054073576,-0.09200001
0.054073583,-0.03459166
0.054073583,0.019550752
0.054073576,0.10244074
0.054073576,-0.021029992
0.054073576,-0.045064125
0.054073576,0.13617484
0.054073583,0.029498583
0.054073583,0.07252202
0.054073576,-0.17479548
0.054073576,-0.02186857
0.054073576,0.0
0.054073576,0.02181135
0.054073583,-0.035108294
0.054073583,-0.02999669
0.054073576,0.08232342
0.054073576,0.1353798
0.054073576,0.029644012
0.054073576,0.0
0.054073583,-0.059552874
0.054073583,0.057151992
0.054073576,-0.05232204
0.054073576,0.016676767
0.054073576,0.07698985
0.054073576,0.012111692
0.054073583,0.03619831
0.054073583,0.0817029
0.054073576,-0.019437365
0.054073576,0.008787973
0.054073576,0.0
0.054073576,-0.034287825
0.054073583,-0.09197487
0.054073583,0.018306864
0.054073576,-0.01680548
0.054073576,-0.052883856
0.054073576,-0.01381429
0.054073576,-0.08831901
0.054073583,0.14464861
0.054073583,-0.08192096
0.054073576,-0.010017822
0.054073576,-0.061096795
0.054073576,0.0
0.054073576,0.0
0.054073583,-0.060952663
0.054073583,-0.12268017
0.054073576,-0.11190392
0.054073576,-0.07670529
0.054073576,-0.015104455
0.054073576,-0.11073576
0.054073583,0.006768096
0.054073583,-0.051854134
0.054073576,-0.01332283
0.054073576,0.0
0.054073576,-0.042328183
0.054073576,0.026426138
0.054073583,-0.017919064
0.054073583,-0.06935692
0.054073576,0.059872475
0.054073576,0.0
0.054073576,0.03521366
0.054073576,-0.16896395
0.054073583,0.030635357
0.054073583,-0.0235647
0.054073576,-0.11208073
0.054073576,-0.035638623
0.054073576,-0.003955472
0.054073576,0.028251402
0.054073583,-0.005216537
0.054073583,-0.09698655
0.054073576,0.019061279
0.054073576,0.040380858
0.054073576,0.04019928
0.054073576,-0.046804458
0.054073583,0.1127504
0.054073583,-0.043000285
0.054073576,0.0
0.054073576,0.03292745
0.054073576,0.1174792
0.054073576,0.0060853628
0.054073583,0.050696537
0.054073583,0.083609745
0.054073576,0.111465454
0.054073576,0.2500042
0.054073576,-0.03431386
0.054073576,-0.010097635
0.054073583,0.006684928
0.054073583,-0.04005892
0.054073576,-0.009255063
0.054073576,-0.052680362
0.054073576,-0.051678468
0.054073576,0.23211403
0.054073583,-0.048059925
0.054073583,0.13592961
0.054073576,0.1215904
0.054073576,4.1165917e-05
0.054073576,-0.07939046
0.054073576,0.023657227
0.054073583,0.044024512
0.054073583,-0.011940741
0.054073576,0.016931022
0.054073576,-0.029980714
0.054073576,-0.013574482
0.054073576,0.009439087
0.054073583,0.04315317
0.054073583,-0.0033269932
0.054073576,-0.04672315
0.054073576,0.017463684
0.054073576,0.004802357
0.054073576,0.012889978
0.054073583,-0.024553854
0.054073583,-0.11660737
0.054073576,-0.033765957
0.054073576,-0.18579887
0.054073576,-0.010015676
0.054073576,-0.023788877
0.054073583,-0.016676161
0.054073583,0.02712561
0.054073576,0.0064191674
0.054073576,0.10002558
0.054073576,0.0
0.054073576,-0.015058489
0.054073583,-0.073853776
0.054073583,-0.0022198933
0.054073576,0.015808877
0.054073576,-0.033780072
0.054073576,-0.15187158
0.054073576,-0.034908496
0.054073583,0.016268278
0.054073583,-0.03005686
0.054073576,0.0
0.054073576,0.05148824
0.054073576,-0.048518647
0.054073576,-0.038093284
0.054073583,0.009163011
0.054073583,0.00296803
0.054073576,0.0
0.054073576,0.10479007
0.054073576,-0.019993069
0.054073576,0.0
0.054073583,0.0
0.054073583,-0.0033243876
0.054073576,-0.0018149927
0.054073576,-0.002112626
0.054073576,0.050462052
0.054073576,-0.014672357
0.054073583,0.02673368
0.054073583,-0.014906057
0.054073576,0.023880634
0.054073576,0.016211215
0.054073576,-0.013174969
0.054073576,0.006917124
0.054073583,-0.003988744
0.054073583,0.040694185
0.054073576,0.0020735846
0.054073576,0.021894656
0.054073576,-0.058915094
0.054073576,-0.030324737
0.054073583,-0.093593195
0.054073583,0.007686365
0.054073576,0.0020306564
0.054073576,0.0069522825
0.054073576,-0.009208271
0.054073576,0.19316824
0.054073583,0.06402097
0.054073583,0.027365714
0.054073576,0.044112206
0.054073576,-0.033824313
0.054073576,0.09425961
0.054073576,-0.0010178473
0.054073583,-0.009954145
0.054073583,-0.10561946
0.054073576,0.00047803693
0.054073576,0.005793325
0.054073576,-0.038240433
0.054073576,0.0
0.054073583,0.038065147
0.054073583,-0.13204056
0.054073576,-0.023592548
0.054073576,0.0
0.054073576,-0.010958272
0.054073576,0.043311134
0.054073583,-0.009459972
0.054073583,-0.023015022
0.054073576,0.067477226
0.054073576,-0.00047877527
0.054073576,-0.00057026645
0.054073576,0.0
0.054073583,0.08683885
0.054073583,0.017103856
0.054073576,0.055078156
0.054073576,0.024758145
0.054073576,0.039260864
0.054073576,0.0
0.054073583,-0.17866181
0.054073583,0.009010573
0.054073576,0.061980356
0.054073576,-0.026899485
0.054073576,0.02051016
0.054073576,0.0820066
0.054073583,-0.0112396
0.054073583,-2.5822564e-07
0.054073576,0.029479742
0.054073576,0.07887219
0.054073576,0.04786375
0.054073576,0.076864585
0.054073583,-0.033269066
0.054073583,-0.07171649
0.054073576,0.0015316918
0.054073576,-0.0662384
0.054073576,-0.085574925
0.054073576,-0.023611853
0.054073583,0.051440153
0.054073583,0.06614809
0.054073576,0.0
0.054073576,-0.2505221
0.054073576,-0.041416038
0.054073576,0.0029094652
0.054073583,-0.0116017135
0.054073583,-0.0046391604
0.054073576,-0.085718974
0.054073576,-0.0008983706
0.054073576,-0.02788991
0.054073576,0.0105075175
0.054073583,-0.055727202
0.054073583,0.0
0.054073576,0.011494885
0.054073576,-0.014639774
0.054073576,0.0
0.054073576,0.025410917
0.054073583,0.0
0.054073583,0.0439451
0.054073576,0.0
0.054073576,0.0
0.054073576,0.06190498
0.054073576,0.028484378
0.054073583,-0.012997796
0.054073583,0.040279206
0.054073576,0.01803307
0.054073576,-0.020416217
0.054073576,0.00707967
0.054073576,-0.024491798
0.054073583,-0.013263804
0.054073583,-0.023566246
0.054073576,0.06976766
0.054073576,-0.020952664
0.054073576,0.025428105
0.054073576,-0.06002334
0.054073583,0.06416524
0.054073583,0.0
0.054073576,-0.016045634
0.054073576,-0.0024395296
0.054073576,-0.03045028
0.054073576,0.011480466
0.054073583,0.0
0.054073583,-0.04105162
0.054073576,0.0
0.054073576,-0.05703325
0.054073576,-0.02804499
0.054073576,0.07243776
0.054073583,0.008772373
0.054073583,-0.063941956
0.054073576,0.0014019012
0.054073576,-0.040778216
0.054073576,0.0
0.054073576,-0.09843265
0.054073583,-0.10110518
0.054073583,0.073246226
0.054073576,0.0
0.054073576,0.018880827
0.054073576,-0.023887416
0.054073576,0.0
0.054073583,-0.015044427
0.054073583,-0.07995287
0.054073576,0.0
0.054073576,0.026174491
0.054073576,0.003880528
0.054073576,0.0023270743
0.054073583,-0.0078082616
0.054073583,-0.019806115
0.054073576,0.023283847
0.054073576,0.05951078
0.054073576,0.0
0.054073576,0.02093059
0.054073583,0.005284203
0.054073583,0.0
0.054073576,-0.010689629
0.054073576,-0.015374261
0.054073576,0.019790832
0.054073576,-0.0421297
0.054073583,0.053773005
0.054073583,0.0
0.054073576,0.07162323
0.054073576,0.060407978
0.054073576,-0.034820557
0.054073576,-0.028607985
0.054073583,0.0
0.054073583,0.033974543
0.054073576,0.0021218436
0.054073576,0.02589075
0.054073576,0.11387168
0.054073576,0.007901667
0.054073583,0.013274275
0.054073583,0.03512899
0.054073576,0.0
0.054073576,-0.01895184
0.054073576,0.046529062
0.054073576,0.025848825
0.054073583,0.0
0.054073583,0.082526945
0.054073576,0.028315505
0.054073576,0.0
0.054073576,-0.08549881
0.054073576,0.0044194637
0.054073583,0.0
0.054073583,0.04259949
0.054073576,0.0
0.054073576,0.008864432
0.054073576,-0.013348521
0.054073576,-0.010639682
0.054073583,0.05967171
0.054073583,-0.09867724
0.054073576,0.11424616
0.054073576,0.015772358
0.054073576,0.06686731
0.054073576,-0.03907986
0.054073583,0.0
0.054073583,-0.009930141
0.054073576,-0.02507829
0.054073576,-0.024088483
0.054073576,0.14805062
0.054073576,0.023420937
0.054073583,-0.0066794823
0.054073583,0.008930075
0.054073576,0.0
0.054073576,0.11885702
0.054073576,-0.006853301
0.054073576,0.036905356
0.054073583,0.020787075
0.054073583,0.017055739
0.054073576,0.0
0.054073576,0.03127463
0.054073576,-0.023141269
0.054073576,0.09546008
0.054073583,0.034573216
0.054073583,-0.0854506
0.054073576,0.014519755
0.054073576,0.056033
0.054073576,0.04656608
0.054073576,-0.04864311
0.054073583,0.0944903
0.054073583,0.055138227
0.054073576,-0.046455383
0.054073576,0.059223153
0.054073576,-0.009618586
0.054073576,0.09723911
0.054073583,-0.007578691
0.054073583,0.09566012
0.054073576,-0.011352077
0.054073576,0.0
0.054073576,-0.08678681
0.054073576,0.060211882
0.054073583,0.008990786
0.054073583,-0.111054584
0.054073576,-0.0434328
0.054073576,-0.016513709
0.054073576,0.0
0.054073576,0.05774943
0.054073583,0.027868098
0.054073583,-0.01609097
0.054073576,-0.012403011
0.054073576,0.029714968
0.054073576,0.037996355
0.054073576,0.11142066
0.054073583,-0.052471038
0.054073583,0.029500965
0.054073576,-0.09822418
0.054073576,0.050250877
0.054073576,-0.03481326
0.054073576,-0.0013327062
0.054073583,0.0015817033
0.054073583,0.0030652117
0.054073576,0.071894854
0.054073576,0.016825182
0.054073576,-0.04980431
0.054073576,-0.015732713
0.054073583,-0.02996037
0.054073583,0.009474167
0.054073576,-0.06462697
0.054073576,-0.027396066
0.054073576,-0.07140132
0.054073576,0.008892604
0.054073583,-0.025137765
0.054073583,0.0
0.054073576,0.19680235
0.054073576,-0.023142617
0.054073576,-0.034990583
0.054073576,-0.021002633
0.054073583,-0.054205343
0.054073583,0.0
0.054073576,0.0
0.054073576,-0.08823263
0.054073576,0.0010603919
0.054073576,-0.0018064941
0.054073583,0.077936105
0.054073583,-0.01712769
0.054073576,-0.27235547
0.054073576,0.04634501
0.054073576,0.09781189
0.054073576,-0.024017623
0.054073583,-0.14580193
0.054073583,0.11085615
0.054073576,0.15196228
0.054073576,0.0
0.054073576,0.18740639
0.054073576,0.040223174
0.054073583,0.046727147
0.054073583,0.009162158
0.054073576,-0.06608849
0.054073576,0.0
0.054073576,0.6021184
0.054073576,0.13598871
0.054073583,0.043197155
0.054073583,0.0
0.054073576,0.1724473
0.054073576,0.31981874
0.054073576,-0.0043670656
0.054073576,0.11392142
0.054073583,0.04299343
0.054073583,0.06826085
0.054073576,0.0
0.054073576,0.0425333
0.054073576,0.11941274
0.054073576,0.0
0.054073583,0.13540275
0.054073583,0.39207783
0.054073576,0.014574705
0.054073576,0.0
0.054073576,0.124909654
0.054073576,0.04165569
0.054073583,0.005377117
0.054073583,0.0
0.054073576,-0.07431508
0.054073576,0.04259589
0.054073576,0.0
0.054073576,0.0
0.054073583,-0.14380431
0.054073583,-0.05617238
0.054073576,0.0
0.054073576,-0.051305052
0.054073576,0.10070427
0.054073576,-0.15362644
0.054073583,0.021045
0.054073583,0.050854076
0.054073576,0.033165906
0.054073576,0.023449443
0.054073576,0.09859231
0.054073576,-0.2905469
0.054073583,-0.06991756
0.054073583,-0.081672244
0.054073576,0.021302855
0.054073576,-0.017638007
0.054073583,-0.05443514
0.054073583,0.17742704
0.054073583,-0.3037619
0.054073583,-0.06554011
0.054073583,0.01943287
0.05407359,0.0
0.05407359,-0.18556276
0.0540736,0.0
0.0540736,-0.055674374
0.054073606,0.019659095
0.054073613,-0.12189669
0.05407362,-0.072497666
0.05407363,-0.18993038
0.054073654,-0.049925424
0.054073684,-0.04597352
0.054073714,0.0
0.054073762,-0.008956909
0.054073818,0.14534844
0.0540739,0.0
0.054073993,0.04351156
0.054074116,0.0
0.054074273,0.16254488
0.054074455,0.11388803
0.054074693,0.00032364693
0.054074984,0.080924064
0.054075368,-0.15788338
0.054075904,0.11565252
0.05407676,0.016094826
0.054078218,0.016218053
0.05408081,-0.11353653
0.054085523,0.0
0.05409407,-0.023055427
0.05410931,0.0
0.054135844,-0.013818323
0.054180708,0.0
0.054254025,0.004400768
0.054369096,-0.014235297
0.05454083,0.0
0.05478001,-0.30516183
0.05507874,0.17493261
0.055377744,0.0
0.055499405,0.14313602
0.055022143,-0.21412401
0.05325437,0.08464496
