pred,target
-0.023821581,-0.12621783
-0.02297199,-0.2556054
-0.021964528,0.13322559
-0.020914312,-0.1714767
-0.019945767,-0.013829617
-0.019486152,0.0
-0.01885064,-0.00841593
-0.01842092,0.041677475
-0.018188555,0.0
-0.017749786,-0.0341897
-0.01724286,-0.23461899
-0.017735822,-0.011906768
-0.018208118,-0.033486743
-0.018806862,-0.102723226
-0.019806849,0.040007114
-0.020594025,0.09747219
-0.021371536,-0.06461725
-0.02154969,0.008428189
-0.021585178,-0.03376777
-0.0218293,0.02017968
-0.022075938,-0.05332732
-0.022344427,0.0035010898
-0.022793604,-0.032953992
-0.023651991,-0.0761466
-0.02538561,-0.13721037
-0.03078113,0.016495705
-0.028291538,0.0
-0.024428343,-0.10342355
-0.022535387,0.0
-0.020874035,-0.05217915
-0.0192651,-0.018423757
-0.018373884,-0.11258891
-0.017747743,-0.0011564993
-0.016160866,0.085861206
-0.014793346,0.009037187
-0.01256223,-0.1662416
-0.010866955,0.054903716
-0.009577058,0.03145587
-0.008778746,-0.0551014
-0.008245575,-0.00038706462
-0.010138423,-0.054473516
-0.013812856,0.031108718
-0.018350137,0.06434431
-0.010789082,-0.13685614
-0.005096489,-0.008062429
-0.006912072,-0.047611244
-0.009773047,-0.048224304
-0.01380708,-0.018305033
-0.016728312,-0.009762065
-0.018127019,0.030001322
-0.018089892,-0.09569041
-0.012337909,-0.00878314
-0.0065515223,0.00059018814
-0.0028596192,-0.11170553
-0.000104901235,-0.016551716
0.015132219,0.03925832
0.01766704,0.0
0.023964435,0.03551178
0.031848893,0.07102
0.03533365,0.013905334
0.023524076,0.0
-0.0009715328,-0.0056295283
0.02516678,0.024873931
0.04117216,-0.05677543
0.03360054,-0.024942754
0.03680797,0.010201237
0.03978528,-0.02763572
0.037614644,0.03234967
0.032306015,0.02352644
0.022823617,0.08759019
0.0076225847,0.03528637
-0.0005326481,-0.03983244
-0.0005370019,0.0
0.006962642,0.08900399
0.014962941,-0.046379194
0.009527549,0.04295807
-0.00045972905,-0.047650043
-0.002439925,-0.018907744
-0.0032035727,0.014309658
-0.0018318627,-0.015818698
0.0036986917,0.11489921
0.022902668,0.033521455
0.02936323,0.0874497
0.021352649,0.052671254
0.023840204,0.029815128
0.031981945,0.019130312
0.034388006,0.047290105
0.028292924,-0.03087507
0.01622118,-0.003265644
0.0051285326,-0.006943275
-0.0013564922,-0.028608652
-0.0014374539,0.026830738
0.0067885667,-0.0151546085
0.021401495,0.0100510875
0.025606573,0.005854359
0.024798214,0.010404898
0.024251476,-0.029159546
0.0226828,0.0
-0.0023237523,-0.08765804
-0.0012838974,0.05896838
-0.0017102356,-0.0065781167
-0.0032009115,-0.005432129
-0.005418587,-0.02110251
-0.00902043,0.1050039
-0.012398288,-0.063526176
-0.009777652,0.061068304
-0.008456207,0.033345714
-0.0049521835,-0.0115619525
-0.0006640103,0.029726751
0.009821415,-0.07349843
0.034752935,0.13658589
0.067643255,-0.00756073
0.06748667,0.10487213
0.082112774,-0.019092815
0.070564225,0.1186971
0.048046276,-0.023884583
0.0028655827,0.019382732
-0.009408022,-0.038479615
-0.018718515,0.0
-0.016934875,0.081681825
-0.01618105,-0.017013468
-0.014085909,0.036108203
-0.012002111,0.06688091
-0.010144165,0.008263599
-0.00920955,-0.07888026
-0.010013383,0.018247092
-0.013170649,-0.03444684
-0.017323384,-0.067347735
-0.017439816,0.018664567
-0.013360499,0.0020680747
-0.011011862,-0.045608405
-0.015459428,-0.051694285
-0.017675428,-0.005712307
-0.023592321,-0.017786229
-0.029898727,0.14039756
-0.030145528,-0.13032237
-0.041834254,0.0
-0.042933043,-0.091673955
-0.043451272,-0.07164526
-0.042896535,-0.032113712
-0.042794067,-0.12692425
-0.043246474,-0.005933566
-0.04083726,-0.06886465
-0.03856129,-0.009645939
-0.036810357,-0.14792156
-0.03540711,-0.03650684
-0.033933688,-0.037483506
-0.0315067,0.0
-0.0273902,-0.06973816
-0.02291269,0.1434753
-0.018907981,-0.17142153
-0.015652431,0.0053194263
-0.013190447,0.0
-0.011250382,-0.00079614884
-0.008738632,0.0
-0.0029513193,0.0
-0.0059937043,-0.03735733
-0.009612421,-0.0120333675
-0.010432665,-0.01707325
-0.008683335,0.00014357413
-0.0064373785,0.006488754
-0.0050631673,-0.09200001
-0.004127425,-0.03459166
-0.0010229365,0.019550752
0.058389455,0.10244074
0.10300586,-0.021029992
0.05118504,-0.045064125
0.061861992,0.13617484
0.048487335,0.029498583
0.021162763,0.07252202
0.010542482,-0.17479548
-0.0018767014,-0.02186857
-0.0054187877,0.0
-0.0073295687,0.02181135
-0.005966254,-0.035108294
-0.0025788941,-0.02999669
0.012314498,0.08232342
0.05533105,0.1353798
0.11607656,0.029644012
0.04195842,0.0
-0.010887159,-0.059552874
-0.020349842,0.057151992
-0.014597963,-0.05232204
-0.00451688,0.016676767
0.021458536,0.07698985
0.027102262,0.012111692
0.046324015,0.03619831
0.02675727,0.0817029
-0.00624447,-0.019437365
-0.01208171,0.008787973
-0.014836133,0.0
-0.025826871,-0.034287825
-0.023817003,-0.09197487
-0.02114984,0.018306864
-0.024685655,-0.01680548
-0.02949007,-0.052883856
-0.029679883,-0.01381429
-0.029407645,-0.08831901
-0.027896808,0.14464861
-0.025434228,-0.08192096
-0.026816046,-0.010017822
-0.028655494,-0.061096795
-0.03036938,0.0
-0.030267585,0.0
-0.029797908,-0.060952663
-0.02975642,-0.12268017
-0.029265933,-0.11190392
-0.028370215,-0.07670529
-0.027590595,-0.015104455
-0.026876606,-0.11073576
-0.02642479,0.006768096
-0.026048098,-0.051854134
-0.025832474,-0.01332283
-0.024996292,0.0
-0.024850009,-0.042328183
-0.02493164,0.026426138
-0.024482274,-0.017919064
-0.022370286,-0.06935692
-0.021132927,0.059872475
-0.021151,0.0
-0.02111165,0.03521366
-0.019207621,-0.16896395
-0.018368011,0.030635357
-0.01683753,-0.0235647
-0.01527613,-0.11208073
-0.014879008,-0.035638623
-0.015208905,-0.003955472
-0.014392072,0.028251402
-0.013548774,-0.005216537
-0.013107042,-0.09698655
-0.013262237,0.019061279
-0.012700988,0.040380858
-0.01241548,0.04019928
-0.01278451,-0.046804458
-0.012738214,0.1127504
-0.011762491,-0.043000285
-0.01091592,0.0
-0.009041564,0.03292745
-0.0065000555,0.1174792
-0.0032132652,0.0060853628
-0.0015906132,0.050696537
0.02491133,0.083609745
0.040548787,0.111465454
0.07586862,0.2500042
0.1172415,-0.03431386
0.077297434,-0.010097635
0.053395554,0.006684928
-0.0023749413,-0.04005892
-0.0083767,-0.009255063
-0.011482928,-0.052680362
-0.003889526,-0.051678468
0.043241307,0.23211403
0.11797319,-0.048059925
0.13190824,0.13592961
0.15555464,0.1215904
0.114484325,4.1165917e-05
0.046656564,-0.07939046
-0.0012106561,0.023657227
-0.009055334,0.044024512
-0.015230925,-0.011940741
-0.014109014,0.016931022
-0.007699651,-0.029980714
-0.00568484,-0.013574482
-0.005407453,0.009439087
-0.005386187,0.04315317
-0.005838555,-0.0033269932
-0.0066972002,-0.04672315
-0.007759955,0.017463684
-0.0084802555,0.004802357
-0.0052243974,0.012889978
-0.005033048,-0.024553854
-0.014271647,-0.11660737
-0.031235725,-0.033765957
-0.037364397,-0.18579887
-0.037583422,-0.010015676
-0.035360787,-0.023788877
-0.02725834,-0.016676161
-0.018860139,0.02712561
-0.010127731,0.0064191674
-0.010407971,0.10002558
-0.013550264,0.0
-0.027551252,-0.015058489
-0.031934444,-0.073853776
-0.033840887,-0.0022198933
-0.033003777,0.015808877
-0.030811321,-0.033780072
-0.029086478,-0.15187158
-0.02768088,-0.034908496
-0.026961142,0.016268278
-0.026164206,-0.03005686
-0.024988506,0.0
-0.02336818,0.05148824
-0.021279335,-0.048518647
-0.018257195,-0.038093284
-0.013290545,0.009163011
-0.0064646523,0.00296803
-0.0024532052,0.0
-0.004180574,0.10479007
-0.0056747077,-0.019993069
-0.0064082807,0.0
-0.006085502,0.0
-0.005746733,-0.0033243876
-0.0037914473,-0.0018149927
-0.00090167834,-0.002112626
0.0031359494,0.050462052
0.0053551346,-0.014672357
0.0047782063,0.02673368
0.0013249815,-0.014906057
-0.00093689136,0.023880634
-0.0021428552,0.016211215
-0.0004052546,-0.013174969
-0.001829931,0.006917124
-0.0048920196,-0.003988744
-0.009009675,0.040694185
-0.007344659,0.0020735846
-0.009531407,0.021894656
-0.014488576,-0.058915094
-0.01920828,-0.030324737
-0.024475764,-0.093593195
-0.025797766,0.007686365
-0.022735437,0.0020306564
-0.017578904,0.0069522825
-0.008123435,-0.009208271
0.009952575,0.19316824
0.06489356,0.06402097
0.053669542,0.027365714
0.029150546,0.044112206
0.010256395,-0.033824313
-0.0018174496,0.09425961
-0.006139265,-0.0010178473
-0.010371463,-0.009954145
-0.012426454,-0.10561946
-0.013281285,0.00047803693
-0.0149209825,0.005793325
-0.01706846,-0.038240433
-0.018648738,0.0
-0.019408058,0.038065147
-0.019898612,-0.13204056
-0.019494064,-0.023592548
-0.018134132,0.0
-0.0137937125,-0.010958272
-0.012278501,0.043311134
-0.011194827,-0.009459972
-0.010257095,-0.023015022
-0.009181997,0.067477226
-0.008682644,-0.00047877527
-0.0072971205,-0.00057026645
-0.003503547,0.0
0.037425548,0.08683885
0.07893737,0.017103856
0.09409654,0.055078156
0.084594294,0.024758145
0.062403098,0.039260864
0.040490806,0.0
0.024413839,-0.17866181
0.0005083233,0.009010573
-0.003386073,0.061980356
-0.0033811822,-0.026899485
-0.0050492366,0.02051016
0.008051321,0.0820066
0.022354916,-0.0112396
0.02515778,-2.5822564e-07
0.025896624,0.029479742
0.04840985,0.07887219
0.042774335,0.04786375
0.030579299,0.076864585
0.02017209,-0.033269066
-0.00019694798,-0.07171649
-0.0020528962,0.0015316918
-0.0052271583,-0.0662384
-0.011968565,-0.085574925
-0.023093963,-0.023611853
-0.028386908,0.051440153
-0.030283757,0.06614809
-0.026545348,0.0
-0.023348162,-0.2505221
-0.024081107,-0.041416038
-0.024359483,0.0029094652
-0.025067704,-0.0116017135
-0.025171444,-0.0046391604
-0.024220195,-0.085718974
-0.022218233,-0.0008983706
-0.020291336,-0.02788991
-0.01714034,0.0105075175
-0.015393065,-0.055727202
-0.0137792565,0.0
-0.011314727,0.011494885
-0.0082022,-0.014639774
-0.0043037273,0.0
-0.00023491957,0.025410917
0.02961883,0.0
0.022944778,0.0439451
0.016692355,0.0
0.017699435,0.0
0.025022402,0.06190498
0.03416869,0.028484378
0.035166457,-0.012997796
0.02425918,0.040279206
0.008604303,0.01803307
0.0015223324,-0.020416217
0.0039195567,0.00707967
-0.00026377224,-0.024491798
-0.0008405638,-0.013263804
-0.0014165264,-0.023566246
-0.0025037942,0.06976766
-0.0039427765,-0.020952664
-0.004364874,0.025428105
-0.003613161,-0.06002334
-0.0029090995,0.06416524
-0.00038427438,0.0
-0.009954461,-0.016045634
-0.026316667,-0.0024395296
-0.029961713,-0.03045028
-0.024568118,0.011480466
-0.021593472,0.0
-0.01901522,-0.04105162
-0.018269518,0.0
-0.017555196,-0.05703325
-0.016884862,-0.02804499
-0.015327725,0.07243776
-0.013046318,0.008772373
-0.010935145,-0.063941956
-0.009964883,0.0014019012
-0.010100577,-0.040778216
-0.010528891,0.0
-0.011343554,-0.09843265
-0.012554293,-0.10110518
-0.013554514,0.073246226
-0.013862577,0.0
-0.013870882,0.018880827
-0.013457296,-0.023887416
-0.01211461,0.0
-0.010900911,-0.015044427
-0.010582557,-0.07995287
-0.010279257,0.0
-0.010304739,0.026174491
-0.009845638,0.003880528
-0.008510203,0.0023270743
-0.00747185,-0.0078082616
-0.007895038,-0.019806115
-0.008895006,0.023283847
-0.008669864,0.05951078
-0.0078823315,0.0
-0.008065568,0.02093059
-0.008797548,0.005284203
-0.008350963,0.0
-0.007753108,-0.010689629
-0.00786481,-0.015374261
-0.0073223044,0.019790832
-0.0056473734,-0.0421297
-0.0034584834,0.053773005
-0.00044805626,0.0
0.030466765,0.07162323
0.061713517,0.060407978
0.04071349,-0.034820557
0.0064685345,-0.028607985
-0.0048205173,0.0
-0.0044970065,0.033974543
-0.0039720787,0.0021218436
-0.001900726,0.02589075
0.002122432,0.11387168
0.0057131797,0.007901667
0.0034072548,0.013274275
-0.00053542294,0.03512899
0.00017242134,0.0
-0.0005038847,-0.01895184
-0.0021187922,0.046529062
-0.0017831548,0.025848825
-0.0012659353,0.0
-7.0051035e-05,0.082526945
0.0030267239,0.028315505
-0.0007685447,0.0
-0.0018311938,-0.08549881
-0.0021368798,0.0044194637
-0.0018289967,0.0
-0.0006029809,0.04259949
0.009104818,0.0
0.027772292,0.008864432
0.030299515,-0.013348521
0.025497556,-0.010639682
0.027402997,0.05967171
0.015170187,-0.09867724
0.0005481243,0.11424616
-0.0015363455,0.015772358
-0.0021658563,0.06686731
-0.0036863717,-0.03907986
-0.004685535,0.0
-0.0027566717,-0.009930141
-0.00035396032,-0.02507829
0.007906258,-0.024088483
0.02151525,0.14805062
0.031789884,0.023420937
0.025328517,-0.0066794823
0.017054096,0.008930075
0.011883184,0.0
0.005817592,0.11885702
-1.4816501e-05,-0.006853301
-0.00038203062,0.036905356
-0.00041316755,0.020787075
-0.0010206421,0.017055739
-0.0013664564,0.0
-0.0006483993,0.03127463
0.00073610246,-0.023141269
-0.00016014185,0.09546008
-0.0004182753,0.034573216
-0.00059347483,-0.0854506
-0.0013934423,0.014519755
-0.0026327097,0.056033
-0.004301072,0.04656608
-0.0062359003,-0.04864311
-0.008382554,0.0944903
-0.0092460625,0.055138227
-0.0074933874,-0.046455383
-0.0029649439,0.059223153
0.025507793,-0.009618586
0.039399803,0.09723911
0.045734823,-0.007578691
0.058162883,0.09566012
0.05915065,-0.011352077
0.05596432,0.0
0.0418033,-0.08678681
0.00882113,0.060211882
-0.0062336465,0.008990786
-0.011644906,-0.111054584
-0.016303485,-0.0434328
-0.017714877,-0.016513709
-0.022192687,0.0
-0.024803812,0.05774943
-0.01940383,0.027868098
-0.022773406,-0.01609097
-0.029020611,-0.012403011
-0.029190194,0.029714968
-0.027964063,0.037996355
-0.020365907,0.11142066
-0.020224223,-0.052471038
-0.015397537,0.029500965
-0.0119669335,-0.09822418
-0.00530978,0.050250877
-0.002793942,-0.03481326
-0.00072168116,-0.0013327062
0.010523975,0.0015817033
0.014148369,0.0030652117
0.017216653,0.071894854
0.026602939,0.016825182
0.027063176,-0.04980431
0.02700387,-0.015732713
0.03171365,-0.02996037
0.040919736,0.009474167
0.051726088,-0.06462697
0.06049438,-0.027396066
0.051540986,-0.07140132
0.01974608,0.008892604
-0.0048650457,-0.025137765
-0.0125451535,0.0
-0.01307316,0.19680235
-0.014668421,-0.023142617
-0.017537426,-0.034990583
-0.018788395,-0.021002633
-0.021294596,-0.054205343
-0.015637,0.0
-0.009315497,0.0
-0.0044110813,-0.08823263
-0.0011227077,0.0010603919
0.0065018684,-0.0018064941
0.011914358,0.077936105
0.013965279,-0.01712769
0.014441341,-0.27235547
0.015906185,0.04634501
0.020138174,0.09781189
0.025441602,-0.024017623
0.029784977,-0.14580193
0.028129518,0.11085615
0.019479424,0.15196228
0.012733027,0.0
-0.0004257768,0.18740639
0.0013221651,0.040223174
0.0119000375,0.046727147
-0.0032429672,0.009162158
0.0074002147,-0.06608849
-0.0025865315,0.0
-0.003869918,0.6021184
-0.0067527695,0.13598871
-0.008722665,0.043197155
-0.009519016,0.0
-0.010453443,0.1724473
-0.012558111,0.31981874
-0.016498892,-0.0043670656
-0.019478997,0.11392142
-0.014722093,0.04299343
-0.012156538,0.06826085
-0.009792448,0.0
-0.00900283,0.0425333
-0.008303274,0.11941274
-0.007766157,0.0
-0.006813659,0.13540275
-0.0058932337,0.39207783
-0.005147003,0.014574705
-0.0047410754,0.0
-0.0046611372,0.124909654
-0.004962113,0.04165569
-0.0053360322,0.005377117
-0.005784368,0.0
-0.0063191545,-0.07431508
-0.006905562,0.04259589
-0.007524478,0.0
-0.0081195375,0.0
-0.008728644,-0.14380431
-0.009562813,-0.05617238
-0.010540931,0.0
-0.011722333,-0.051305052
-0.0132057,0.10070427
-0.015171906,-0.15362644
-0.018099103,0.021045
-0.02079732,0.050854076
-0.027504416,0.033165906
-0.023663018,0.023449443
-0.021729117,0.09859231
-0.020318972,-0.2905469
-0.01838262,-0.06991756
-0.017123273,-0.081672244
-0.015499714,0.021302855
-0.015771566,-0.017638007
-0.019509142,-0.05443514
-0.017798373,0.17742704
-0.020948404,-0.3037619
-0.01644124,-0.06554011
-0.015022817,0.01943287
-0.012382253,0.0
-0.010687395,-0.18556276
-0.008780927,0.0
-0.006942558,-0.055674374
-0.0049383114,0.019659095
-0.002695841,-0.12189669
-0.0012324288,-0.072497666
0.0045916885,-0.18993038
0.0018057078,-0.049925424
0.020936206,-0.04597352
0.028380498,0.0
0.030010775,-0.008956909
0.028847247,0.14534844
0.026279092,0.0
0.023381993,0.04351156
0.02080372,0.0
0.018498927,0.16254488
0.01669167,0.11388803
0.015593976,0.00032364693
0.013964236,0.080924064
0.010862589,-0.15788338
0.0050476193,0.11565252
-0.0028776482,0.016094826
-0.0010966582,0.016218053
-0.0013978466,-0.11353653
-0.0019904317,0.0
-0.0030187091,-0.023055427
-0.003209994,0.0
-0.0038905963,-0.013818323
-0.004655097,0.0
-0.005524562,0.004400768
-0.006536357,-0.014235297
-0.0063364883,0.0
-0.007140416,-0.30516183
-0.0058506695,0.17493261
-0.00582509,0.0
-0.0056895283,0.14313602
-0.00515717,-0.21412401
-0.0029251806,0.08464496
