cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,group,use_state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
3.922,3.923,3.921,3.919,3.92,3.922,3.922,3.92,3.923,3.925,3.924,3.925,3.923,3.924,3.925,3.923,3.91,3.929,3.927,3.923,3.922,3.925,3.924,3.923,3.922,3.921,3.922,3.928,3.922,3.925,3.922,3.923,3.925,3.925,3.928,3.909,3.923,3.923,3.925,3.923,3.922,3.923,3.921,3.924,3.921,3.923,3.923,3.923,3.927,3.928,3.921,3.929,3.922,3.925,3.923,3.921,3.922,3.919,3.922,3.922,3.923,3.921,3.923,3.922,3.924,3.924,3.92,3.921,3.924,3.922,3.919,3.922,3.92,3.927,3.921,3.919,3.918,3.921,3.92,3.918,3.924,3.927,3.923,3.923,3.919,3.92,3.924,3.922,3.919,3.923,3.92,3.921,3.92,3.925,3.922,3.921,1,1
4.2,4.203,4.201,4.198,4.199,4.201,4.2,4.2,4.204,4.207,4.205,4.206,4.203,4.204,4.206,4.203,4.19,4.214,4.21,4.203,4.201,4.207,4.204,4.205,4.201,4.2,4.2,4.209,4.201,4.204,4.202,4.202,4.208,4.208,4.211,4.191,4.203,4.203,4.205,4.205,4.203,4.202,4.2,4.204,4.202,4.201,4.206,4.202,4.209,4.211,4.204,4.21,4.2,4.205,4.201,4.201,4.203,4.198,4.201,4.202,4.202,4.199,4.201,4.2,4.204,4.2,4.2,4.2,4.207,4.205,4.199,4.204,4.2,4.209,4.202,4.197,4.194,4.2,4.2,4.197,4.205,4.207,4.201,4.205,4.197,4.2,4.204,4.201,4.199,4.203,4.2,4.2,4.199,4.205,4.202,4.2,1,1
0.278,0.28000000000000025,0.2799999999999998,0.27900000000000036,0.2789999999999999,0.27899999999999947,0.278,0.28000000000000025,0.2809999999999997,0.28200000000000003,0.28100000000000014,0.2810000000000006,0.28000000000000025,0.2799999999999998,0.2810000000000006,0.28000000000000025,0.28000000000000025,0.2850000000000006,0.2829999999999999,0.28000000000000025,0.27899999999999947,0.28200000000000003,0.2799999999999998,0.28200000000000003,0.27899999999999947,0.27900000000000036,0.278,0.2809999999999997,0.27899999999999947,0.2789999999999999,0.2799999999999998,0.2789999999999999,0.28300000000000036,0.28300000000000036,0.28300000000000036,0.28200000000000003,0.28000000000000025,0.28000000000000025,0.28000000000000025,0.28200000000000003,0.28100000000000014,0.2789999999999999,0.27900000000000036,0.2799999999999998,0.28100000000000014,0.2779999999999996,0.28300000000000036,0.2789999999999999,0.2819999999999996,0.28300000000000036,0.2829999999999999,0.28100000000000014,0.278,0.28000000000000025,0.2779999999999996,0.2799999999999998,0.28100000000000014,0.27900000000000036,0.27899999999999947,0.2799999999999998,0.2789999999999999,0.278,0.2779999999999996,0.278,0.2799999999999998,0.27600000000000025,0.28000000000000025,0.27900000000000036,0.2829999999999999,0.2829999999999999,0.2799999999999998,0.2819999999999996,0.28000000000000025,0.2819999999999996,0.28100000000000014,0.278,0.2759999999999998,0.27900000000000036,0.28000000000000025,0.2789999999999999,0.28100000000000014,0.2799999999999998,0.2779999999999996,0.28200000000000003,0.278,0.28000000000000025,0.2799999999999998,0.27899999999999947,0.2799999999999998,0.28000000000000025,0.28000000000000025,0.27900000000000036,0.2789999999999999,0.28000000000000025,0.2799999999999998,0.27900000000000036,1,1
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,2,-1
6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,6.940079155672824,2,-1
711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,711.6699345411032,2,-1
537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,537.6362083333278,2,-1
35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,35826.45,2,-1
98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,2,-1
40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,2,-1
58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,2,-1
70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,70.99525065963061,2,-1
